p_id,p_hour,sum
1,12,1
2,05,1
3,00,7
4,01,259
5,00,0
6,11,3
7,00,364
8,10,2
9,08,2
10,08,5
11,05,2
12,10,16
13,12,289
14,11,21
15,02,1
16,00,7
17,00,174
18,02,12
19,02,3
20,01,26
21,00,7
22,00,7
23,01,1
24,09,118
25,00,211
26,07,4
27,00,1
28,00,9
29,01,8
30,00,0
31,02,2
32,09,11
33,00,136
34,00,4
35,01,13
36,02,186
37,01,211
38,10,2
39,00,14
40,00,105
41,00,358
42,00,224
43,12,457
44,00,0
45,02,131
46,01,1
47,00,14
48,00,1294
49,00,177
50,12,436
51,08,15
52,00,65
53,02,5
54,00,26
55,09,8
56,12,42
57,08,5
58,01,3
59,03,1
60,00,8
61,00,208
62,00,25
63,00,8
64,01,1
65,00,98
66,00,75
67,04,5
68,00,986
69,00,35
70,08,23
71,01,12
72,00,15
73,00,3
74,00,242
75,12,325
76,01,17
77,00,9
78,00,14
79,01,2474
80,00,305
81,09,15
82,00,144
83,01,43
84,00,0
85,00,16
86,09,1
87,00,262
88,00,85
89,00,38
90,12,658
91,00,11
92,00,50
93,06,6
94,04,11
95,00,121
96,03,2
97,00,289
98,01,5
99,00,0
100,12,406
101,00,2
102,08,16
103,00,0
104,00,0
105,00,0
106,00,107
107,00,1082
108,00,3
109,00,0
110,00,0
111,00,1
112,00,369
113,12,585
114,01,916
115,00,0
116,01,94
117,01,1
118,12,2
119,00,33
120,09,2
121,00,13
122,08,2
123,00,10
124,05,2
125,00,205
126,00,17
127,04,34
128,08,2
129,04,225
130,01,39
131,09,6
132,00,477
133,00,11
134,01,32
135,02,8
136,00,9
137,11,376
138,00,655
139,06,1
140,11,458
141,10,743
142,12,815
143,11,433
144,00,645
145,00,168
146,01,66
147,12,9
148,02,1801
149,00,5
150,10,6
151,11,322
152,10,61
153,01,5
154,02,1
155,12,5
156,01,2
157,09,17
158,02,814
159,00,30
160,01,14
161,12,749
162,12,809
163,12,709
164,00,834
165,00,7
166,12,292
167,11,12
168,12,41
169,00,20
170,00,939
171,01,6
172,00,0
173,09,50
174,00,14
175,01,2
176,00,0
177,00,17
178,03,3
179,00,91
180,04,3
181,00,382
182,10,13
183,02,4
184,10,2
185,00,8
186,12,1004
187,00,3
188,00,47
189,00,148
190,00,9
191,05,3
192,08,5
193,09,20
194,09,2
195,01,16
196,12,31
197,04,9
198,00,45
199,00,2
200,10,5
201,06,1
202,00,6
203,12,2
204,00,0
205,00,2
206,04,1
207,04,1
208,02,12
209,00,79
210,01,13
211,00,333
212,10,37
213,09,35
214,00,0
215,09,8
216,01,8
217,01,18
218,04,2
219,11,4
220,01,14
221,00,0
222,07,2
223,00,125
224,09,159
225,00,91
226,09,182
227,00,9
228,01,43
229,00,533
230,00,925
231,00,688
232,01,163
233,10,474
234,00,883
235,09,62
236,12,1154
237,12,1210
238,10,598
239,12,791
240,00,3
241,11,10
242,12,19
243,00,46
244,00,118
245,03,1
246,12,516
247,00,46
248,10,17
249,01,1170
250,11,17
251,08,1
252,00,2
253,04,4
254,08,10
255,00,785
256,02,436
257,09,23
258,12,9
259,09,9
260,00,96
261,12,191
262,10,469
263,12,631
