p_id,p_hour,sum
1,00,0
2,00,0
3,09,2
4,08,68
5,00,0
6,00,0
7,08,118
8,08,2
9,09,1
10,12,4
11,00,0
12,12,11
13,08,292
14,09,8
15,00,0
16,09,2
17,00,54
18,09,11
19,00,1
20,07,5
21,06,1
22,00,1
23,09,1
24,08,94
25,09,58
26,00,1
27,00,0
28,00,6
29,12,2
30,00,0
31,12,2
32,12,3
33,08,103
34,08,6
35,00,4
36,00,28
37,01,31
38,11,1
39,00,3
40,08,64
41,08,203
42,08,129
43,12,333
44,00,0
45,12,46
46,00,0
47,11,7
48,08,708
49,08,68
50,08,241
51,12,2
52,08,73
53,11,2
54,07,6
55,00,3
56,08,10
57,00,0
58,00,0
59,08,1
60,09,4
61,00,40
62,08,8
63,06,1
64,00,1
65,09,63
66,08,83
67,00,0
68,08,459
69,07,15
70,09,11
71,00,3
72,01,4
73,02,1
74,08,229
75,08,286
76,00,4
77,11,3
78,08,5
79,00,511
80,00,65
81,04,1
82,00,76
83,11,16
84,00,0
85,02,3
86,01,1
87,08,178
88,11,70
89,02,12
90,09,446
91,08,2
92,00,25
93,00,40
94,11,5
95,08,56
96,10,1
97,09,74
98,00,0
99,00,0
100,07,465
101,00,0
102,01,2
103,00,0
104,00,0
105,00,0
106,00,13
107,08,612
108,00,0
109,00,0
110,00,0
111,00,1
112,00,61
113,08,403
114,00,252
115,00,0
116,08,85
117,11,2
118,00,0
119,08,6
120,01,1
121,10,3
122,07,1
123,09,2
124,00,1
125,11,149
126,07,2
127,08,14
128,07,2
129,04,67
130,08,42
131,08,2
132,07,357
133,07,3
134,00,25
135,01,3
136,08,5
137,07,309
138,10,615
139,00,0
140,08,638
141,08,663
142,08,571
143,08,297
144,12,173
145,08,75
146,11,27
147,07,2
148,00,268
149,00,1
150,06,1
151,08,214
152,08,38
153,08,5
154,00,0
155,08,2
156,06,1
157,01,3
158,08,257
159,10,14
160,01,1
161,11,932
162,12,699
163,12,568
164,09,495
165,02,3
166,12,188
167,10,7
168,08,24
169,10,8
170,08,863
171,10,2
172,00,0
173,11,16
174,10,9
175,00,0
176,00,0
177,07,4
178,00,1
179,08,32
180,07,1
181,00,71
182,08,14
183,09,2
184,11,4
185,10,3
186,08,868
187,07,1
188,07,19
189,09,21
190,00,3
191,02,1
192,11,5
193,08,13
194,09,2
195,09,8
196,12,17
197,07,3
198,12,3
199,00,0
200,01,1
201,00,0
202,00,2
203,10,3
204,00,0
205,04,1
206,00,0
207,08,2
208,09,2
209,12,51
210,08,8
211,12,152
212,01,4
213,12,5
214,04,1
215,12,4
216,02,4
217,11,10
218,00,0
219,11,2
220,10,7
221,00,0
222,09,1
223,08,56
224,08,123
225,00,25
226,08,76
227,08,3
228,07,8
229,08,518
230,12,609
231,09,350
232,09,35
233,08,346
234,12,686
235,09,6
236,08,911
237,09,860
238,08,419
239,09,472
240,04,1
241,08,8
242,09,8
243,09,25
244,12,89
245,05,1
246,08,306
247,08,19
248,08,5
249,09,371
250,11,5
251,08,1
252,10,1
253,00,2
254,09,2
255,00,178
256,01,87
257,01,4
258,02,1
259,07,1
260,07,61
261,12,120
262,07,441
263,07,446
