p_id,p_hour,ycount,gcount,hfcount,fcount,sum
1,00,0,0,0,0,0
1,01,0,0,0,0,0
1,02,0,0,0,2,2
1,03,0,0,0,0,0
1,04,0,0,0,0,0
1,05,0,0,0,2,2
1,06,0,0,0,2,2
1,07,0,0,0,0,0
1,08,0,0,0,4,4
1,09,1,0,0,1,2
1,10,0,0,0,3,3
1,11,0,0,0,5,5
1,12,0,0,0,12,12
2,00,0,0,0,0,0
2,01,0,0,0,1,1
2,02,0,0,0,0,0
2,03,0,0,0,0,0
2,04,0,0,0,1,1
2,05,0,0,0,0,0
2,06,0,0,0,0,0
2,07,0,0,0,0,0
2,08,0,0,0,0,0
2,09,0,0,0,0,0
2,10,0,0,0,0,0
2,11,0,0,0,0,0
2,12,0,0,0,0,0
3,00,0,0,0,22,22
3,01,0,0,0,10,10
3,02,0,0,0,6,6
3,03,0,1,0,10,11
3,04,0,0,0,8,8
3,05,0,1,0,12,13
3,06,0,1,0,35,36
3,07,0,0,0,58,58
3,08,0,2,0,64,66
3,09,0,3,0,43,46
3,10,0,2,0,50,52
3,11,0,2,0,36,38
3,12,0,0,0,40,40
4,00,19,0,0,51,70
4,01,9,0,0,36,45
4,02,4,0,0,18,22
4,03,3,0,0,12,15
4,04,5,0,0,26,31
4,05,8,0,0,51,59
4,06,18,0,0,95,113
4,07,30,0,0,110,140
4,08,33,0,0,174,207
4,09,31,0,0,153,184
4,10,27,0,0,119,146
4,11,25,0,0,88,113
4,12,16,0,0,57,73
5,00,0,0,0,2,2
5,01,0,0,0,2,2
5,02,0,0,0,1,1
5,03,0,0,0,2,2
5,04,0,0,0,1,1
5,05,0,0,0,2,2
5,06,0,0,0,5,5
5,07,0,0,0,3,3
5,08,0,0,0,4,4
5,09,0,0,0,7,7
5,10,0,0,0,7,7
5,11,0,0,0,6,6
5,12,0,0,0,4,4
6,00,0,0,0,5,5
6,01,0,0,0,3,3
6,02,0,0,0,2,2
6,03,0,0,0,0,0
6,04,0,0,0,2,2
6,05,0,0,0,3,3
6,06,0,0,0,3,3
6,07,0,0,0,6,6
6,08,0,0,0,17,17
6,09,0,0,0,8,8
6,10,0,0,0,9,9
6,11,0,0,0,9,9
6,12,0,0,0,9,9
7,00,25,27,0,123,175
7,01,18,10,0,72,100
7,02,11,10,0,47,68
7,03,3,8,0,46,57
7,04,8,8,0,68,84
