p_id,p_hour,gcount
1,00,0
2,00,0
3,07,2
4,00,0
5,00,0
6,00,0
7,10,103
8,00,0
9,00,0
10,06,1
11,00,0
12,00,0
13,00,0
14,12,5
15,01,1
16,08,1
17,09,30
18,09,11
19,00,0
20,09,6
21,08,2
22,06,1
23,00,0
24,09,21
25,12,55
26,12,3
27,00,0
28,09,5
29,08,1
30,00,0
31,09,3
32,08,4
33,09,94
34,09,6
35,06,2
36,01,12
37,00,23
38,12,1
39,07,2
40,10,38
41,10,186
42,10,133
43,10,30
44,00,0
45,00,0
46,00,0
47,10,10
48,00,0
49,08,57
50,00,0
51,12,3
52,09,41
53,11,2
54,10,8
55,11,6
56,09,9
57,00,0
58,00,0
59,03,1
60,11,5
61,11,35
62,01,6
63,04,1
64,00,0
65,09,52
66,08,70
67,00,0
68,00,0
69,12,28
70,09,7
71,08,2
72,08,3
73,12,1
74,09,177
75,09,193
76,01,3
77,00,2
78,09,13
79,00,0
80,00,34
81,00,0
82,00,93
83,00,11
84,00,0
85,00,4
86,00,0
87,00,0
88,00,0
89,08,9
90,00,0
91,08,2
92,00,37
93,08,4
94,06,4
95,00,57
96,00,0
97,10,61
98,01,1
99,00,0
100,00,0
101,00,0
102,10,1
103,00,0
104,00,0
105,00,0
106,00,10
107,09,1
108,10,1
109,00,0
110,00,0
111,00,0
112,09,66
113,00,0
114,00,0
115,00,0
116,09,65
117,00,0
118,00,0
119,08,10
120,09,2
121,10,7
122,07,2
123,07,2
124,07,1
125,00,0
126,12,12
127,08,17
128,09,1
129,04,71
130,01,24
131,11,4
132,06,3
133,08,5
134,11,22
135,00,3
136,07,8
137,00,0
138,00,1
139,00,0
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,09,60
146,11,17
147,11,5
148,00,0
149,00,1
150,08,1
151,00,0
152,10,40
153,09,6
154,00,0
155,08,1
156,08,1
157,08,3
158,00,0
159,12,23
160,01,1
161,00,0
162,00,0
163,00,0
164,00,0
165,07,1
166,09,164
167,12,12
168,11,19
169,09,11
170,00,0
171,00,1
172,00,0
173,01,10
174,08,8
175,00,0
176,00,0
177,09,5
178,00,1
179,10,24
180,10,1
181,11,69
182,08,16
183,09,2
184,08,2
185,11,9
186,00,0
187,00,0
188,09,13
189,00,17
190,11,3
191,07,1
192,11,4
193,10,7
194,06,1
195,10,6
196,11,16
197,07,2
198,00,3
199,00,0
200,08,1
201,00,0
202,11,2
203,00,0
204,00,0
205,00,1
206,09,1
207,00,0
208,02,1
209,00,0
210,08,19
211,00,0
212,11,9
213,08,5
214,00,0
215,07,1
216,00,2
217,11,6
218,12,1
219,10,1
220,09,5
221,00,0
222,00,0
223,08,55
224,00,0
225,08,15
226,08,35
227,07,1
228,00,6
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,11,10
236,08,18
237,00,0
238,00,0
239,00,0
240,12,1
241,08,8
242,11,11
243,08,46
244,10,93
245,00,0
246,00,0
247,12,26
248,09,12
249,00,0
250,11,6
251,11,1
252,09,1
253,05,1
254,09,2
255,00,138
256,01,84
257,08,7
258,09,2
259,05,1
260,00,40
261,00,0
262,10,2
263,07,8
