p_id,p_hour,sum
1,12,2
2,00,0
3,04,1
4,00,196
5,00,0
6,02,1
7,00,280
8,02,1
9,01,1
10,10,3
11,01,1
12,12,24
13,12,265
14,02,8
15,00,1
16,00,2
17,00,96
18,01,5
19,12,1
20,12,7
21,04,3
22,04,2
23,07,1
24,11,96
25,00,154
26,00,1
27,00,0
28,07,6
29,00,1
30,00,0
31,00,2
32,00,2
33,12,83
34,10,3
35,02,7
36,02,127
37,01,131
38,00,2
39,01,4
40,00,70
41,00,223
42,00,133
43,10,370
44,00,0
45,02,71
46,03,1
47,01,5
48,00,933
49,01,105
50,02,499
51,08,2
52,11,42
53,08,3
54,00,5
55,12,5
56,04,10
57,00,0
58,00,0
59,04,1
60,07,4
61,02,145
62,00,24
63,01,3
64,00,0
65,12,72
66,00,54
67,00,1
68,02,791
69,01,15
70,01,11
71,03,3
72,00,9
73,00,1
74,12,208
75,10,250
76,00,11
77,02,5
78,03,4
79,01,2095
80,01,210
81,00,1
82,00,143
83,02,30
84,00,0
85,00,7
86,00,0
87,00,175
88,00,75
89,00,29
90,01,513
91,01,5
92,00,29
93,12,2
94,00,3
95,00,83
96,00,1
97,00,138
98,00,0
99,00,0
100,00,332
101,00,0
102,03,3
103,00,0
104,00,0
105,00,0
106,00,44
107,00,858
108,10,5
109,00,0
110,00,0
111,00,14
112,00,282
113,00,422
114,01,890
115,01,1
116,00,85
117,00,0
118,00,0
119,03,6
120,03,2
121,09,2
122,07,2
123,02,2
124,00,1
125,01,181
126,10,3
127,01,30
128,01,2
129,04,221
130,00,52
131,00,1
132,12,318
133,01,10
134,01,20
135,12,4
136,11,4
137,00,476
138,12,551
139,01,1
140,12,383
141,12,590
142,00,749
143,12,315
144,01,531
145,00,125
146,04,63
147,00,6
148,01,1342
149,01,1
150,00,1
151,12,279
152,00,51
153,11,8
154,00,0
155,12,3
156,09,2
157,00,5
158,01,616
159,01,12
160,01,3
161,12,824
162,11,675
163,00,530
164,00,903
165,01,3
166,12,197
167,01,5
168,02,29
169,02,9
170,12,819
171,04,1
172,00,0
173,04,37
174,00,5
175,09,1
176,00,0
177,02,8
178,04,1
179,03,65
180,06,1
181,00,267
182,11,8
183,11,1
184,11,1
185,00,3
186,12,710
187,00,0
188,00,36
189,00,60
190,00,9
191,04,1
192,00,1
193,08,13
194,12,6
195,00,23
196,01,19
197,01,4
198,03,9
199,00,0
200,04,2
201,00,0
202,00,4
203,00,0
204,00,0
205,00,0
206,00,0
207,00,0
208,00,4
209,00,42
210,10,8
211,00,248
212,01,6
213,00,6
214,00,0
215,10,4
216,03,6
217,01,12
218,11,2
219,10,3
220,11,8
221,00,0
222,01,1
223,00,100
224,10,125
225,00,52
226,00,79
227,02,3
228,00,37
229,12,428
230,00,757
231,00,554
232,01,141
233,12,337
234,00,819
235,00,6
236,12,891
237,12,848
238,11,527
239,12,806
240,07,1
241,00,7
242,00,5
243,02,39
244,00,101
245,00,0
246,03,404
247,00,25
248,09,5
249,01,1119
250,12,5
251,00,0
252,03,1
253,01,1
254,05,4
255,02,695
256,02,457
257,00,11
258,00,4
259,02,2
260,03,109
261,12,169
262,10,360
263,11,506
