p_id,p_hour,ycount
1,10,2
2,00,0
3,00,0
4,08,60
5,00,0
6,00,0
7,08,54
8,03,2
9,00,0
10,06,5
11,04,1
12,11,15
13,08,397
14,01,2
15,07,2
16,00,0
17,00,13
18,00,0
19,00,0
20,00,0
21,00,1
22,00,0
23,00,0
24,08,89
25,00,27
26,06,2
27,00,0
28,01,2
29,02,1
30,00,0
31,11,1
32,01,1
33,08,61
34,12,3
35,01,1
36,01,16
37,01,31
38,00,0
39,00,0
40,08,54
41,08,89
42,08,48
43,12,382
44,00,0
45,11,66
46,00,0
47,00,1
48,08,669
49,00,21
50,09,311
51,00,0
52,08,57
53,01,1
54,06,6
55,00,0
56,00,0
57,00,0
58,00,0
59,00,0
60,07,1
61,00,13
62,01,4
63,00,1
64,00,0
65,09,37
66,08,16
67,03,1
68,09,614
69,00,1
70,07,8
71,00,1
72,00,1
73,00,0
74,08,102
75,08,216
76,00,1
77,00,0
78,01,1
79,00,655
80,00,33
81,00,0
82,01,12
83,01,5
84,00,0
85,00,1
86,00,0
87,08,219
88,11,132
89,02,3
90,09,493
91,03,1
92,10,2
93,11,4
94,00,0
95,06,8
96,11,1
97,00,19
98,03,1
99,00,0
100,07,569
101,00,0
102,07,1
103,00,0
104,00,0
105,00,0
106,00,9
107,08,622
108,00,0
109,00,0
110,00,0
111,05,1
112,00,15
113,09,541
114,00,272
115,00,0
116,00,26
117,00,0
118,00,0
119,08,1
120,00,0
121,08,2
122,00,0
123,01,1
124,06,1
125,11,219
126,12,1
127,00,1
128,05,1
129,07,17
130,12,3
131,00,0
132,00,430
133,06,4
134,10,3
135,06,1
136,05,1
137,08,348
138,12,594
139,00,0
140,08,702
141,08,699
142,12,655
143,07,256
144,00,232
145,07,31
146,00,32
147,10,1
148,00,392
149,05,1
150,00,0
151,08,207
152,09,23
153,09,1
154,00,0
155,08,1
156,00,0
157,01,2
158,00,365
159,01,2
160,01,2
161,12,955
162,08,808
163,12,738
164,09,560
165,00,1
166,08,121
167,01,1
168,04,5
169,02,1
170,08,1012
171,00,0
172,00,1
173,01,2
174,00,0
175,00,1
176,00,0
177,01,4
178,07,1
179,08,29
180,00,0
181,00,34
182,06,1
183,00,0
184,04,1
185,10,1
186,07,965
187,00,0
188,00,4
189,00,22
190,07,2
191,05,1
192,06,1
193,08,16
194,00,1
195,09,3
196,07,8
197,00,2
198,01,1
199,00,0
200,07,1
201,00,0
202,10,4
203,12,1
204,00,0
205,00,1
206,00,0
207,08,2
208,04,1
209,08,48
210,00,0
211,12,190
212,00,0
213,02,1
214,09,1
215,08,7
216,00,2
217,01,6
218,05,2
219,00,2
220,03,1
221,00,0
222,00,0
223,08,28
224,10,110
225,01,5
226,08,62
227,00,1
228,05,4
229,08,630
230,12,666
231,09,454
232,00,38
233,08,456
234,12,777
235,00,1
236,09,892
237,08,1214
238,12,374
239,12,600
240,00,0
241,06,1
242,05,1
243,09,6
244,08,27
245,02,1
246,09,345
247,11,4
248,02,1
249,09,453
250,01,1
251,00,0
252,00,1
253,00,0
254,00,0
255,00,56
256,00,61
257,01,1
258,04,2
259,00,1
260,06,33
261,11,139
262,07,496
263,07,477
