p_id,p_hour,fcount
1,00,0
2,00,0
3,11,5
4,08,32
5,00,0
6,00,0
7,06,18
8,00,0
9,09,1
10,08,2
11,06,2
12,00,0
13,12,34
14,08,12
15,06,1
16,04,2
17,08,15
18,11,5
19,07,2
20,09,7
21,09,4
22,06,3
23,00,0
24,07,8
25,10,20
26,09,7
27,00,0
28,07,3
29,01,3
30,00,0
31,07,3
32,09,3
33,10,19
34,09,3
35,12,3
36,12,9
37,00,16
38,05,1
39,09,4
40,09,9
41,07,26
42,07,25
43,08,15
44,00,0
45,11,14
46,00,1
47,08,10
48,08,78
49,07,22
50,08,48
51,11,3
52,08,10
53,11,2
54,08,6
55,10,2
56,07,3
57,00,0
58,00,1
59,07,4
60,07,21
61,07,22
62,06,6
63,07,2
64,09,2
65,08,14
66,08,11
67,10,3
68,08,59
69,08,21
70,12,3
71,01,3
72,08,4
73,10,3
74,07,16
75,09,15
76,07,4
77,00,1
78,07,55
79,09,117
80,08,24
81,09,2
82,08,6
83,08,4
84,10,1
85,04,2
86,12,1
87,08,22
88,09,9
89,09,10
90,08,62
91,09,5
92,12,7
93,00,0
94,07,4
95,08,10
96,00,0
97,08,27
98,08,2
99,11,1
100,11,41
101,00,0
102,07,3
103,00,0
104,00,0
105,00,0
106,08,9
107,09,66
108,11,3
109,00,0
110,00,0
111,00,1
112,09,32
113,08,61
114,08,37
115,08,1
116,07,46
117,10,1
118,00,0
119,07,61
120,12,1
121,10,4
122,00,0
123,10,9
124,06,2
125,08,26
126,00,4
127,08,34
128,10,1
129,07,11
130,00,2
131,09,2
132,00,134
133,07,5
134,08,5
135,09,3
136,09,7
137,08,46
138,10,62
139,09,1
140,10,63
141,08,118
142,08,70
143,08,60
144,08,44
145,08,14
146,00,4
147,10,8
148,09,42
149,09,3
150,12,2
151,07,32
152,07,17
153,00,1
154,00,0
155,11,3
156,00,0
157,08,4
158,08,59
159,09,14
160,07,3
161,12,69
162,11,57
163,12,54
164,11,49
165,07,5
166,08,13
167,09,30
168,07,10
169,08,18
170,09,67
171,06,3
172,00,0
173,11,2
174,07,5
175,06,2
176,00,0
177,08,3
178,08,6
179,12,6
180,04,1
181,08,51
182,07,9
183,10,4
184,00,0
185,11,6
186,09,51
187,00,0
188,07,9
189,07,12
190,05,1
191,07,2
192,12,3
193,11,3
194,05,1
195,11,5
196,09,4
197,10,4
198,08,6
199,00,0
200,10,7
201,00,0
202,07,2
203,03,1
204,00,0
205,07,1
206,07,4
207,00,0
208,08,23
209,09,19
210,08,2
211,08,44
212,09,54
213,07,88
214,00,0
215,08,2
216,09,3
217,10,3
218,07,3
219,07,3
220,07,4
221,00,0
222,07,2
223,08,17
224,08,40
225,12,14
226,09,15
227,08,3
228,09,7
229,09,54
230,12,58
231,09,101
232,12,17
233,08,58
234,11,76
235,08,131
236,08,111
237,10,87
238,08,75
239,08,84
240,08,1
241,07,10
242,10,11
243,08,49
244,09,13
245,00,0
246,08,58
247,08,28
248,08,22
249,08,81
250,08,21
251,08,1
252,11,2
253,00,0
254,09,4
255,11,35
256,00,22
257,07,8
258,00,2
259,09,3
260,08,5
261,12,15
262,08,70
263,08,86
