p_id,p_hour,fcount
1,00,8
2,00,0
3,08,64
4,08,227
5,07,9
6,10,16
7,08,353
8,01,4
9,09,32
10,08,124
11,08,54
12,11,15
13,08,259
14,08,203
15,08,29
16,08,71
17,09,224
18,08,154
19,08,32
20,08,80
21,08,122
22,08,153
23,11,34
24,07,74
25,08,137
26,09,195
27,08,2
28,08,118
29,09,71
30,02,1
31,08,21
32,08,76
33,09,157
34,10,17
35,07,203
36,00,183
37,00,284
38,08,29
39,08,327
40,09,100
41,08,218
42,07,299
43,08,106
44,08,7
45,08,66
46,00,5
47,08,108
48,08,440
49,08,234
50,08,253
51,08,82
52,08,52
53,09,43
54,08,36
55,08,79
56,08,145
57,08,7
58,08,12
59,08,8
60,08,86
61,08,422
62,09,146
63,08,126
64,08,26
65,12,116
66,08,142
67,08,77
68,08,344
69,08,172
70,07,95
71,08,169
72,08,245
73,09,42
74,08,247
75,07,215
76,07,371
77,07,91
78,08,135
79,08,472
80,08,193
81,08,106
82,08,175
83,08,77
84,07,12
85,08,104
86,08,35
87,08,205
88,12,56
89,08,265
90,08,260
91,08,211
92,00,112
93,12,17
94,09,45
95,08,211
96,08,8
97,09,201
98,07,36
99,09,2
100,11,177
101,07,26
102,08,94
103,00,0
104,00,0
105,00,0
106,12,55
107,08,400
108,08,62
109,08,20
110,00,0
111,12,4
112,08,297
113,08,213
114,00,175
115,08,26
116,08,158
117,08,32
118,10,16
119,08,145
120,07,20
121,08,95
122,08,33
123,08,139
124,08,41
125,09,92
126,09,70
127,00,105
128,07,7
129,08,257
130,08,131
131,08,51
132,00,690
133,08,99
134,08,90
135,08,93
136,08,93
137,08,374
138,11,619
139,08,54
140,08,411
141,08,452
142,08,326
143,08,452
144,12,164
145,08,181
146,08,65
147,08,78
148,00,292
149,08,102
150,12,54
151,07,208
152,07,73
153,09,19
154,08,4
155,08,113
156,08,41
157,07,105
158,08,239
159,08,120
160,07,80
161,12,328
162,12,202
163,12,166
164,12,241
165,09,153
166,08,136
167,08,149
168,08,171
169,08,152
170,08,372
171,08,66
172,07,13
173,08,73
174,08,117
175,09,38
176,08,15
177,07,160
178,08,66
179,07,110
180,08,49
181,08,289
182,07,87
183,07,26
184,06,5
185,08,84
186,09,200
187,07,18
188,08,234
189,08,102
190,08,20
191,08,109
192,07,44
193,07,48
194,10,2
195,00,115
196,08,74
197,08,140
198,08,208
199,00,0
200,07,66
201,08,9
202,06,19
203,08,58
204,08,6
205,08,110
206,08,58
207,05,1
208,08,88
209,08,49
210,08,137
211,08,139
212,07,72
213,08,168
214,09,19
215,07,123
216,08,199
217,10,62
218,08,74
219,08,54
220,08,127
221,08,37
222,08,62
223,08,204
224,08,212
225,08,253
226,08,181
227,08,96
228,08,104
229,08,304
230,00,220
231,08,382
232,08,223
233,08,289
234,08,254
235,08,184
236,08,444
237,08,333
238,08,415
239,08,407
240,08,36
241,08,129
242,08,96
243,08,198
244,08,248
245,08,38
246,08,370
247,08,117
248,08,78
249,09,276
250,08,73
251,05,13
252,08,61
253,10,3
254,08,142
255,08,246
256,09,194
257,09,66
258,08,134
259,08,111
260,08,119
261,08,78
262,08,469
263,07,398
