p_id,p_hour,gcount
1,00,0
2,00,0
3,11,4
4,00,0
5,09,1
6,00,0
7,09,47
8,00,0
9,11,2
10,09,5
11,09,2
12,00,0
13,07,1
14,11,6
15,10,1
16,09,3
17,08,16
18,08,4
19,07,1
20,08,3
21,07,5
22,09,2
23,00,0
24,09,10
25,12,28
26,08,5
27,00,0
28,09,4
29,08,5
30,00,0
31,01,1
32,09,4
33,08,42
34,00,0
35,08,8
36,00,2
37,12,7
38,09,3
39,09,11
40,09,21
41,09,83
42,08,65
43,09,13
44,00,0
45,00,0
46,00,0
47,08,5
48,06,1
49,08,23
50,12,1
51,08,6
52,08,23
53,08,1
54,09,2
55,09,8
56,08,9
57,11,1
58,00,0
59,10,1
60,11,2
61,08,14
62,09,6
63,07,3
64,10,1
65,11,33
66,09,33
67,12,3
68,00,0
69,09,7
70,00,3
71,11,6
72,08,4
73,08,1
74,08,138
75,08,111
76,07,10
77,08,2
78,08,4
79,00,0
80,00,14
81,09,4
82,00,39
83,00,9
84,00,0
85,12,3
86,07,1
87,00,0
88,00,0
89,09,11
90,06,1
91,12,9
92,08,10
93,01,1
94,11,2
95,12,36
96,09,1
97,08,27
98,07,1
99,00,0
100,06,1
101,09,1
102,09,2
103,00,0
104,00,0
105,00,0
106,08,3
107,00,0
108,09,4
109,00,0
110,00,0
111,00,0
112,00,7
113,00,0
114,00,0
115,00,0
116,08,29
117,09,3
118,00,0
119,10,6
120,07,1
121,12,5
122,11,3
123,11,7
124,06,2
125,00,0
126,10,3
127,10,7
128,07,3
129,10,25
130,10,16
131,10,2
132,00,0
133,08,3
134,10,12
135,11,4
136,12,5
137,08,1
138,00,0
139,05,1
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,08,32
146,09,9
147,07,2
148,00,0
149,10,3
150,12,3
151,00,0
152,09,16
153,05,1
154,00,0
155,09,7
156,00,0
157,01,1
158,00,0
159,10,7
160,11,2
161,00,0
162,06,1
163,09,1
164,00,0
165,10,5
166,08,56
167,09,3
168,08,9
169,08,9
170,00,0
171,08,2
172,00,0
173,04,4
174,11,9
175,11,1
176,00,0
177,08,7
178,12,4
179,12,10
180,07,1
181,12,28
182,08,12
183,10,1
184,00,0
185,12,5
186,00,0
187,00,0
188,10,10
189,10,5
190,06,1
191,10,3
192,10,3
193,08,7
194,09,1
195,07,1
196,12,10
197,11,4
198,11,3
199,00,0
200,10,4
201,00,0
202,08,1
203,05,3
204,00,0
205,08,5
206,00,0
207,00,0
208,10,4
209,07,1
210,08,6
211,00,0
212,09,4
213,08,11
214,00,0
215,07,2
216,09,3
217,08,2
218,07,3
219,08,2
220,09,3
221,00,0
222,08,5
223,09,29
224,00,0
225,08,10
226,09,14
227,12,3
228,08,2
229,00,0
230,11,2
231,00,0
232,00,0
233,00,0
234,00,0
235,08,5
236,08,12
237,00,0
238,00,0
239,11,1
240,07,1
241,10,4
242,12,10
243,08,16
244,12,49
245,00,0
246,10,1
247,07,7
248,06,3
249,09,1
250,08,4
251,11,1
252,10,2
253,07,1
254,11,4
255,00,23
256,00,20
257,09,5
258,09,3
259,12,3
260,08,22
261,00,0
262,00,0
263,09,4
