p_id,p_hour,ycount
1,09,1
2,00,0
3,00,0
4,09,82
5,00,0
6,00,0
7,07,61
8,06,1
9,08,1
10,06,8
11,02,1
12,12,17
13,08,390
14,10,2
15,00,0
16,00,0
17,00,17
18,02,1
19,00,0
20,00,0
21,00,1
22,00,1
23,00,0
24,08,90
25,08,31
26,03,1
27,00,0
28,01,2
29,00,0
30,00,0
31,04,1
32,00,0
33,07,62
34,09,2
35,03,1
36,00,16
37,00,33
38,00,0
39,00,1
40,08,33
41,08,83
42,08,44
43,12,382
44,00,0
45,09,54
46,00,0
47,02,1
48,07,659
49,00,22
50,10,304
51,00,0
52,08,50
53,00,1
54,07,6
55,00,1
56,01,2
57,00,0
58,00,0
59,00,0
60,02,1
61,01,12
62,02,4
63,03,1
64,08,1
65,09,39
66,07,22
67,00,1
68,09,530
69,07,2
70,11,9
71,00,0
72,00,1
73,00,0
74,08,92
75,08,187
76,02,1
77,00,1
78,04,1
79,00,789
80,00,46
81,00,0
82,04,25
83,05,7
84,00,0
85,09,2
86,00,0
87,08,211
88,12,111
89,02,4
90,09,409
91,00,1
92,02,5
93,08,4
94,00,1
95,07,10
96,08,1
97,00,35
98,00,0
99,00,0
100,07,476
101,00,1
102,06,1
103,00,0
104,00,0
105,00,0
106,00,17
107,09,624
108,00,0
109,00,0
110,00,0
111,00,0
112,00,26
113,09,429
114,00,396
115,00,0
116,08,31
117,00,0
118,00,0
119,00,0
120,08,1
121,04,1
122,00,0
123,00,1
124,07,1
125,11,158
126,01,1
127,00,5
128,04,1
129,04,21
130,08,4
131,00,1
132,12,356
133,07,3
134,07,6
135,04,1
136,03,1
137,08,322
138,11,679
139,04,1
140,09,644
141,08,719
142,12,624
143,07,269
144,00,258
145,00,50
146,01,19
147,00,0
148,00,505
149,05,1
150,02,1
151,08,240
152,00,23
153,00,2
154,00,0
155,01,1
156,00,0
157,01,2
158,00,433
159,03,2
160,01,1
161,12,1055
162,08,811
163,12,632
164,12,557
165,00,0
166,08,117
167,03,2
168,06,5
169,01,2
170,08,879
171,07,1
172,00,0
173,04,2
174,05,1
175,00,0
176,00,0
177,01,1
178,01,1
179,08,33
180,08,1
181,00,58
182,08,1
183,00,0
184,00,0
185,00,0
186,08,908
187,00,0
188,01,10
189,00,12
190,00,2
191,05,1
192,00,0
193,06,11
194,00,2
195,00,4
196,08,5
197,00,1
198,00,5
199,00,0
200,09,1
201,00,0
202,01,1
203,08,1
204,00,0
205,00,0
206,00,0
207,08,2
208,08,1
209,08,42
210,02,1
211,00,167
212,07,1
213,03,1
214,00,0
215,09,2
216,01,2
217,00,6
218,12,1
219,11,4
220,00,1
221,02,2
222,00,0
223,08,44
224,07,104
225,01,5
226,08,58
227,00,1
228,00,9
229,08,602
230,00,708
231,08,462
232,00,57
233,08,430
234,12,703
235,00,2
236,08,1108
237,08,1076
238,08,526
239,10,492
240,00,0
241,02,1
242,06,2
243,00,7
244,09,27
245,00,0
246,08,333
247,07,5
248,00,1
249,00,600
250,02,1
251,00,0
252,03,1
253,07,1
254,00,0
255,00,117
256,00,82
257,00,2
258,06,3
259,05,1
260,07,28
261,08,123
262,07,498
263,08,503
