p_id,p_hour,gcount
1,00,0
2,00,0
3,08,3
4,00,0
5,00,0
6,00,0
7,12,96
8,00,0
9,09,1
10,09,2
11,11,2
12,00,0
13,00,0
14,10,6
15,11,2
16,03,2
17,11,10
18,12,4
19,08,2
20,10,3
21,09,4
22,10,6
23,00,0
24,12,5
25,00,27
26,09,2
27,00,0
28,10,5
29,11,4
30,00,0
31,01,1
32,12,4
33,11,34
34,00,0
35,10,10
36,03,23
37,04,4
38,07,2
39,12,8
40,11,16
41,12,88
42,10,49
43,10,10
44,04,1
45,00,0
46,00,0
47,09,4
48,00,1
49,12,17
50,00,0
51,10,6
52,11,20
53,11,1
54,05,1
55,10,7
56,04,3
57,07,1
58,00,0
59,10,1
60,07,1
61,11,16
62,12,5
63,09,3
64,00,0
65,11,20
66,12,26
67,10,1
68,00,0
69,11,8
70,10,3
71,11,5
72,09,10
73,00,0
74,11,110
75,10,73
76,11,15
77,12,5
78,07,4
79,00,0
80,02,42
81,08,3
82,00,77
83,12,8
84,00,0
85,12,4
86,10,2
87,00,0
88,00,0
89,09,8
90,00,0
91,12,8
92,12,13
93,11,1
94,10,2
95,12,39
96,04,1
97,11,37
98,12,2
99,00,0
100,00,0
101,00,0
102,09,2
103,00,0
104,00,0
105,00,0
106,00,5
107,00,0
108,11,5
109,00,0
110,00,0
111,01,1
112,01,30
113,00,0
114,00,0
115,00,0
116,10,37
117,08,2
118,00,0
119,07,3
120,00,0
121,11,3
122,08,2
123,09,3
124,09,2
125,00,0
126,00,2
127,10,7
128,06,1
129,01,56
130,00,18
131,09,3
132,05,1
133,07,3
134,12,8
135,01,1
136,11,6
137,00,0
138,00,0
139,10,3
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,00,23
146,11,17
147,08,2
148,00,0
149,11,2
150,08,1
151,00,0
152,09,12
153,06,1
154,10,1
155,10,5
156,11,1
157,00,4
158,00,0
159,10,6
160,10,2
161,00,1
162,00,0
163,00,0
164,00,0
165,12,4
166,10,51
167,06,3
168,10,5
169,09,4
170,00,0
171,04,1
172,00,0
173,12,7
174,11,4
175,09,1
176,03,1
177,11,4
178,11,2
179,00,13
180,10,1
181,00,40
182,10,7
183,08,1
184,00,0
185,11,7
186,00,0
187,00,0
188,10,9
189,11,5
190,09,6
191,12,4
192,06,1
193,11,4
194,00,0
195,10,3
196,11,18
197,08,3
198,10,4
199,00,0
200,12,3
201,11,1
202,00,0
203,10,3
204,00,0
205,11,4
206,00,0
207,10,1
208,12,2
209,00,0
210,10,6
211,00,0
212,08,4
213,12,7
214,00,0
215,11,4
216,11,3
217,03,2
218,08,4
219,08,1
220,11,9
221,00,0
222,09,5
223,11,23
224,00,0
225,09,7
226,12,18
227,07,2
228,11,6
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,12,6
236,12,4
237,00,0
238,00,0
239,00,0
240,07,1
241,12,4
242,10,6
243,11,9
244,11,29
245,00,0
246,00,0
247,08,8
248,09,3
249,00,0
250,10,3
251,00,0
252,06,1
253,00,0
254,10,4
255,01,89
256,02,42
257,10,2
258,10,4
259,08,3
260,00,30
261,00,0
262,00,0
263,00,1
