p_id,ycount,gcount,hfcount,fcount,sum
1,0,0,0,6,6
2,0,0,0,0,0
3,0,0,0,140,140
4,0,0,0,768,768
5,0,0,0,17,17
6,0,0,0,14,14
7,0,0,0,824,824
8,0,0,0,2,2
9,0,0,0,65,65
10,0,0,0,152,152
11,0,0,0,72,72
12,0,0,0,17,17
13,0,0,0,833,833
14,0,0,0,485,485
15,0,0,0,41,41
16,0,0,0,161,161
17,0,0,0,728,728
18,0,0,0,170,170
19,0,0,0,58,58
20,0,0,0,101,101
21,0,0,0,156,156
22,0,0,0,213,213
23,0,0,0,59,59
24,0,0,0,234,234
25,0,0,0,483,483
26,0,0,0,287,287
27,0,0,0,2,2
28,0,0,0,149,149
29,0,0,0,77,77
30,0,0,0,2,2
31,0,0,0,4,4
32,0,0,0,94,94
33,0,0,0,482,482
34,0,0,0,101,101
35,0,0,0,291,291
36,0,0,0,772,772
37,0,0,0,1016,1016
38,0,0,0,55,55
39,0,0,0,478,478
40,0,0,0,295,295
41,0,0,0,580,580
42,0,0,0,639,639
43,0,0,0,227,227
44,0,0,0,18,18
45,0,0,0,277,277
46,0,0,0,3,3
47,0,0,0,108,108
48,0,0,0,1892,1892
49,0,0,0,663,663
50,0,0,0,1159,1159
51,0,0,0,165,165
52,0,0,0,179,179
53,0,0,0,75,75
54,0,0,0,104,104
55,0,0,0,96,96
56,0,0,0,215,215
57,0,0,0,25,25
58,0,0,0,12,12
59,0,0,0,9,9
60,0,0,0,53,53
61,0,0,0,1043,1043
62,0,0,0,283,283
63,0,0,0,155,155
64,0,0,0,40,40
65,0,0,0,442,442
66,0,0,0,282,282
67,0,0,0,151,151
68,0,0,0,1670,1670
69,0,0,0,189,189
70,0,0,0,319,319
71,0,0,0,249,249
72,0,0,0,271,271
73,0,0,0,78,78
74,0,0,0,566,566
75,0,0,0,562,562
76,0,0,0,415,415
77,0,0,0,142,142
78,0,0,0,129,129
79,0,0,0,2442,2442
80,0,0,0,765,765
81,0,0,0,318,318
82,0,0,0,351,351
83,0,0,0,146,146
84,0,0,0,17,17
85,0,0,0,148,148
86,0,0,0,28,28
87,0,0,0,834,834
88,0,0,0,247,247
89,0,0,0,578,578
90,0,0,0,1137,1137
91,0,0,0,305,305
92,0,0,0,282,282
93,0,0,0,33,33
94,0,0,0,67,67
95,0,0,0,417,417
96,0,0,0,6,6
97,0,0,0,516,516
98,0,0,0,55,55
99,0,0,0,1,1
100,0,0,0,802,802
101,0,0,0,28,28
102,0,0,0,239,239
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,0,0,0,184,184
107,0,0,0,1659,1659
108,0,0,0,70,70
109,0,0,0,17,17
110,0,0,0,0,0
111,0,0,0,2,2
112,0,0,0,983,983
113,0,0,0,1044,1044
114,0,0,0,792,792
115,0,0,0,26,26
116,0,0,0,392,392
117,0,0,0,23,23
118,0,0,0,36,36
119,0,0,0,119,119
120,0,0,0,8,8
121,0,0,0,140,140
122,0,0,0,42,42
123,0,0,0,169,169
124,0,0,0,69,69
125,0,0,0,449,449
126,0,0,0,62,62
127,0,0,0,210,210
128,0,0,0,13,13
129,0,0,0,635,635
130,0,0,0,216,216
131,0,0,0,112,112
132,0,0,0,1640,1640
133,0,0,0,189,189
134,0,0,0,156,156
135,0,0,0,135,135
136,0,0,0,155,155
137,0,0,0,1029,1029
138,0,0,0,1432,1432
139,0,0,0,79,79
140,0,0,0,1444,1444
141,0,0,0,1882,1882
142,0,0,0,1308,1308
143,0,0,0,1141,1141
144,0,0,0,1032,1032
145,0,0,0,518,518
146,0,0,0,235,235
147,0,0,0,74,74
148,0,0,0,1409,1409
149,0,0,0,133,133
150,0,0,0,62,62
151,0,0,0,649,649
152,0,0,0,147,147
153,0,0,0,34,34
154,0,0,0,2,2
155,0,0,0,187,187
156,0,0,0,39,39
157,0,0,0,219,219
158,0,0,0,1137,1137
159,0,0,0,116,116
160,0,0,0,186,186
161,0,0,0,1490,1490
162,0,0,0,1223,1223
163,0,0,0,1181,1181
164,0,0,0,1336,1336
165,0,0,0,208,208
166,0,0,0,509,509
167,0,0,0,139,139
168,0,0,0,183,183
169,0,0,0,139,139
170,0,0,0,1874,1874
171,0,0,0,134,134
172,0,0,0,18,18
173,0,0,0,182,182
174,0,0,0,126,126
175,0,0,0,55,55
176,0,0,0,11,11
177,0,0,0,262,262
178,0,0,0,86,86
179,0,0,0,263,263
180,0,0,0,89,89
181,0,0,0,1053,1053
182,0,0,0,86,86
183,0,0,0,44,44
184,0,0,0,3,3
185,0,0,0,118,118
186,0,0,0,1160,1160
187,0,0,0,38,38
188,0,0,0,461,461
189,0,0,0,365,365
190,0,0,0,39,39
191,0,0,0,135,135
192,0,0,0,81,81
193,0,0,0,58,58
194,0,0,0,2,2
195,0,0,0,128,128
196,0,0,0,180,180
197,0,0,0,198,198
198,0,0,0,750,750
199,0,0,0,0,0
200,0,0,0,125,125
201,0,0,0,9,9
202,0,0,0,38,38
203,0,0,0,78,78
204,0,0,0,16,16
205,0,0,0,175,175
206,0,0,0,44,44
207,0,0,0,1,1
208,0,0,0,77,77
209,0,0,0,261,261
210,0,0,0,136,136
211,0,0,0,782,782
212,0,0,0,64,64
213,0,0,0,100,100
214,0,0,0,29,29
215,0,0,0,126,126
216,0,0,0,254,254
217,0,0,0,79,79
218,0,0,0,93,93
219,0,0,0,104,104
220,0,0,0,190,190
221,0,0,0,31,31
222,0,0,0,97,97
223,0,0,0,424,424
224,0,0,0,648,648
225,0,0,0,633,633
226,0,0,0,536,536
227,0,0,0,219,219
228,0,0,0,398,398
229,0,0,0,1271,1271
230,0,0,0,1529,1529
231,0,0,0,1810,1810
232,0,0,0,656,656
233,0,0,0,942,942
234,0,0,0,1692,1692
235,0,0,0,170,170
236,0,0,0,1611,1611
237,0,0,0,1365,1365
238,0,0,0,1349,1349
239,0,0,0,1479,1479
240,0,0,0,17,17
241,0,0,0,465,465
242,0,0,0,129,129
243,0,0,0,461,461
244,0,0,0,601,601
245,0,0,0,28,28
246,0,0,0,1232,1232
247,0,0,0,155,155
248,0,0,0,76,76
249,0,0,0,1520,1520
250,0,0,0,86,86
251,0,0,0,26,26
252,0,0,0,75,75
253,0,0,0,17,17
254,0,0,0,268,268
255,0,0,0,1123,1123
256,0,0,0,882,882
257,0,0,0,213,213
258,0,0,0,173,173
259,0,0,0,121,121
260,0,0,0,320,320
261,0,0,0,385,385
262,0,0,0,1401,1401
263,0,0,0,1543,1543
