p_id,p_hour,ycount,gcount,hfcount,fcount,sum
1,00,0,0,0,3,3
1,01,0,0,0,1,1
1,02,0,0,0,4,4
1,03,0,0,0,0,0
1,04,0,0,0,2,2
1,05,0,0,0,1,1
1,06,0,0,0,0,0
1,07,0,0,0,1,1
1,08,0,0,0,2,2
1,09,0,0,0,1,1
1,10,0,0,0,0,0
1,11,0,0,0,3,3
1,12,1,0,0,2,3
2,00,0,0,0,0,0
2,01,0,0,0,0,0
2,02,0,0,0,0,0
2,03,0,0,0,0,0
2,04,0,0,0,0,0
2,05,0,0,0,0,0
2,06,0,0,0,0,0
2,07,0,0,0,0,0
2,08,0,0,0,0,0
2,09,0,0,0,0,0
2,10,0,0,0,0,0
2,11,0,0,0,0,0
2,12,0,0,0,1,1
3,00,0,0,0,19,19
3,01,0,0,0,17,17
3,02,1,0,0,7,8
3,03,0,0,0,4,4
3,04,0,0,0,10,10
3,05,0,0,0,15,15
3,06,0,1,0,43,44
3,07,1,2,0,52,55
3,08,0,2,0,71,73
3,09,0,1,0,57,58
3,10,2,1,0,38,41
3,11,0,1,0,36,37
3,12,0,0,0,31,31
4,00,21,0,0,52,73
4,01,14,0,0,29,43
4,02,11,0,0,19,30
4,03,5,0,0,14,19
4,04,5,0,0,30,35
4,05,13,0,0,53,66
4,06,17,0,0,107,124
4,07,29,0,0,186,215
4,08,48,0,0,260,308
4,09,40,0,0,247,287
4,10,21,0,0,163,184
4,11,23,0,0,113,136
4,12,19,0,0,89,108
5,00,0,0,0,4,4
5,01,0,0,0,0,0
5,02,0,0,0,0,0
5,03,0,0,0,1,1
5,04,0,0,0,2,2
5,05,0,0,0,0,0
5,06,0,0,0,4,4
5,07,0,0,0,12,12
5,08,0,0,0,9,9
5,09,0,0,0,13,13
5,10,0,0,0,8,8
5,11,0,0,0,6,6
5,12,0,0,0,2,2
6,00,0,0,0,2,2
6,01,0,0,0,2,2
6,02,0,0,0,2,2
6,03,0,0,0,1,1
6,04,0,0,0,1,1
6,05,0,0,0,5,5
6,06,0,0,0,10,10
6,07,0,0,0,5,5
6,08,0,0,0,20,20
6,09,0,0,0,16,16
6,10,0,0,0,14,14
6,11,0,0,0,8,8
6,12,0,0,0,8,8
7,00,23,31,0,160,214
7,01,18,16,0,90,124
7,02,12,19,0,52,83
7,03,11,12,0,46,69
7,04,14,11,0,76,101
7,05,13,4,0,102,119
7,06,31,15,0,177,223
7,07,38,34,0,291,363
7,08,31,51,0,256,338
7,09,8,53,0,248,309
7,10,8,63,0,222,293
7,11,12,49,0,187,248
7,12,19,43,0,176,238
8,00,0,0,0,0,0
8,01,0,0,0,0,0
8,02,0,0,0,0,0
8,03,0,0,0,0,0
8,04,0,0,0,0,0
8,05,0,0,0,1,1
8,06,0,0,0,1,1
8,07,0,0,0,2,2
8,08,0,0,0,4,4
8,09,1,0,0,3,4
8,10,0,0,0,0,0
8,11,0,1,0,1,2
8,12,0,0,0,1,1
9,00,0,0,0,16,16
9,01,0,0,0,1,1
9,02,0,0,0,2,2
9,03,0,0,0,4,4
9,04,0,0,0,6,6
9,05,0,0,0,2,2
9,06,0,0,0,13,13
9,07,0,0,0,24,24
9,08,0,0,0,15,15
9,09,0,2,0,27,29
9,10,0,1,0,21,22
9,11,0,0,0,24,24
9,12,0,3,0,24,27
10,00,0,0,0,36,36
10,01,0,0,0,16,16
10,02,0,0,0,13,13
10,03,0,0,0,21,21
10,04,1,1,0,22,24
10,05,2,0,0,41,43
10,06,3,3,0,68,74
10,07,6,2,0,101,109
10,08,5,2,0,120,127
10,09,3,4,0,77,84
10,10,3,1,0,58,62
10,11,4,0,0,58,62
10,12,4,3,0,60,67
11,00,0,0,0,11,11
11,01,0,0,0,2,2
11,02,0,0,0,0,0
11,03,0,0,0,2,2
11,04,0,0,0,2,2
11,05,0,1,0,6,7
11,06,0,0,0,29,29
11,07,0,1,0,52,53
11,08,0,1,0,60,61
11,09,0,2,0,52,54
11,10,0,2,0,42,44
11,11,0,5,0,28,33
11,12,0,0,0,24,24
12,00,0,0,0,0,0
12,01,0,0,0,2,2
12,02,0,0,0,0,0
12,03,0,0,0,0,0
12,04,1,0,0,0,1
12,05,0,0,0,0,0
12,06,1,0,0,0,1
12,07,4,0,0,3,7
12,08,2,0,0,3,5
12,09,3,0,0,0,3
12,10,7,0,0,5,12
12,11,11,0,0,6,17
12,12,8,0,0,8,16
13,00,42,0,0,90,132
13,01,16,0,0,35,51
13,02,11,0,0,34,45
13,03,6,0,0,19,25
13,04,7,0,0,26,33
13,05,13,0,0,41,54
13,06,101,0,0,102,203
13,07,205,0,0,215,420
13,08,314,0,0,281,595
13,09,218,0,0,173,391
13,10,141,0,0,131,272
13,11,166,0,0,126,292
13,12,173,0,0,103,276
14,00,1,0,0,56,57
14,01,1,0,0,24,25
14,02,0,0,0,16,16
14,03,0,0,0,21,21
14,04,1,0,0,22,23
14,05,0,1,0,44,45
14,06,0,3,0,115,118
14,07,4,1,0,180,185
14,08,6,2,0,202,210
14,09,3,3,0,165,171
14,10,1,3,0,126,130
14,11,0,8,0,116,124
14,12,3,5,0,93,101
15,00,0,0,0,3,3
15,01,0,0,0,1,1
15,02,0,0,0,1,1
15,03,0,0,0,4,4
15,04,0,0,0,3,3
15,05,0,0,0,6,6
15,06,2,0,0,19,21
15,07,0,0,0,24,24
15,08,0,1,0,30,31
15,09,0,0,0,33,33
15,10,0,2,0,30,32
15,11,0,0,0,18,18
15,12,1,0,0,21,22
16,00,0,0,0,22,22
16,01,0,0,0,20,20
16,02,0,0,0,8,8
16,03,0,0,0,7,7
16,04,0,0,0,18,18
16,05,0,0,0,10,10
16,06,1,0,0,24,25
16,07,0,1,0,45,46
16,08,0,0,0,72,72
16,09,0,0,0,53,53
16,10,0,1,0,57,58
16,11,0,1,0,42,43
16,12,1,3,0,38,42
17,00,3,6,0,134,143
17,01,1,2,0,58,61
17,02,3,1,0,55,59
17,03,1,1,0,37,39
17,04,0,4,0,52,56
17,05,0,2,0,79,81
17,06,1,1,0,135,137
17,07,2,5,0,229,236
17,08,2,11,0,225,238
17,09,0,10,0,250,260
17,10,0,19,0,241,260
17,11,1,7,0,201,209
17,12,0,7,0,195,202
18,00,0,1,0,52,53
18,01,0,1,0,43,44
18,02,0,0,0,21,21
18,03,0,0,0,12,12
18,04,0,0,0,19,19
18,05,0,3,0,30,33
18,06,0,3,0,51,54
18,07,0,2,0,123,125
18,08,2,2,0,157,161
18,09,2,3,0,109,114
18,10,0,2,0,85,87
18,11,0,4,0,106,110
18,12,0,1,0,66,67
19,00,0,0,0,5,5
19,01,0,0,0,3,3
19,02,0,0,0,3,3
19,03,0,0,0,1,1
19,04,0,0,0,8,8
19,05,0,0,0,7,7
19,06,0,0,0,12,12
19,07,0,0,0,30,30
19,08,0,2,0,32,34
19,09,0,0,0,33,33
19,10,0,2,0,20,22
19,11,0,0,0,20,20
19,12,0,3,0,17,20
20,00,0,0,0,35,35
20,01,0,0,0,17,17
20,02,0,0,0,10,10
20,03,0,0,0,11,11
20,04,0,0,0,8,8
20,05,0,1,0,22,23
20,06,0,1,0,26,27
20,07,0,1,0,64,65
20,08,0,4,0,89,93
20,09,0,1,0,73,74
20,10,0,0,0,65,65
20,11,0,1,0,60,61
20,12,0,2,0,58,60
21,00,0,0,0,33,33
21,01,0,0,0,15,15
21,02,0,0,0,10,10
21,03,0,0,0,14,14
21,04,0,0,0,14,14
21,05,0,0,0,18,18
21,06,0,1,0,34,35
21,07,0,1,0,92,93
21,08,0,2,0,126,128
21,09,0,2,0,102,104
21,10,0,7,0,71,78
21,11,1,3,0,48,52
21,12,0,1,0,68,69
22,00,0,0,0,33,33
22,01,0,0,0,23,23
22,02,1,0,0,13,14
22,03,0,0,0,10,10
22,04,0,0,0,9,9
22,05,0,0,0,24,24
22,06,0,1,0,51,52
22,07,1,1,0,137,139
22,08,1,1,0,131,133
22,09,1,5,0,105,111
22,10,1,4,0,75,80
22,11,1,2,0,70,73
22,12,0,3,0,70,73
23,00,0,0,0,8,8
23,01,0,0,0,4,4
23,02,0,0,0,3,3
23,03,0,0,0,2,2
