p_id,p_hour,fcount
1,12,5
2,00,0
3,07,79
4,08,258
5,07,10
6,08,18
7,08,344
8,10,5
9,09,39
10,08,164
11,08,50
12,12,13
13,08,277
14,08,215
15,08,35
16,08,70
17,08,266
18,08,185
19,08,43
20,08,130
21,08,105
22,08,154
23,07,52
24,08,85
25,08,196
26,10,234
27,07,2
28,08,93
29,08,73
30,07,2
31,12,22
32,08,92
33,09,214
34,10,33
35,08,238
36,00,226
37,08,295
38,08,38
39,08,331
40,08,133
41,08,253
42,08,365
43,08,130
44,11,8
45,09,90
46,09,5
47,08,152
48,08,550
49,08,295
50,08,348
51,07,104
52,08,76
53,08,62
54,09,50
55,08,89
56,08,146
57,08,5
58,08,21
59,08,13
60,08,82
61,08,500
62,09,171
63,07,119
64,08,29
65,00,177
66,08,145
67,08,82
68,08,416
69,08,226
70,08,112
71,08,166
72,08,238
73,08,52
74,07,301
75,08,303
76,07,364
77,08,109
78,08,165
79,00,570
80,00,217
81,08,129
82,08,175
83,08,73
84,12,16
85,07,101
86,08,58
87,08,243
88,12,89
89,08,299
90,08,320
91,08,209
92,00,112
93,02,13
94,08,77
95,08,239
96,09,11
97,08,226
98,08,42
99,00,3
100,00,253
101,08,38
102,08,108
103,00,0
104,00,0
105,00,0
106,00,75
107,09,488
108,08,69
109,11,21
110,00,0
111,08,9
112,08,343
113,08,265
114,00,325
115,08,41
116,08,181
117,08,46
118,11,30
119,08,195
120,08,26
121,08,80
122,07,55
123,07,136
124,08,64
125,12,148
126,08,98
127,08,101
128,08,12
129,08,305
130,08,150
131,09,60
132,00,430
133,08,106
134,09,82
135,08,86
136,08,113
137,08,420
138,12,766
139,08,69
140,08,503
141,08,474
142,08,362
143,08,458
144,00,277
145,08,208
146,07,86
147,08,107
148,00,561
149,09,102
150,08,49
151,07,243
152,08,102
153,08,29
154,08,7
155,08,120
156,08,50
157,07,116
158,08,299
159,07,154
160,08,98
161,00,552
162,12,288
163,00,251
164,00,428
165,08,164
166,12,163
167,08,178
168,08,209
169,08,188
170,08,455
171,08,83
172,09,22
173,08,80
174,08,161
175,08,50
176,09,9
177,07,199
178,09,72
179,08,144
180,07,55
181,08,392
182,08,109
183,08,44
184,11,8
185,08,114
186,09,298
187,08,26
188,08,280
189,08,120
190,08,26
191,07,106
192,08,51
193,08,55
194,06,3
195,08,67
196,08,90
197,08,150
198,07,211
199,00,1
200,07,78
201,08,13
202,06,21
203,07,65
204,09,12
205,08,145
206,08,75
207,12,2
208,07,110
209,09,70
210,08,131
211,08,194
212,08,96
213,08,203
214,09,21
215,08,132
216,08,222
217,11,75
218,07,72
219,08,66
220,08,144
221,08,59
222,08,67
223,07,238
224,09,235
225,07,304
226,08,252
227,08,74
228,08,115
229,08,394
230,00,432
231,08,487
232,08,292
233,08,412
234,00,418
235,08,213
236,08,482
237,08,428
238,08,485
239,08,460
240,08,24
241,08,164
242,08,155
243,07,207
244,08,261
245,08,32
246,09,472
247,08,150
248,08,106
249,08,378
250,08,91
251,07,21
252,07,46
253,11,4
254,08,168
255,00,322
256,09,216
257,08,84
258,07,122
259,08,115
260,08,137
261,09,121
262,08,503
263,07,394
