p_id,ycount,gcount,hfcount,fcount,sum
1,1,0,0,38,39
2,0,0,0,0,0
3,1,8,0,447,456
4,230,0,0,1267,1497
5,0,0,0,47,47
6,2,0,0,76,78
7,259,375,0,2295,2929
8,1,0,0,20,21
9,2,4,0,199,205
10,32,13,0,661,706
11,2,7,0,292,301
12,33,0,0,24,57
13,1092,1,0,1106,2199
14,4,30,0,1145,1179
15,1,6,0,182,189
16,0,2,0,393,395
17,9,78,0,1779,1866
18,3,23,0,945,971
19,4,5,0,157,166
20,0,8,0,510,518
21,1,9,0,670,680
22,5,23,0,821,849
23,0,0,0,191,191
24,439,22,0,451,912
25,104,167,0,1152,1423
26,6,20,0,1135,1161
27,0,0,0,5,5
28,22,15,0,482,519
29,4,20,0,421,445
30,0,0,0,5,5
31,0,0,0,99,99
32,1,22,0,514,537
33,175,257,0,1029,1461
34,0,1,0,112,113
35,9,43,0,1389,1441
36,7,13,0,1469,1489
37,13,28,0,2029,2070
38,0,8,0,173,181
39,10,48,0,2015,2073
40,96,64,0,572,732
41,529,575,0,1506,2610
42,217,409,0,1988,2614
43,1462,84,0,681,2227
44,0,0,0,41,41
45,205,0,0,478,683
46,0,1,0,22,23
47,1,19,0,633,653
48,3885,1,0,3284,7170
49,25,110,0,1447,1582
50,1028,0,0,1338,2366
51,6,23,0,613,642
52,116,109,0,296,521
53,0,3,0,310,313
54,6,3,0,179,188
55,9,43,0,484,536
56,6,31,0,821,858
57,0,1,0,34,35
58,0,1,0,68,69
59,0,1,0,37,38
60,0,6,0,465,471
61,27,96,0,3340,3463
62,4,33,0,913,950
63,1,8,0,772,781
64,0,2,0,123,125
65,143,131,0,956,1230
66,40,148,0,670,858
67,0,6,0,410,416
68,2543,0,0,2464,5007
69,3,39,0,1153,1195
70,30,14,0,624,668
71,11,29,0,1109,1149
72,6,31,0,1489,1526
73,0,1,0,303,304
74,479,843,0,1569,2891
75,919,671,0,1524,3114
76,8,61,0,2354,2423
77,5,11,0,741,757
78,1,23,0,782,806
