p_id,p_hour,gcount
1,00,0
2,00,0
3,10,5
4,00,0
5,00,0
6,00,0
7,09,43
8,00,0
9,09,3
10,08,5
11,07,3
12,00,0
13,00,0
14,08,8
15,11,2
16,07,1
17,12,8
18,10,6
19,11,3
20,11,3
21,10,6
22,12,6
23,00,0
24,10,9
25,00,45
26,11,7
27,00,0
28,11,4
29,12,6
30,00,0
31,10,2
32,11,5
33,09,61
34,10,1
35,10,13
36,03,9
37,12,8
38,07,3
39,07,13
40,09,14
41,08,83
42,09,68
43,11,21
44,00,0
45,00,0
46,01,1
47,08,6
48,00,0
49,11,18
50,00,0
51,09,10
52,10,16
53,08,2
54,09,2
55,07,8
56,09,8
57,00,0
58,04,1
59,06,1
60,08,2
61,09,23
62,11,10
63,07,2
64,09,1
65,00,35
66,10,27
67,10,2
68,00,0
69,08,9
70,09,3
71,09,8
72,07,7
73,11,2
74,08,124
75,12,97
76,08,22
77,08,6
78,09,8
79,00,0
80,00,11
81,07,6
82,00,45
83,02,6
84,00,0
85,08,5
86,06,1
87,00,0
88,00,0
89,09,11
90,00,0
91,08,7
92,10,11
93,05,1
94,07,2
95,12,43
96,00,0
97,09,30
98,07,2
99,00,0
100,00,0
101,10,2
102,07,3
103,00,0
104,00,0
105,00,0
106,10,3
107,00,0
108,07,5
109,00,0
110,00,0
111,10,1
112,01,10
113,00,0
114,00,0
115,10,1
116,10,26
117,09,3
118,00,0
119,07,5
120,12,1
121,12,5
122,10,3
123,10,7
124,11,3
125,00,0
126,07,3
127,08,7
128,12,2
129,00,25
130,00,18
131,11,5
132,00,0
133,08,3
134,09,13
135,09,4
136,09,6
137,00,0
138,09,1
139,08,2
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,09,34
146,09,9
147,06,4
148,00,0
149,09,4
150,05,2
151,00,0
152,08,19
153,12,2
154,00,0
155,07,6
156,08,1
157,00,2
158,00,0
159,11,8
160,07,2
161,00,0
162,00,0
163,00,0
164,00,0
165,09,10
166,09,65
167,08,5
168,11,9
169,09,6
170,11,1
171,09,2
172,00,0
173,03,5
174,11,12
175,10,4
176,00,0
177,08,6
178,08,4
179,00,12
180,05,1
181,00,24
182,08,14
183,10,3
184,09,1
185,11,6
186,00,0
187,00,0
188,08,11
189,10,7
190,09,2
191,09,6
192,11,2
193,08,8
194,00,0
195,08,4
196,11,14
197,12,6
198,10,3
199,00,0
200,12,7
201,09,1
202,09,1
203,04,1
204,00,0
205,08,6
206,00,0
207,00,0
208,06,2
209,00,0
210,09,8
211,00,0
212,01,3
213,09,10
214,00,0
215,09,6
216,07,6
217,07,2
218,10,6
219,06,1
220,12,8
221,00,0
222,09,7
223,09,33
224,00,0
225,07,11
226,08,12
227,06,4
228,11,4
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,08,12
236,09,10
237,00,0
238,00,0
239,00,0
240,09,2
241,08,6
242,09,9
243,07,14
244,12,36
245,00,0
246,00,0
247,09,8
248,06,3
249,00,0
250,11,7
251,00,0
252,04,1
253,12,1
254,09,8
255,00,38
256,00,30
257,12,3
258,08,4
259,09,5
260,08,20
261,00,0
262,00,0
263,08,3
