p_id,p_hour,gcount
1,00,0
2,00,0
3,08,1
4,00,0
5,00,0
6,00,0
7,00,43
8,00,0
9,09,1
10,07,2
11,08,1
12,00,0
13,00,0
14,07,2
15,00,0
16,00,0
17,00,12
18,05,1
19,00,1
20,00,1
21,06,1
22,00,0
23,00,0
24,06,2
25,00,20
26,06,1
27,00,0
28,00,1
29,08,1
30,00,0
31,00,0
32,00,1
33,09,13
34,10,1
35,10,3
36,01,3
37,00,4
38,00,0
39,12,3
40,02,4
41,08,27
42,00,18
43,10,6
44,00,0
45,00,0
46,00,0
47,08,1
48,00,0
49,08,12
50,00,0
51,06,1
52,08,7
53,00,0
54,05,1
55,07,3
56,06,2
57,00,0
58,00,0
59,00,0
60,00,1
61,00,7
62,08,2
63,05,1
64,00,0
65,00,18
66,08,17
67,09,1
68,00,0
69,08,3
70,00,1
71,08,2
72,08,3
73,00,0
74,08,56
75,07,31
76,11,2
77,07,2
78,08,2
79,00,0
80,00,10
81,00,0
82,00,82
83,00,7
84,00,0
85,10,2
86,00,0
87,00,0
88,00,0
89,00,2
90,00,0
91,07,3
92,00,8
93,02,1
94,07,2
95,00,30
96,00,0
97,00,20
98,00,0
99,00,0
100,00,0
101,07,1
102,00,1
103,00,0
104,00,0
105,00,0
106,10,3
107,00,0
108,07,2
109,00,0
110,00,0
111,00,0
112,00,8
113,00,0
114,00,0
115,00,0
116,07,9
117,11,1
118,00,0
119,10,3
120,02,1
121,12,2
122,00,0
123,08,1
124,00,0
125,00,0
126,06,2
127,05,3
128,00,0
129,02,28
130,00,16
131,09,1
132,02,1
133,10,1
134,00,12
135,01,1
136,05,2
137,00,0
138,05,1
139,00,0
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,00,11
146,00,3
147,07,1
148,00,0
149,07,1
150,12,1
151,00,0
152,01,3
153,00,0
154,00,0
155,09,3
156,00,0
157,09,1
158,00,0
159,08,6
160,00,1
161,00,0
162,00,0
163,00,0
164,00,0
165,00,0
166,08,20
167,07,2
168,01,2
169,09,2
170,00,0
171,00,0
172,00,0
173,01,3
174,08,2
175,00,0
176,00,0
177,08,2
178,02,1
179,00,8
180,00,0
181,00,26
182,08,2
183,07,1
184,00,0
185,07,1
186,00,0
187,00,0
188,11,6
189,00,5
190,00,0
191,10,1
192,09,1
193,00,1
194,00,0
195,01,1
196,00,2
197,07,2
198,00,0
199,00,0
200,07,1
201,00,0
202,00,1
203,00,0
204,00,0
205,06,1
206,00,0
207,10,1
208,05,1
209,00,0
210,00,5
211,00,0
212,00,1
213,05,1
214,00,0
215,04,1
216,00,1
217,00,2
218,00,0
219,00,0
220,00,0
221,00,0
222,00,0
223,00,19
224,00,0
225,06,3
226,00,3
227,07,1
228,01,1
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,08,3
236,08,3
237,00,0
238,00,0
239,00,0
240,00,0
241,02,1
242,00,2
243,07,3
244,08,9
245,00,0
246,00,0
247,08,3
248,06,1
249,00,0
250,01,2
251,00,0
252,00,0
253,00,0
254,04,1
255,00,41
256,00,14
257,11,1
258,00,1
259,09,1
260,00,17
261,00,0
262,00,0
263,07,2
