p_id,p_hour,fcount
1,00,6
2,00,0
3,09,68
4,08,236
5,08,12
6,07,17
7,08,317
8,08,5
9,08,36
10,07,137
11,08,63
12,10,6
13,08,246
14,08,195
15,09,38
16,08,73
17,10,243
18,08,198
19,07,35
20,12,112
21,08,125
22,08,147
23,12,45
24,08,67
25,10,157
26,09,219
27,12,3
28,08,93
29,08,82
30,02,1
31,12,22
32,08,92
33,09,176
34,12,24
35,08,222
36,00,205
37,08,282
38,08,35
39,08,366
40,08,106
41,08,224
42,08,373
43,11,130
44,08,10
45,12,83
46,00,4
47,08,163
48,09,455
49,08,255
50,08,299
51,09,112
52,08,56
53,09,61
54,08,36
55,08,96
56,07,133
57,08,6
58,08,22
59,08,11
60,08,113
61,08,486
62,09,144
63,07,136
64,08,30
65,09,148
66,08,138
67,08,83
68,08,348
69,08,238
70,08,95
71,08,177
72,08,245
73,10,49
74,08,263
75,07,250
76,08,367
77,08,112
78,08,157
79,09,526
80,08,197
81,08,104
82,10,137
83,08,65
84,08,18
85,08,84
86,08,62
87,08,209
88,12,57
89,08,284
90,08,268
91,08,233
92,12,125
93,12,14
94,08,79
95,08,173
96,08,11
97,09,212
98,09,39
99,08,3
100,12,208
101,12,37
102,08,101
103,00,0
104,00,0
105,00,0
106,12,60
107,08,440
108,08,72
109,09,21
110,09,1
111,11,5
112,08,318
113,12,230
114,00,178
115,07,31
116,08,161
117,08,40
118,10,26
119,08,188
120,09,20
121,07,97
122,07,52
123,08,137
124,08,54
125,12,131
126,08,86
127,08,112
128,07,12
129,08,283
130,10,284
131,08,65
132,00,485
133,08,96
134,08,71
135,09,112
136,08,116
137,08,365
138,11,503
139,08,56
140,08,410
141,08,492
142,08,313
143,08,435
144,12,201
145,09,168
146,10,62
147,08,113
148,00,295
149,08,98
150,11,54
151,07,222
152,08,98
153,09,24
154,08,3
155,08,122
156,07,51
157,08,116
158,08,278
159,08,171
160,07,98
161,00,546
162,12,269
163,11,231
164,12,291
165,08,158
166,12,238
167,08,202
168,08,211
169,08,192
170,08,396
171,08,70
172,11,18
173,08,71
174,08,173
175,10,43
176,11,15
177,08,188
178,08,71
179,08,130
180,07,54
181,08,312
182,08,135
183,07,46
184,07,7
185,08,113
186,09,194
187,08,28
188,08,265
189,08,106
190,08,24
191,08,123
192,09,60
193,08,56
194,10,3
195,09,81
196,09,74
197,08,158
198,08,229
199,00,0
200,08,93
201,07,10
202,07,22
203,08,65
204,06,6
205,08,145
206,07,79
207,12,1
208,08,127
209,09,71
210,08,136
211,12,178
212,08,104
213,08,211
214,10,23
215,08,129
216,08,217
217,10,71
218,07,78
219,08,67
220,08,130
221,08,65
222,08,56
223,08,242
224,08,213
225,08,310
226,08,206
227,08,84
228,08,131
229,08,357
230,00,315
231,08,387
232,08,237
233,08,324
234,12,340
235,08,186
236,07,480
237,08,361
238,08,432
239,08,435
240,08,30
241,08,189
242,08,140
243,08,241
244,08,274
245,08,25
246,08,424
247,08,175
248,08,103
249,09,335
250,08,97
251,08,20
252,08,49
253,10,2
254,08,152
255,00,285
256,09,201
257,08,78
258,08,126
259,07,118
260,08,123
261,12,116
262,07,420
263,08,391
