p_id,p_hour,ycount
1,00,0
2,00,0
3,00,0
4,09,61
5,00,0
6,00,0
7,06,58
8,09,2
9,00,0
10,11,6
11,00,0
12,12,13
13,08,255
14,10,2
15,00,0
16,10,1
17,00,20
18,12,1
19,00,0
20,00,0
21,00,0
22,00,0
23,00,0
24,09,73
25,06,20
26,00,1
27,00,0
28,09,2
29,00,0
30,00,0
31,00,0
32,09,2
33,08,41
34,02,1
35,00,1
36,00,14
37,00,18
38,00,0
39,03,1
40,08,27
41,07,65
42,07,46
43,12,454
44,00,0
45,12,61
46,00,0
47,00,0
48,07,584
49,00,11
50,08,206
51,01,1
52,08,38
53,10,2
54,06,3
55,03,1
56,00,2
57,00,0
58,00,0
59,00,0
60,00,0
61,00,12
62,01,2
63,05,1
64,00,0
65,06,29
66,00,10
67,03,1
68,12,502
69,00,2
70,07,6
71,02,1
72,03,1
73,00,0
74,07,60
75,07,114
76,00,1
77,00,0
78,00,0
79,00,436
80,00,22
81,04,1
82,02,11
83,06,5
84,00,0
85,00,3
86,00,0
87,08,171
88,12,68
89,08,3
90,09,391
91,02,2
92,05,3
93,08,3
94,00,0
95,00,6
96,06,1
97,00,17
98,00,0
99,00,0
100,07,417
101,00,0
102,02,1
103,00,0
104,00,0
105,00,0
106,02,4
107,08,468
108,01,1
109,00,0
110,00,0
111,00,0
112,00,18
113,09,371
114,00,232
115,00,0
116,00,29
117,00,0
118,00,0
119,00,1
120,00,0
121,00,0
122,00,0
123,00,0
124,00,0
125,11,159
126,01,1
127,00,2
128,00,0
129,04,27
130,06,3
131,00,0
132,00,555
133,06,3
134,01,4
135,10,1
136,02,1
137,08,278
138,10,854
139,07,1
140,09,526
141,08,539
142,12,609
143,10,270
144,00,163
145,00,34
146,12,18
147,00,0
148,00,343
149,00,0
150,08,1
151,08,208
152,06,18
153,00,1
154,00,0
155,00,0
156,00,0
157,04,2
158,00,279
159,00,2
160,12,2
161,12,777
162,12,634
163,12,465
164,12,418
165,06,2
166,12,83
167,00,1
168,00,6
169,00,1
170,08,660
171,00,1
172,00,0
173,04,2
174,00,0
175,00,0
176,00,0
177,01,1
178,04,1
179,05,23
180,10,1
181,00,25
182,09,1
183,03,1
184,00,0
185,10,1
186,07,807
187,00,0
188,00,4
189,00,8
190,12,3
191,03,1
192,00,0
193,06,12
194,00,2
195,07,1
196,06,6
197,12,2
198,00,4
199,12,1
200,00,0
201,00,0
202,01,3
203,00,0
204,00,0
205,00,0
206,00,0
207,07,1
208,00,0
209,08,41
210,12,1
211,12,211
212,04,1
213,02,1
214,00,0
215,05,2
216,03,1
217,01,4
218,00,1
219,01,1
220,11,1
221,00,0
222,00,0
223,07,30
224,07,95
225,00,7
226,06,68
227,03,1
228,00,3
229,08,415
230,11,496
231,09,368
232,12,87
233,08,318
234,12,543
235,00,1
236,09,843
237,12,867
238,10,410
239,10,497
240,00,0
241,05,1
242,00,1
243,00,4
244,07,15
245,00,0
246,12,290
247,06,5
248,00,0
249,09,382
250,12,5
251,00,0
252,00,0
253,00,0
254,01,1
255,00,59
256,00,41
257,06,4
258,08,1
259,03,1
260,07,22
261,08,94
262,08,408
263,08,424
