p_id,p_hour,fcount
1,00,9
2,00,0
3,08,76
4,08,253
5,12,13
6,11,16
7,09,265
8,00,8
9,10,26
10,08,121
11,08,52
12,12,13
13,08,223
14,08,177
15,09,35
16,08,59
17,09,235
18,08,152
19,09,29
20,08,84
21,08,104
22,09,103
23,11,28
24,08,85
25,09,161
26,12,160
27,11,4
28,08,85
29,12,66
30,01,1
31,12,21
32,08,94
33,09,175
34,12,26
35,08,209
36,00,406
37,00,400
38,12,33
39,08,331
40,08,89
41,08,204
42,09,292
43,12,124
44,11,7
45,00,118
46,00,6
47,08,100
48,00,501
49,09,423
50,08,240
51,12,100
52,09,56
53,10,53
54,09,41
55,09,88
56,09,113
57,01,5
58,08,16
59,09,10
60,08,88
61,09,452
62,09,129
63,08,112
64,10,19
65,10,182
66,00,146
67,08,67
68,09,343
69,08,190
70,08,92
71,08,146
72,08,217
73,08,40
74,08,255
75,08,201
76,08,350
77,08,100
78,08,133
79,00,699
80,00,546
81,10,94
82,10,148
83,08,57
84,00,14
85,08,96
86,08,37
87,08,240
88,00,81
89,08,274
90,00,240
91,08,188
92,12,115
93,12,21
94,08,59
95,08,180
96,08,14
97,09,243
98,09,43
99,00,1
100,00,295
101,10,30
102,08,104
103,00,0
104,00,0
105,00,0
106,00,78
107,08,408
108,08,47
109,11,15
110,00,0
111,06,2
112,08,283
113,09,229
114,00,314
115,08,26
116,08,158
117,08,40
118,09,21
119,08,138
120,08,22
121,08,71
122,08,46
123,12,80
124,08,41
125,11,130
126,09,72
127,08,96
128,12,11
129,08,250
130,09,129
131,07,50
132,00,1040
133,09,91
134,11,63
135,09,69
136,08,87
137,08,398
138,01,665
139,08,54
140,08,347
141,08,415
142,09,290
143,08,353
144,00,300
145,09,162
146,08,79
147,08,87
148,00,704
149,12,68
150,08,36
151,08,163
152,09,81
153,09,16
154,07,6
155,11,95
156,12,35
157,09,106
158,00,331
159,10,136
160,09,76
161,00,472
162,00,345
163,11,194
164,00,408
165,08,103
166,08,150
167,08,142
168,08,179
169,08,159
170,08,401
171,09,71
172,11,11
173,09,69
174,08,125
175,08,33
176,10,14
177,09,147
178,09,48
179,08,126
180,09,45
181,08,303
182,09,98
183,08,34
184,12,8
185,08,94
186,11,193
187,10,21
188,08,251
189,08,113
190,12,34
191,08,94
192,07,42
193,07,47
194,10,5
195,08,74
196,12,72
197,08,135
198,08,184
199,00,0
200,12,55
201,01,17
202,09,21
203,10,47
204,09,8
205,08,112
206,09,51
207,04,2
208,07,94
209,12,61
210,08,102
211,00,161
212,09,84
213,08,173
214,10,16
215,08,99
216,08,178
217,10,44
218,08,59
219,08,62
220,08,109
221,08,48
222,07,60
223,08,188
224,08,202
225,08,266
226,08,172
227,08,70
228,12,131
229,08,317
230,00,415
231,09,359
232,09,257
233,08,310
234,00,394
235,08,169
236,08,333
237,09,318
238,09,355
239,08,353
240,08,26
241,08,126
242,08,121
243,09,187
244,09,244
245,01,29
246,08,370
247,09,120
248,08,87
249,00,403
250,08,78
251,08,23
252,10,46
253,10,2
254,08,149
255,00,435
256,00,346
257,11,53
258,08,123
259,08,98
260,09,100
261,12,111
262,08,377
263,08,341
