p_id,p_hour,ycount
1,04,1
2,00,0
3,05,1
4,08,40
5,00,0
6,03,1
7,07,33
8,06,1
9,11,1
10,08,13
11,07,2
12,12,8
13,08,200
14,11,3
15,11,1
16,07,1
17,00,8
18,12,1
19,05,1
20,00,0
21,08,4
22,01,1
23,00,0
24,07,69
25,06,18
26,01,2
27,00,0
28,11,4
29,10,3
30,00,0
31,00,1
32,08,1
33,07,29
34,00,0
35,07,3
36,02,5
37,00,7
38,08,1
39,09,4
40,08,27
41,07,98
42,07,47
43,12,384
44,00,0
45,00,37
46,00,0
47,06,2
48,00,506
49,01,6
50,09,149
51,12,3
52,07,21
53,09,1
54,07,3
55,00,1
56,12,2
57,00,0
58,00,0
59,00,0
60,00,1
61,08,6
62,04,4
63,07,1
64,00,0
65,12,26
66,12,17
67,12,2
68,00,318
69,06,2
70,07,4
71,03,1
72,06,2
73,00,0
74,07,85
75,07,155
76,09,4
77,08,1
78,06,1
79,00,600
80,01,17
81,09,2
82,04,7
83,12,5
84,00,0
85,00,1
86,05,1
87,12,115
88,12,67
89,01,3
90,12,249
91,12,4
92,01,1
93,00,2
94,08,2
95,07,8
96,00,0
97,00,17
98,07,2
99,00,0
100,06,344
101,08,1
102,05,1
103,00,0
104,00,0
105,00,0
106,03,3
107,08,403
108,08,1
109,00,0
110,00,0
111,00,0
112,00,11
113,09,224
114,00,309
115,00,0
116,07,31
117,00,0
118,00,0
119,03,1
120,12,1
121,10,1
122,06,1
123,08,2
124,06,1
125,00,98
126,00,1
127,00,2
128,00,0
129,05,17
130,06,4
131,12,2
132,00,374
133,01,1
134,07,2
135,09,2
136,07,1
137,08,244
138,12,455
139,10,2
140,08,396
141,08,436
142,08,407
143,08,268
144,00,182
145,00,20
146,02,15
147,06,1
148,00,511
149,06,1
150,12,1
151,08,182
152,07,27
153,07,1
154,00,0
155,11,2
156,10,1
157,04,2
158,00,244
159,07,1
160,12,2
161,12,720
162,12,538
163,12,426
164,12,374
165,08,3
166,12,119
167,00,1
168,04,5
169,00,2
170,09,501
171,00,0
172,00,0
173,00,1
174,01,1
175,00,0
176,00,0
177,07,2
178,00,0
179,07,22
180,02,1
181,00,25
182,06,2
183,00,0
184,00,0
185,00,0
186,06,514
187,00,0
188,08,4
189,00,7
190,12,2
191,10,2
192,03,1
193,07,16
194,12,6
195,05,1
196,06,3
197,10,2
198,01,1
199,00,0
200,08,2
201,10,1
202,03,1
203,04,1
204,00,0
205,08,2
206,00,0
207,12,1
208,07,1
209,12,34
210,07,2
211,00,117
212,08,2
213,07,2
214,00,0
215,07,5
216,07,2
217,01,5
218,07,3
219,00,3
220,09,2
221,00,0
222,08,1
223,06,21
224,07,68
225,00,4
226,07,44
227,09,2
228,09,4
229,08,378
230,00,498
231,11,217
232,00,35
233,11,224
234,12,459
235,00,1
236,08,806
237,12,740
238,08,420
239,12,492
240,10,1
241,08,1
242,00,1
243,08,7
244,07,25
245,00,0
246,08,202
247,06,4
248,07,3
249,00,376
250,05,2
251,00,0
252,07,1
253,00,0
254,09,2
255,02,35
256,00,25
257,12,2
258,04,1
259,06,2
260,07,20
261,12,104
262,08,364
263,08,358
