p_id,p_hour,fcount
1,00,0
2,11,2
3,02,9
4,02,38
5,00,0
6,12,2
7,01,49
8,09,1
9,00,3
10,08,4
11,01,3
12,00,0
13,11,32
14,01,19
15,00,3
16,01,10
17,01,41
18,00,7
19,00,2
20,03,18
21,01,8
22,05,5
23,12,2
24,00,11
25,00,44
26,10,4
27,00,0
28,01,10
29,09,7
30,00,1
31,03,2
32,01,6
33,11,28
34,12,3
35,00,5
36,02,63
37,11,63
38,00,2
39,01,8
40,00,25
41,00,27
42,00,28
43,01,19
44,00,0
45,00,22
46,00,2
47,02,12
48,00,127
49,00,42
50,01,50
51,00,9
52,12,11
53,00,2
54,00,5
55,02,7
56,00,32
57,02,4
58,01,2
59,00,1
60,00,8
61,01,52
62,11,9
63,00,5
64,03,3
65,11,24
66,00,17
67,06,3
68,00,111
69,03,7
70,00,10
71,04,7
72,10,8
73,00,2
74,10,16
75,12,16
76,11,6
77,03,3
78,00,18
79,01,407
80,00,50
81,07,8
82,00,29
83,12,7
84,01,1
85,03,6
86,01,1
87,00,49
88,12,17
89,00,24
90,00,101
91,10,6
92,12,11
93,08,2
94,01,5
95,01,20
96,11,2
97,00,35
98,01,2
99,00,0
100,00,27
101,00,1
102,09,15
103,00,0
104,00,0
105,00,0
106,01,45
107,00,98
108,12,4
109,00,0
110,00,0
111,00,0
112,01,86
113,00,126
114,01,206
115,08,1
116,00,18
117,09,1
118,03,1
119,00,28
120,00,0
121,12,6
122,07,2
123,00,10
124,00,4
125,00,41
126,02,9
127,04,7
128,00,0
129,11,30
130,04,5
131,09,3
132,12,41
133,12,11
134,12,6
135,10,6
136,00,4
137,00,45
138,12,36
139,00,1
140,11,28
141,11,63
142,00,62
143,12,47
144,00,119
145,00,35
146,12,9
147,00,4
148,01,310
149,01,5
150,00,3
151,11,27
152,12,11
153,02,2
154,12,1
155,10,3
156,00,0
157,11,13
158,02,191
159,00,12
160,11,12
161,01,60
162,12,66
163,12,61
164,01,101
165,09,7
166,11,19
167,00,12
168,02,8
169,00,13
170,00,91
171,02,4
172,03,1
173,00,27
174,00,4
175,09,5
176,00,0
177,09,7
178,00,6
179,01,16
180,01,3
181,00,66
182,00,12
183,01,4
184,00,0
185,00,5
186,00,45
187,06,1
188,01,20
189,00,28
190,10,3
191,01,3
192,00,4
193,06,3
194,11,1
195,00,14
196,01,9
197,01,10
198,12,41
199,00,0
200,00,8
201,00,0
202,05,2
203,10,2
204,00,0
205,10,2
206,00,0
207,12,2
208,00,19
209,12,21
210,00,4
211,00,93
212,12,32
213,10,36
214,01,1
215,01,2
216,06,4
217,10,3
218,04,2
219,05,2
220,12,7
221,00,0
222,00,3
223,01,21
224,11,27
225,00,30
226,12,27
227,12,7
228,00,14
229,11,49
230,00,101
231,00,180
232,00,37
233,00,46
234,00,142
235,00,54
236,10,63
237,11,81
238,12,43
239,12,70
240,01,1
241,02,4
242,01,5
243,03,12
244,01,18
245,09,1
246,00,92
247,00,12
248,00,14
249,00,283
250,03,12
251,12,2
252,06,4
253,09,3
254,00,5
255,00,128
256,01,73
257,11,7
258,00,6
259,01,7
260,00,10
261,11,15
262,12,40
263,11,46
