p_id,p_hour,gcount
1,00,0
2,00,0
3,06,1
4,00,0
5,00,0
6,00,0
7,08,111
8,00,0
9,00,0
10,08,1
11,00,0
12,00,0
13,00,0
14,00,2
15,00,0
16,07,1
17,09,46
18,08,11
19,07,1
20,12,11
21,10,1
22,00,0
23,00,0
24,08,14
25,12,51
26,08,2
27,00,0
28,06,2
29,12,2
30,00,0
31,00,1
32,07,2
33,08,77
34,07,5
35,08,5
36,00,15
37,00,23
38,00,0
39,08,2
40,09,38
41,08,164
42,08,147
43,12,38
44,00,0
45,00,0
46,00,0
47,08,9
48,00,0
49,09,61
50,00,0
51,08,2
52,09,38
53,10,1
54,09,5
55,07,11
56,08,10
57,00,0
58,00,0
59,00,0
60,07,6
61,07,40
62,07,12
63,00,1
64,00,0
65,12,55
66,09,62
67,00,0
68,00,0
69,08,21
70,07,4
71,08,2
72,00,3
73,09,2
74,08,182
75,09,172
76,07,4
77,07,1
78,08,10
79,00,0
80,00,41
81,06,1
82,00,66
83,09,12
84,00,0
85,08,7
86,00,0
87,00,0
88,00,0
89,00,13
90,00,0
91,07,2
92,01,22
93,08,2
94,11,8
95,09,39
96,00,0
97,09,71
98,08,1
99,00,0
100,00,0
101,00,0
102,03,1
103,00,0
104,00,0
105,00,0
106,00,10
107,00,0
108,07,1
109,00,0
110,00,0
111,00,0
112,00,65
113,00,0
114,00,0
115,00,0
116,08,87
117,00,0
118,00,0
119,07,7
120,08,2
121,11,7
122,07,1
123,12,2
124,07,1
125,00,0
126,12,8
127,08,16
128,09,1
129,04,69
130,00,25
131,07,2
132,00,2
133,06,2
134,00,18
135,08,2
136,08,15
137,00,0
138,08,2
139,00,0
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,12,51
146,12,19
147,08,7
148,00,0
149,08,1
150,08,2
151,00,0
152,09,31
153,08,5
154,00,0
155,00,0
156,06,1
157,09,2
158,00,0
159,12,39
160,05,1
161,00,0
162,00,0
163,00,0
164,00,0
165,07,2
166,09,137
167,07,14
168,10,21
169,08,12
170,00,0
171,01,1
172,00,0
173,09,16
174,08,8
175,00,0
176,00,0
177,07,8
178,12,1
179,12,19
180,10,1
181,08,67
182,08,23
183,06,1
184,10,4
185,09,8
186,00,0
187,00,0
188,08,18
189,07,18
190,09,4
191,09,1
192,08,3
193,09,7
194,09,1
195,10,5
196,12,13
197,07,5
198,00,2
199,00,0
200,09,2
201,05,1
202,10,3
203,00,0
204,00,0
205,00,0
206,00,0
207,09,2
208,08,3
209,00,0
210,09,16
211,00,0
212,07,6
213,07,5
214,00,0
215,08,2
216,10,2
217,11,6
218,12,1
219,11,1
220,12,8
221,08,1
222,02,1
223,12,49
224,00,0
225,07,18
226,09,50
227,01,1
228,08,9
229,00,0
230,00,0
231,00,0
232,12,1
233,00,0
234,00,0
235,08,17
236,09,13
237,00,0
238,00,0
239,00,0
240,08,1
241,08,9
242,09,7
243,08,36
244,09,75
245,00,0
246,00,0
247,11,22
248,09,8
249,00,0
250,09,8
251,00,0
252,00,0
253,00,0
254,07,2
255,00,213
256,00,70
257,07,4
258,08,2
259,10,2
260,09,29
261,00,0
262,00,0
263,08,11
