p_id,ycount,gcount,hfcount,fcount,sum
1,0,0,0,1,1
2,0,0,0,4,4
3,0,5,0,20,25
4,584,0,0,209,793
5,0,0,0,0,0
6,0,0,0,2,2
7,542,799,0,168,1509
8,4,0,0,0,4
9,0,0,0,5,5
10,11,3,0,17,31
11,1,0,0,8,9
12,45,0,0,6,51
13,2356,0,0,240,2596
14,14,11,0,93,118
15,0,0,0,6,6
16,0,0,0,19,19
17,69,269,0,146,484
18,2,59,0,62,123
19,1,3,0,3,7
20,2,42,0,59,103
21,0,3,0,26,29
22,3,1,0,19,23
23,0,1,0,3,4
24,663,88,0,55,806
25,293,379,0,136,808
26,1,7,0,37,45
27,0,0,0,0,0
28,8,12,0,20,40
29,0,5,0,4,9
30,0,0,0,0,0
31,0,8,0,17,25
32,0,9,0,24,33
33,415,455,0,136,1006
34,3,22,0,9,34
35,6,35,0,28,69
36,60,66,0,225,351
37,133,143,0,205,481
38,1,0,0,5,6
39,0,6,0,33,39
40,231,167,0,86,484
41,688,1080,0,166,1934
42,354,804,0,244,1402
43,2307,154,0,95,2556
44,0,0,0,0,0
45,376,0,0,52,428
46,0,0,0,0,0
47,5,42,0,86,133
48,5870,0,0,493,6363
49,90,366,0,175,631
50,1817,0,0,315,2132
51,0,4,0,14,18
52,248,164,0,68,480
53,0,7,0,9,16
54,21,26,0,34,81
55,0,33,0,4,37
56,3,32,0,23,58
57,0,0,0,1,1
58,0,0,0,2,2
59,0,1,0,36,37
60,0,27,0,111,138
61,112,349,0,202,663
62,27,67,0,56,150
63,1,5,0,11,17
64,0,0,0,12,12
65,351,255,0,119,725
66,102,293,0,94,489
67,0,3,0,16,19
68,4906,0,0,579,5485
69,6,144,0,116,266
70,19,33,0,26,78
71,6,11,0,19,36
72,4,9,0,46,59
73,1,2,0,8,11
74,739,1055,0,119,1913
75,1428,1052,0,97,2577
76,4,16,0,27,47
77,4,7,0,17,28
78,3,68,0,286,357
79,4817,0,0,770,5587
80,181,218,0,183,582
81,1,7,0,11,19
82,96,565,0,48,709
83,44,90,0,21,155
84,0,0,0,0,0
85,14,31,0,27,72
86,0,0,0,0,0
87,1585,0,0,261,1846
88,657,0,0,110,767
89,42,73,0,90,205
90,3594,0,0,502,4096
91,4,5,0,29,38
92,13,173,0,21,207
93,19,8,0,8,35
94,1,31,0,37,69
95,56,380,0,95,531
96,1,3,0,1,5
97,276,426,0,145,847
98,1,1,0,4,6
99,0,0,0,0,0
100,4124,0,0,275,4399
101,1,0,0,7,8
102,1,6,0,110,117
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,49,62,0,51,162
107,4828,0,0,585,5413
108,1,2,0,8,11
109,0,0,0,3,3
110,0,0,0,0,0
111,1,4,0,2,7
112,181,395,0,287,863
113,3504,0,0,444,3948
114,2235,0,0,328,2563
115,0,0,0,6,6
116,294,415,0,282,991
117,0,0,0,2,2
118,0,0,0,4,4
119,11,57,0,331,399
120,0,7,0,2,9
121,4,29,0,28,61
122,0,1,0,10,11
123,1,5,0,53,59
124,1,0,0,8,9
125,1397,0,0,241,1638
126,2,49,0,47,98
127,19,107,0,236,362
128,1,3,0,8,12
129,162,614,0,71,847
130,9,191,0,30,230
131,1,3,0,13,17
132,2098,2,0,356,2456
133,14,15,0,33,62
134,9,140,0,35,184
135,9,14,0,27,50
136,1,40,0,22,63
137,2614,0,0,272,2886
138,2580,3,0,295,2878
139,0,1,0,6,7
140,4090,0,0,279,4369
141,4773,0,0,555,5328
