p_id,p_hour,sum
1,12,6
2,00,0
3,07,50
4,08,278
5,09,6
6,09,9
7,08,310
8,09,6
9,08,29
10,08,111
11,08,55
12,12,21
13,08,544
14,08,178
15,09,22
16,08,55
17,09,255
18,08,112
19,08,30
20,08,60
21,08,95
22,08,122
23,08,23
24,07,137
25,08,188
26,09,186
27,06,1
28,08,66
29,08,59
30,08,1
31,07,15
32,08,64
33,08,246
34,12,24
35,07,201
36,00,175
37,08,229
38,07,25
39,07,266
40,08,127
41,08,392
42,07,384
43,12,439
44,09,8
45,09,88
46,07,4
47,08,102
48,08,927
49,08,295
50,08,443
51,08,66
52,08,95
53,08,39
54,08,36
55,09,74
56,08,101
57,08,3
58,07,13
59,08,7
60,08,59
61,08,419
62,08,148
63,08,97
64,09,14
65,09,172
66,08,173
67,08,65
68,09,725
69,08,178
70,08,89
71,08,157
72,08,190
73,07,36
74,07,414
75,08,490
76,07,277
77,08,110
78,08,105
79,09,845
80,00,182
81,08,103
82,12,145
83,08,48
84,10,8
85,07,79
86,09,32
87,08,340
88,12,122
89,08,247
90,08,557
91,07,173
92,12,110
93,11,10
94,08,47
95,08,182
96,07,9
97,08,209
98,08,33
99,08,2
100,08,593
101,08,28
102,07,63
103,00,0
104,00,0
105,00,0
106,10,39
107,08,856
108,08,62
109,08,14
110,11,1
111,07,4
112,08,296
113,08,511
114,00,305
115,08,22
116,08,204
117,08,27
118,12,19
119,08,111
120,07,14
121,09,71
122,07,41
123,09,88
124,08,30
125,12,219
126,12,55
127,07,75
128,09,7
129,08,211
130,09,112
131,08,44
132,06,533
133,08,76
134,10,60
135,08,75
136,08,72
137,08,694
138,10,856
139,08,36
140,08,993
141,08,1032
142,08,835
143,08,774
144,09,234
145,09,168
146,12,59
147,08,72
148,00,426
149,08,80
150,12,51
151,08,398
152,08,102
153,08,14
154,08,3
155,08,114
156,07,29
157,08,84
158,08,450
159,07,93
160,08,66
161,12,1079
162,12,860
163,12,629
164,12,605
165,09,117
166,08,326
167,08,125
168,09,116
169,08,119
170,08,1064
171,08,56
172,11,9
173,07,53
174,08,102
175,08,28
176,11,9
177,08,132
178,08,56
179,08,122
180,07,32
181,08,339
182,08,84
183,07,33
184,08,7
185,08,76
186,07,845
187,10,17
188,08,243
189,08,93
190,08,26
191,08,75
192,09,40
193,08,53
194,10,4
195,08,43
196,12,55
197,08,103
198,08,193
199,00,0
200,08,59
201,10,7
202,08,15
203,08,41
204,09,6
205,08,104
206,07,53
207,11,1
208,08,71
209,08,82
210,08,102
211,12,238
212,08,75
213,08,130
214,09,16
215,07,102
216,08,158
217,10,56
218,07,47
219,08,46
220,08,100
221,08,38
222,08,60
223,08,191
224,08,272
225,07,259
226,08,203
227,08,65
228,08,81
229,08,803
230,11,625
231,08,705
232,09,265
233,08,561
234,12,832
235,08,136
236,08,1437
237,12,1201
238,08,942
239,08,887
240,12,21
241,08,120
242,10,97
243,08,170
244,09,255
245,08,26
246,08,710
247,09,86
248,08,86
249,08,613
250,08,61
251,08,18
252,08,44
253,07,1
254,08,139
255,08,228
256,09,195
257,08,68
258,08,76
259,09,78
260,08,111
261,12,179
262,07,788
263,08,777
