p_id,p_hour,fcount
1,00,7
2,00,0
3,08,56
4,09,220
5,10,8
6,08,13
7,07,355
8,08,6
9,07,31
10,08,106
11,08,58
12,12,9
13,08,227
14,08,190
15,08,27
16,08,71
17,09,232
18,08,133
19,07,31
20,08,68
21,08,116
22,08,112
23,07,35
24,09,60
25,08,155
26,10,199
27,07,2
28,08,76
29,08,72
30,04,1
31,06,13
32,08,74
33,08,136
34,09,16
35,08,206
36,00,160
37,07,206
38,09,23
39,07,269
40,08,109
41,07,186
42,08,291
43,09,111
44,10,7
45,08,56
46,07,3
47,08,109
48,08,517
49,09,203
50,08,250
51,08,80
52,08,45
53,07,44
54,09,33
55,09,91
56,08,127
57,09,6
58,08,9
59,08,10
60,08,74
61,08,451
62,09,142
63,08,131
64,09,20
65,12,117
66,09,121
67,08,63
68,08,369
69,08,162
70,08,88
71,08,166
72,08,207
73,08,54
74,08,225
75,07,212
76,07,362
77,08,105
78,08,138
79,08,444
80,08,157
81,08,121
82,07,132
83,08,51
84,09,13
85,07,81
86,08,33
87,08,188
88,12,45
89,08,251
90,08,284
91,08,198
92,08,97
93,09,10
94,08,56
95,08,163
96,08,7
97,08,157
98,08,37
99,03,1
100,11,169
101,09,33
102,08,86
103,00,0
104,00,0
105,00,0
106,10,49
107,08,361
108,08,76
109,12,12
110,00,0
111,07,4
112,09,263
113,08,195
114,00,143
115,08,34
116,08,133
117,07,28
118,07,22
119,08,129
120,06,10
121,08,63
122,07,45
123,08,124
124,07,45
125,12,106
126,07,68
127,00,78
128,08,9
129,07,238
130,08,124
131,07,47
132,06,797
133,08,78
134,11,56
135,08,76
136,08,96
137,08,361
138,10,643
139,07,46
140,08,352
141,08,410
142,08,280
143,08,398
144,12,160
145,08,135
146,07,119
147,08,82
148,09,242
149,08,97
150,08,46
151,07,178
152,07,68
153,08,18
154,09,3
155,08,104
156,08,36
157,08,105
158,08,233
159,08,120
160,08,73
161,12,307
162,12,194
163,12,163
164,08,245
165,09,139
166,08,151
167,08,137
168,08,158
169,08,147
170,08,341
171,08,69
172,08,13
173,07,66
174,08,119
175,08,37
176,08,10
177,08,161
178,08,59
179,08,147
180,07,52
181,08,280
182,08,82
183,07,26
184,04,4
185,08,87
186,08,189
187,09,24
188,08,247
189,09,86
190,07,19
191,07,82
192,10,40
193,08,34
194,04,1
195,08,41
196,08,61
197,08,129
198,08,180
199,00,0
200,08,80
201,08,8
202,09,19
203,08,44
204,11,7
205,08,132
206,08,75
207,00,0
208,08,85
209,09,58
210,08,133
211,08,150
212,08,75
213,08,173
214,09,16
215,07,100
216,08,179
217,11,54
218,08,72
219,09,50
220,08,84
221,08,41
222,08,74
223,07,210
224,08,184
225,08,244
226,08,170
227,08,76
228,07,88
229,08,343
230,00,204
231,08,380
232,08,236
233,08,272
234,08,280
235,08,150
236,08,415
237,08,334
238,08,417
239,08,365
240,08,31
241,08,125
242,08,104
243,08,184
244,08,187
245,08,24
246,08,441
247,08,117
248,08,80
249,08,304
250,08,70
251,09,16
252,07,41
253,11,3
254,08,160
255,08,223
256,08,168
257,08,60
258,08,101
259,08,112
260,08,104
261,08,63
262,08,407
263,08,359
