p_id,p_hour,ycount
1,06,1
2,00,0
3,05,1
4,01,68
5,00,0
6,00,0
7,10,41
8,07,1
9,00,0
10,11,5
11,12,1
12,12,23
13,12,143
14,10,3
15,00,0
16,08,1
17,03,8
18,08,1
19,00,0
20,05,1
21,00,0
22,00,1
23,00,0
24,11,43
25,00,21
26,10,3
27,00,0
28,09,3
29,02,1
30,00,0
31,00,0
32,00,0
33,10,17
34,00,1
35,08,3
36,02,17
37,03,11
38,04,1
39,09,5
40,11,11
41,12,69
42,09,35
43,12,360
44,00,0
45,00,52
46,00,0
47,06,1
48,00,533
49,01,11
50,10,197
51,08,6
52,10,11
53,10,1
54,01,4
55,07,1
56,10,3
57,00,0
58,00,0
59,00,0
60,09,1
61,01,6
62,08,2
63,04,1
64,00,0
65,10,22
66,11,15
67,03,1
68,01,428
69,08,4
70,09,7
71,10,3
72,07,3
73,00,0
74,12,64
75,12,107
76,08,6
77,05,1
78,06,1
79,01,1026
80,02,24
81,10,2
82,04,11
83,07,8
84,00,0
85,01,1
86,00,0
87,12,98
88,12,55
89,08,4
90,12,264
91,07,3
92,12,3
93,12,3
94,00,0
95,03,3
96,02,1
97,01,18
98,09,1
99,00,0
100,12,230
101,12,1
102,02,1
103,00,0
104,00,0
105,00,0
106,03,7
107,00,316
108,04,1
109,04,1
110,00,0
111,00,0
112,01,16
113,00,201
114,01,476
115,00,0
116,12,22
117,00,0
118,00,0
119,01,2
120,04,1
121,06,1
122,02,1
123,10,2
124,08,1
125,00,113
126,07,1
127,00,5
128,00,0
129,04,30
130,06,2
131,04,1
132,00,372
133,08,2
134,06,1
135,09,2
136,02,1
137,00,164
138,12,456
139,00,0
140,11,166
141,12,294
142,12,340
143,12,192
144,01,250
145,01,18
146,07,23
147,00,1
148,02,1053
149,00,0
150,02,1
151,11,148
152,11,22
153,08,1
154,09,1
155,08,2
156,00,0
157,12,2
158,02,412
159,04,2
160,02,1
161,12,452
162,12,321
163,12,323
164,01,323
165,09,2
166,12,61
167,07,4
168,12,6
169,04,3
170,11,512
171,05,1
172,00,0
173,03,2
174,09,2
175,08,1
176,00,0
177,06,1
178,00,0
179,09,16
180,09,1
181,00,30
182,06,1
183,01,1
184,00,0
185,09,1
186,12,463
187,00,0
188,08,3
189,01,13
190,08,2
191,08,2
192,11,1
193,09,12
194,05,1
195,12,3
196,06,3
197,12,2
198,04,4
199,00,0
200,00,0
201,00,0
202,11,1
203,06,1
204,00,0
205,07,1
206,00,0
207,11,1
208,06,1
209,01,30
210,12,2
211,00,138
212,10,3
213,09,3
214,00,0
215,08,3
216,08,6
217,01,2
218,09,3
219,12,3
220,08,2
221,00,0
222,08,2
223,10,13
224,10,45
225,02,5
226,04,34
227,00,0
228,00,2
229,10,236
230,00,480
231,12,228
232,02,68
233,10,198
234,12,356
235,09,4
236,12,347
237,12,411
238,10,260
239,12,388
240,00,0
241,03,1
242,08,2
243,00,7
244,00,21
245,00,0
246,02,233
247,12,3
248,09,2
249,00,576
250,00,1
251,00,0
252,08,1
253,00,0
254,07,2
255,01,62
256,02,49
257,07,2
258,03,1
259,08,2
260,04,23
261,12,136
262,10,164
263,11,228
