p_id,p_hour,ycount
1,09,1
2,00,0
3,10,1
4,08,47
5,10,1
6,00,0
7,07,28
8,09,1
9,03,1
10,06,7
11,07,1
12,12,13
13,08,256
14,12,4
15,10,1
16,07,1
17,00,3
18,06,1
19,08,1
20,00,1
21,07,4
22,08,2
23,00,0
24,08,87
25,07,17
26,11,2
27,07,1
28,07,4
29,08,2
30,00,0
31,00,0
32,09,3
33,08,46
34,06,1
35,07,6
36,00,2
37,00,4
38,05,1
39,09,6
40,08,41
41,07,123
42,07,69
43,11,334
44,00,0
45,11,44
46,09,1
47,07,3
48,07,490
49,00,4
50,08,191
51,08,4
52,08,42
53,00,0
54,06,3
55,06,2
56,08,2
57,10,1
58,00,0
59,00,0
60,00,0
61,08,9
62,08,3
63,02,2
64,03,1
65,07,33
66,07,17
67,00,0
68,09,371
69,08,2
70,12,7
71,06,3
72,05,2
73,00,0
74,07,125
75,08,175
76,06,4
77,10,2
78,05,1
79,09,224
80,00,5
81,08,1
82,07,7
83,06,2
84,00,0
85,10,3
86,00,0
87,08,136
88,12,54
89,07,6
90,09,297
91,08,3
92,01,1
93,02,65
94,08,2
95,07,8
96,00,0
97,08,19
98,06,1
99,00,0
100,06,457
101,10,2
102,10,3
103,00,0
104,00,0
105,00,0
106,00,3
107,07,373
108,04,1
109,00,0
110,00,0
111,00,0
112,00,5
113,09,297
114,09,129
115,00,0
116,07,38
117,10,1
118,00,0
119,10,1
120,08,1
121,08,2
122,07,2
123,12,3
124,07,1
125,12,103
126,11,1
127,07,3
128,00,0
129,07,13
130,12,4
131,06,3
132,00,401
133,11,2
134,09,2
135,09,3
136,02,1
137,08,251
138,11,577
139,05,2
140,08,507
141,08,502
142,12,490
143,09,243
144,12,83
145,00,12
146,08,18
147,06,2
148,00,114
149,06,1
150,07,2
151,08,193
152,07,33
153,08,1
154,00,0
155,06,2
156,00,0
157,08,4
158,08,154
159,08,3
160,06,1
161,12,723
162,10,614
163,11,493
164,11,422
165,08,6
166,07,98
167,04,2
168,09,4
169,06,2
170,08,726
171,01,1
172,00,0
173,01,1
174,10,2
175,08,1
176,00,0
177,09,2
178,09,2
179,07,25
180,05,2
181,07,16
182,05,1
183,09,1
184,10,1
185,09,2
186,06,736
187,00,0
188,09,7
189,07,3
190,05,3
191,08,2
192,12,2
193,07,15
194,00,2
195,00,1
196,08,5
197,07,4
198,09,2
199,00,0
200,00,1
201,12,1
202,07,1
203,00,1
204,00,0
205,07,3
206,00,0
207,00,0
208,07,3
209,09,36
210,07,2
211,11,85
212,04,1
213,08,4
214,00,0
215,12,4
216,06,4
217,09,2
218,05,2
219,06,3
220,08,1
221,00,0
222,11,2
223,07,12
224,07,46
225,00,3
226,07,52
227,07,3
228,12,3
229,08,466
230,09,389
231,08,304
232,08,32
233,08,277
234,12,504
235,07,3
236,08,832
237,12,932
238,08,399
239,12,483
240,06,1
241,07,3
242,08,2
243,09,5
244,07,37
245,00,0
246,08,242
247,07,9
248,09,1
249,09,288
250,06,1
251,00,0
252,08,1
253,07,4
254,05,2
255,00,11
256,00,6
257,01,2
258,06,1
259,07,1
260,07,21
261,12,88
262,07,302
263,07,312
