p_id,p_hour,gcount
1,00,0
2,00,0
3,07,1
4,00,0
5,00,0
6,06,1
7,00,59
8,00,0
9,09,2
10,11,2
11,08,2
12,00,0
13,00,0
14,11,12
15,10,2
16,12,2
17,12,12
18,10,4
19,08,4
20,08,3
21,09,4
22,11,9
23,00,0
24,12,8
25,11,33
26,10,7
27,00,0
28,08,3
29,08,6
30,00,0
31,10,1
32,06,5
33,11,44
34,05,1
35,10,12
36,01,9
37,09,5
38,09,3
39,09,13
40,08,13
41,09,86
42,08,74
43,11,17
44,00,0
45,00,0
46,00,0
47,08,7
48,00,0
49,09,21
50,00,0
51,10,7
52,09,22
53,09,1
54,05,1
55,09,12
56,08,11
57,05,1
58,10,1
59,08,1
60,02,1
61,08,18
62,07,5
63,06,2
64,12,1
65,12,26
66,09,29
67,11,2
68,00,0
69,08,7
70,04,2
71,08,8
72,09,10
73,12,2
74,08,124
75,11,98
76,09,16
77,07,5
78,09,5
79,00,0
80,01,32
81,06,4
82,00,53
83,00,10
84,00,0
85,08,7
86,07,2
87,00,0
88,00,0
89,10,8
90,00,0
91,09,9
92,09,13
93,09,2
94,00,1
95,00,30
96,00,0
97,11,24
98,07,1
99,00,0
100,02,1
101,07,1
102,10,2
103,00,0
104,00,0
105,00,0
106,00,5
107,00,0
108,08,4
109,00,0
110,00,0
111,00,0
112,00,19
113,00,0
114,00,0
115,00,0
116,08,39
117,10,1
118,00,0
119,09,7
120,00,1
121,12,4
122,08,6
123,12,9
124,11,2
125,00,0
126,08,3
127,07,6
128,08,1
129,00,58
130,00,20
131,06,1
132,01,1
133,07,3
134,09,12
135,09,6
136,10,4
137,00,0
138,12,1
139,07,2
140,02,1
141,00,0
142,08,1
143,00,0
144,00,0
145,07,29
146,00,6
147,07,3
148,00,0
149,09,3
150,06,2
151,00,0
152,08,20
153,00,0
154,00,0
155,10,6
156,00,0
157,00,1
158,00,0
159,09,10
160,09,2
161,00,0
162,00,0
163,03,1
164,00,0
165,11,11
166,09,73
167,07,8
168,07,8
169,10,4
170,00,0
171,08,3
172,00,0
173,09,6
174,11,10
175,10,2
176,00,0
177,08,6
178,10,3
179,10,14
180,08,2
181,11,31
182,07,8
183,10,3
184,00,0
185,11,5
186,02,1
187,00,0
188,12,13
189,10,9
190,12,3
191,07,5
192,09,3
193,08,9
194,00,0
195,09,2
196,12,19
197,11,7
198,06,1
199,00,0
200,07,3
201,00,0
202,12,1
203,00,1
204,00,0
205,10,9
206,00,0
207,00,0
208,10,4
209,00,0
210,11,10
211,00,0
212,10,6
213,08,10
214,09,1
215,06,2
216,09,4
217,08,3
218,06,4
219,08,1
220,11,5
221,00,0
222,08,5
223,09,32
224,00,0
225,08,9
226,11,13
227,10,3
228,08,5
229,00,0
230,00,0
231,00,0
232,00,0
233,03,1
234,00,0
235,09,8
236,07,7
237,00,0
238,00,0
239,00,0
240,10,1
241,06,3
242,11,13
243,07,15
244,12,44
245,00,0
246,00,0
247,07,6
248,08,4
249,00,0
250,11,4
251,00,0
252,12,2
253,10,1
254,11,6
255,00,77
256,00,29
257,09,3
258,06,2
259,05,3
260,12,21
261,00,0
262,00,0
263,07,4
