p_id,p_hour,ycount
1,00,1
2,00,0
3,06,1
4,08,77
5,00,0
6,00,0
7,07,51
8,05,2
9,00,0
10,07,3
11,00,0
12,09,12
13,08,417
14,01,2
15,00,0
16,00,0
17,00,16
18,00,1
19,00,0
20,07,4
21,00,1
22,00,1
23,00,0
24,08,98
25,07,27
26,12,1
27,00,0
28,00,2
29,00,1
30,00,0
31,00,0
32,00,0
33,07,53
34,00,1
35,01,1
36,01,8
37,01,24
38,00,0
39,01,3
40,08,41
41,07,111
42,07,58
43,12,333
44,00,0
45,11,57
46,00,0
47,00,1
48,09,674
49,00,18
50,09,233
51,01,1
52,08,46
53,00,0
54,07,6
55,01,1
56,04,1
57,00,0
58,00,0
59,00,0
60,01,1
61,00,11
62,00,4
63,05,1
64,01,4
65,08,49
66,08,22
67,00,0
68,09,521
69,05,2
70,11,5
71,00,2
72,00,1
73,00,0
74,07,83
75,07,173
76,00,2
77,02,2
78,00,0
79,00,677
80,00,42
81,09,1
82,01,9
83,05,5
84,00,0
85,00,1
86,00,0
87,08,200
88,12,105
89,01,6
90,09,406
91,00,3
92,05,3
93,09,2
94,00,0
95,06,8
96,08,1
97,00,27
98,00,0
99,00,0
100,07,536
101,00,0
102,01,1
103,00,0
104,00,0
105,00,0
106,00,14
107,08,696
108,00,0
109,00,0
110,00,0
111,00,0
112,00,28
113,08,400
114,00,396
115,00,0
116,08,36
117,01,1
118,00,0
119,00,2
120,01,1
121,08,1
122,00,0
123,12,3
124,10,1
125,12,155
126,01,1
127,00,3
128,08,1
129,07,26
130,07,2
131,06,2
132,07,312
133,03,2
134,05,2
135,07,2
136,00,3
137,08,391
138,10,785
139,00,0
140,08,492
141,07,641
142,08,580
143,08,299
144,00,274
145,00,21
146,01,22
147,02,1
148,00,524
149,05,1
150,00,1
151,07,246
152,07,28
153,08,2
154,00,0
155,09,1
156,00,0
157,08,2
158,00,418
159,07,3
160,00,1
161,12,873
162,11,713
163,10,586
164,09,522
165,01,2
166,12,110
167,09,2
168,03,4
169,01,2
170,08,959
171,00,0
172,00,0
173,00,2
174,07,1
175,00,0
176,00,0
177,00,3
178,02,1
179,06,21
180,01,1
181,00,39
182,04,1
183,00,0
184,11,1
185,00,3
186,07,899
187,00,0
188,01,6
189,01,12
190,00,3
191,05,1
192,03,1
193,06,9
194,00,2
195,00,1
196,06,6
197,01,1
198,01,2
199,00,0
200,09,1
201,03,1
202,05,1
203,00,0
204,00,0
205,00,0
206,00,0
207,07,2
208,00,1
209,10,42
210,00,1
211,00,169
212,05,1
213,12,1
214,00,0
215,08,2
216,07,2
217,00,2
218,03,1
219,00,0
220,02,1
221,00,0
222,01,1
223,07,32
224,07,125
225,00,7
226,07,72
227,04,1
228,06,3
229,08,590
230,00,740
231,08,486
232,00,57
233,08,361
234,11,696
235,09,1
236,08,1095
237,08,1157
238,08,517
239,12,498
240,00,0
241,00,0
242,07,1
243,00,7
244,08,33
245,00,0
246,09,324
247,00,3
248,03,1
249,00,563
250,00,0
251,00,0
252,06,1
253,00,0
254,00,0
255,00,71
256,00,73
257,10,5
258,05,2
259,00,0
260,07,25
261,12,115
262,07,317
263,07,350
