p_id,p_hour,ycount
1,09,1
2,00,0
3,09,1
4,08,42
5,00,0
6,00,0
7,07,53
8,00,0
9,07,1
10,08,9
11,07,1
12,12,13
13,08,258
14,11,3
15,08,1
16,07,1
17,00,7
18,08,1
19,08,2
20,09,1
21,07,2
22,07,2
23,00,0
24,08,84
25,00,19
26,06,1
27,00,0
28,01,2
29,08,1
30,00,0
31,00,0
32,09,4
33,07,42
34,12,1
35,09,4
36,02,2
37,00,7
38,00,1
39,09,4
40,07,24
41,08,110
42,07,49
43,12,376
44,00,0
45,12,35
46,00,0
47,06,1
48,06,636
49,00,4
50,10,255
51,06,2
52,08,27
53,00,1
54,06,4
55,09,1
56,00,1
57,00,0
58,07,1
59,00,0
60,04,1
61,07,6
62,00,2
63,00,0
64,00,0
65,07,29
66,07,13
67,07,1
68,12,392
69,02,2
70,05,6
71,09,2
72,00,1
73,11,1
74,07,113
75,08,185
76,06,4
77,00,1
78,00,1
79,00,387
80,00,15
81,07,2
82,03,4
83,06,5
84,00,0
85,05,2
86,12,1
87,08,126
88,12,85
89,10,6
90,08,283
91,08,3
92,07,3
93,06,3
94,01,1
95,07,6
96,00,0
97,00,15
98,06,1
99,00,0
100,07,391
101,00,0
102,06,1
103,00,0
104,00,0
105,00,0
106,00,8
107,08,428
108,00,0
109,00,0
110,00,0
111,06,1
112,00,13
113,08,311
114,00,293
115,00,0
116,07,41
117,10,1
118,00,0
119,07,4
120,00,0
121,06,1
122,05,1
123,00,1
124,06,1
125,11,108
126,08,2
127,01,3
128,00,1
129,06,12
130,07,4
131,06,1
132,10,330
133,07,2
134,07,2
135,08,2
136,00,1
137,08,261
138,11,643
139,10,2
140,08,492
141,08,518
142,12,503
143,08,276
144,00,117
145,00,14
146,08,14
147,02,1
148,00,321
149,10,1
150,01,1
151,08,215
152,07,21
153,06,1
154,00,0
155,09,2
156,00,0
157,07,2
158,08,193
159,05,3
160,09,2
161,11,807
162,12,668
163,11,509
164,12,401
165,07,2
166,07,94
167,07,2
168,03,5
169,07,1
170,08,679
171,07,2
172,00,0
173,06,2
174,09,1
175,07,1
176,00,0
177,07,2
178,00,1
179,07,24
180,00,0
181,00,22
182,06,1
183,09,2
184,00,0
185,08,2
186,07,722
187,00,0
188,08,4
189,00,7
190,09,2
191,08,2
192,00,0
193,06,10
194,12,16
195,00,2
196,00,2
197,07,1
198,10,2
199,11,3
200,12,1
201,00,0
202,08,1
203,05,1
204,00,0
205,10,3
206,00,0
207,11,2
208,06,1
209,09,35
210,08,5
211,11,131
212,10,1
213,07,2
214,00,0
215,06,3
216,10,3
217,11,2
218,07,2
219,07,2
220,00,1
221,00,0
222,09,3
223,08,15
224,07,77
225,01,4
226,07,49
227,11,1
228,05,2
229,08,470
230,12,494
231,08,281
232,08,28
233,08,307
234,12,512
235,06,2
236,08,967
237,12,960
238,08,468
239,08,467
240,06,1
241,09,1
242,09,3
243,00,4
244,07,31
245,00,0
246,11,249
247,08,4
248,08,2
249,08,283
250,00,1
251,00,0
252,10,1
253,00,0
254,06,1
255,00,24
256,00,15
257,00,1
258,07,3
259,05,1
260,06,22
261,11,103
262,08,369
263,08,394
