p_id,p_hour,ycount
1,08,1
2,00,0
3,06,1
4,08,51
5,10,1
6,08,1
7,07,49
8,03,1
9,00,0
10,07,12
11,07,1
12,12,14
13,08,245
14,12,3
15,07,1
16,10,1
17,00,4
18,01,1
19,07,1
20,03,1
21,10,2
22,07,2
23,09,1
24,08,75
25,06,17
26,09,3
27,00,0
28,10,4
29,10,2
30,00,0
31,12,1
32,06,1
33,08,40
34,00,0
35,09,4
36,00,3
37,01,7
38,07,1
39,07,3
40,08,39
41,07,100
42,07,34
43,12,300
44,00,0
45,12,35
46,00,0
47,08,2
48,06,478
49,08,11
50,08,201
51,06,3
52,07,37
53,12,1
54,07,4
55,08,2
56,04,1
57,00,0
58,00,0
59,00,0
60,09,1
61,07,8
62,04,2
63,05,1
64,00,0
65,08,26
66,08,17
67,00,1
68,09,379
69,04,2
70,05,3
71,06,3
72,07,1
73,00,0
74,07,97
75,08,161
76,07,4
77,06,2
78,02,1
79,00,359
80,00,13
81,08,2
82,01,8
83,05,3
84,00,0
85,07,2
86,00,0
87,08,138
88,12,65
89,09,4
90,08,281
91,07,2
92,00,1
93,12,2
94,09,1
95,07,6
96,00,0
97,08,20
98,07,2
99,00,0
100,07,478
101,06,1
102,06,1
103,00,0
104,00,0
105,00,0
106,00,4
107,08,402
108,09,3
109,00,0
110,00,0
111,00,0
112,00,5
113,09,301
114,00,176
115,00,0
116,08,39
117,00,0
118,00,0
119,10,3
120,11,1
121,05,1
122,07,1
123,08,3
124,03,1
125,12,109
126,06,1
127,08,2
128,07,1
129,05,14
130,12,6
131,08,1
132,00,243
133,07,2
134,08,2
135,05,2
136,08,1
137,08,255
138,09,639
139,09,1
140,08,442
141,08,490
142,08,479
143,08,266
144,00,126
145,00,13
146,09,14
147,09,1
148,00,221
149,08,1
150,05,1
151,08,204
152,07,25
153,08,2
154,00,0
155,06,1
156,09,1
157,08,2
158,08,178
159,04,2
160,05,1
161,12,776
162,12,637
163,12,516
164,12,423
165,06,2
166,08,102
167,07,2
168,12,4
169,06,2
170,11,658
171,06,1
172,00,0
173,03,1
174,05,2
175,06,1
176,00,0
177,12,2
178,08,2
179,08,24
180,03,1
181,00,12
182,11,1
183,10,1
184,00,0
185,06,2
186,06,665
187,00,0
188,06,6
189,00,2
190,10,2
191,05,1
192,00,1
193,08,12
194,11,2
195,06,2
196,06,5
197,09,3
198,01,1
199,00,0
200,01,1
201,00,0
202,00,1
203,07,2
204,00,0
205,08,3
206,00,0
207,11,1
208,06,1
209,08,32
210,09,2
211,11,98
212,00,0
213,07,3
214,00,0
215,06,3
216,06,4
217,03,2
218,09,3
219,12,2
220,08,2
221,00,0
222,06,1
223,07,15
224,07,59
225,00,4
226,07,49
227,00,1
228,01,3
229,08,504
230,12,464
231,09,293
232,08,23
233,07,264
234,12,478
235,07,3
236,08,986
237,08,977
238,08,450
239,12,492
240,00,0
241,05,1
242,10,2
243,08,5
244,08,27
245,00,0
246,08,267
247,07,6
248,10,2
249,09,295
250,06,1
251,00,0
252,08,1
253,00,0
254,06,2
255,00,19
256,00,14
257,06,3
258,07,1
259,10,1
260,06,19
261,12,95
262,07,358
263,07,401
