p_id,p_hour,ycount
1,00,0
2,06,1
3,09,2
4,09,32
5,00,0
6,00,0
7,06,35
8,09,1
9,00,0
10,07,8
11,07,1
12,12,12
13,08,229
14,08,2
15,00,0
16,08,1
17,06,3
18,05,1
19,10,2
20,07,1
21,00,0
22,08,3
23,00,0
24,08,66
25,06,20
26,12,2
27,00,0
28,01,2
29,07,1
30,00,0
31,05,1
32,05,1
33,07,35
34,09,1
35,06,3
36,03,2
37,04,5
38,05,1
39,07,3
40,08,38
41,08,96
42,08,43
43,12,271
44,00,0
45,12,44
46,00,0
47,06,1
48,07,496
49,08,5
50,09,168
51,06,2
52,08,33
53,05,1
54,08,3
55,00,0
56,08,6
57,00,0
58,00,0
59,00,0
60,05,1
61,07,9
62,04,2
63,00,0
64,00,0
65,07,34
66,08,15
67,07,1
68,09,312
69,05,1
70,06,5
71,03,1
72,08,2
73,00,0
74,08,93
75,08,122
76,11,3
77,01,1
78,09,1
79,09,281
80,00,5
81,00,1
82,06,7
83,00,3
84,00,0
85,01,1
86,05,1
87,08,135
88,12,73
89,06,3
90,09,293
91,08,2
92,01,1
93,00,3
94,00,0
95,08,7
96,00,0
97,07,13
98,06,1
99,00,0
100,06,498
101,01,1
102,05,1
103,00,0
104,00,0
105,12,1
106,00,5
107,08,421
108,07,1
109,00,0
110,00,0
111,00,1
112,00,9
113,09,264
114,00,158
115,00,0
116,07,24
117,00,0
118,00,0
119,08,2
120,00,0
121,05,1
122,00,0
123,02,1
124,06,1
125,11,100
126,00,0
127,09,3
128,00,0
129,06,11
130,11,3
131,06,1
132,00,377
133,04,2
134,10,2
135,05,2
136,08,2
137,08,262
138,09,503
139,08,2
140,08,417
141,07,432
142,08,468
143,09,225
144,00,108
145,01,23
146,11,13
147,01,2
148,00,195
149,09,3
150,00,0
151,08,187
152,08,12
153,07,1
154,12,1
155,08,2
156,00,0
157,08,2
158,09,148
159,07,3
160,06,1
161,12,777
162,09,637
163,12,480
164,12,396
165,05,2
166,08,100
167,10,2
168,00,2
169,06,2
170,08,686
171,07,2
172,00,0
173,04,2
174,06,1
175,00,0
176,00,0
177,07,3
178,11,2
179,06,14
180,00,0
181,00,13
182,07,3
183,00,0
184,00,0
185,02,1
186,07,734
187,00,0
188,07,3
189,07,4
190,08,7
191,05,1
192,07,1
193,08,14
194,12,2
195,04,1
196,07,3
197,05,1
198,04,1
199,00,0
200,08,1
201,00,0
202,00,1
203,05,1
204,00,0
205,06,2
206,00,0
207,12,1
208,06,1
209,08,30
210,06,1
211,12,102
212,07,1
213,07,2
214,00,0
215,06,3
216,06,4
217,01,2
218,06,3
219,06,3
220,11,2
221,08,1
222,09,2
223,06,14
224,10,45
225,03,2
226,07,33
227,07,1
228,06,2
229,08,441
230,12,495
231,08,249
232,00,23
233,09,287
234,12,452
235,01,2
236,08,727
237,12,781
238,08,333
239,12,441
240,00,0
241,09,1
242,08,1
243,08,7
244,08,22
245,00,0
246,08,208
247,07,3
248,00,1
249,09,250
250,06,1
251,00,0
252,00,0
253,00,0
254,05,1
255,00,24
256,00,14
257,07,2
258,06,1
259,00,0
260,06,15
261,12,95
262,07,305
263,08,336
