p_id,p_hour,ycount
1,12,2
2,00,0
3,00,0
4,07,29
5,10,1
6,00,0
7,07,44
8,00,0
9,00,0
10,07,8
11,07,2
12,11,10
13,08,249
14,08,8
15,10,1
16,08,2
17,07,3
18,06,1
19,01,1
20,09,2
21,06,1
22,07,2
23,00,0
24,08,82
25,07,26
26,07,2
27,00,0
28,07,4
29,06,1
30,00,0
31,00,0
32,06,2
33,08,41
34,09,1
35,08,2
36,01,4
37,00,6
38,04,1
39,07,7
40,07,32
41,07,85
42,08,46
43,09,285
44,00,0
45,12,33
46,00,0
47,07,2
48,06,435
49,00,7
50,09,178
51,08,3
52,07,39
53,05,1
54,07,4
55,10,2
56,09,1
57,00,0
58,00,0
59,00,0
60,07,2
61,08,8
62,07,3
63,06,1
64,12,2
65,07,32
66,07,12
67,06,1
68,08,322
69,06,2
70,07,5
71,05,5
72,02,1
73,00,0
74,07,96
75,07,151
76,06,4
77,09,4
78,09,2
79,00,349
80,00,16
81,01,1
82,02,3
83,06,5
84,00,0
85,05,2
86,10,1
87,08,126
88,12,73
89,08,6
90,12,262
91,08,3
92,06,3
93,00,2
94,00,1
95,07,9
96,00,0
97,08,16
98,07,2
99,00,0
100,07,489
101,04,1
102,06,1
103,00,0
104,00,0
105,00,0
106,07,4
107,07,420
108,10,1
109,00,0
110,00,0
111,00,0
112,00,9
113,09,253
114,00,162
115,00,0
116,07,35
117,08,1
118,00,0
119,08,3
120,10,1
121,05,1
122,06,1
123,10,3
124,09,2
125,08,105
126,02,1
127,00,2
128,09,1
129,07,12
130,09,3
131,01,2
132,00,314
133,05,2
134,07,2
135,06,2
136,09,2
137,08,243
138,10,568
139,07,2
140,08,438
141,07,572
142,08,470
143,08,253
144,00,124
145,00,15
146,09,16
147,06,3
148,00,194
149,08,1
150,08,1
151,08,180
152,07,23
153,06,1
154,00,1
155,11,3
156,00,0
157,00,1
158,08,178
159,02,1
160,06,1
161,12,672
162,08,554
163,12,393
164,12,371
165,07,3
166,08,105
167,08,2
168,07,6
169,05,1
170,08,695
171,05,1
172,00,0
173,00,1
174,08,1
175,06,2
176,08,1
177,06,1
178,08,2
179,07,14
180,07,1
181,07,12
182,06,4
183,00,0
184,00,0
185,07,1
186,06,718
187,00,0
188,07,3
189,00,4
190,00,1
191,08,2
192,09,1
193,07,13
194,00,1
195,07,2
196,07,3
197,08,3
198,00,1
199,00,0
200,00,0
201,00,0
202,08,1
203,04,2
204,00,1
205,06,2
206,00,0
207,12,1
208,06,2
209,10,30
210,06,1
211,10,92
212,08,3
213,06,3
214,00,0
215,07,2
216,07,5
217,00,2
218,10,4
219,10,5
220,07,1
221,00,0
222,10,2
223,07,8
224,10,54
225,08,4
226,07,50
227,07,3
228,07,3
229,08,449
230,11,434
231,08,281
232,00,16
233,08,242
234,12,481
235,09,2
236,08,965
237,12,861
238,08,423
239,12,422
240,08,3
241,07,2
242,09,2
243,08,11
244,08,27
245,00,0
246,08,212
247,08,4
248,05,1
249,08,247
250,06,1
251,00,0
252,06,1
253,10,2
254,05,2
255,00,46
256,00,25
257,04,1
258,07,1
259,06,2
260,06,22
261,11,93
262,07,337
263,07,329
