p_id,p_hour,ycount
1,00,0
2,00,0
3,03,1
4,02,44
5,00,0
6,00,0
7,04,33
8,06,1
9,08,1
10,11,6
11,12,1
12,12,29
13,12,172
14,03,3
15,11,1
16,10,2
17,04,7
18,07,1
19,09,1
20,10,1
21,09,1
22,04,1
23,09,1
24,10,38
25,01,11
26,00,0
27,00,0
28,10,2
29,00,1
30,00,0
31,00,0
32,10,2
33,10,14
34,02,3
35,09,2
36,00,6
37,11,7
38,04,1
39,01,2
40,09,7
41,11,47
42,10,30
43,12,346
44,00,0
45,12,37
46,00,0
47,00,1
48,00,404
49,01,5
50,11,114
51,09,1
52,11,9
53,00,1
54,05,2
55,00,0
56,00,2
57,00,0
58,00,0
59,00,0
60,11,1
61,02,6
62,07,3
63,06,1
64,00,0
65,12,28
66,12,12
67,11,2
68,12,329
69,08,4
70,05,3
71,12,3
72,08,2
73,00,0
74,10,63
75,09,121
76,10,4
77,12,2
78,09,1
79,01,543
80,02,13
81,08,2
82,04,12
83,05,5
84,03,1
85,12,2
86,10,1
87,12,81
88,12,69
89,10,5
90,12,199
91,11,2
92,00,2
93,06,3
94,10,4
95,04,3
96,09,1
97,00,12
98,10,1
99,00,0
100,11,264
101,00,0
102,10,1
103,00,0
104,00,0
105,00,0
106,11,3
107,11,256
108,10,1
109,00,0
110,00,0
111,00,1
112,02,12
113,11,171
114,00,296
115,00,0
116,09,15
117,00,1
118,00,0
119,01,4
120,09,1
121,10,2
122,08,2
123,04,1
124,10,1
125,12,53
126,00,1
127,04,4
128,00,0
129,03,14
130,12,5
131,00,1
132,00,447
133,05,1
134,10,2
135,06,2
136,03,2
137,00,118
138,10,338
139,12,1
140,12,160
141,12,330
142,12,328
143,12,148
144,00,134
145,00,54
146,00,14
147,09,2
148,02,484
149,09,1
150,09,1
151,12,119
152,11,10
153,06,1
154,00,0
155,10,2
156,00,0
157,00,1
158,01,192
159,07,3
160,06,1
161,12,472
162,12,416
163,12,345
164,00,359
165,07,1
166,11,35
167,02,2
168,10,6
169,09,2
170,12,432
171,01,1
172,00,0
173,00,1
174,01,1
175,00,0
176,00,0
177,08,3
178,06,1
179,07,8
180,09,1
181,00,17
182,08,1
183,06,1
184,00,0
185,09,1
186,00,701
187,00,0
188,01,3
189,11,6
190,08,2
191,05,2
192,00,0
193,10,7
194,02,1
195,12,2
196,01,2
197,02,1
198,03,2
199,00,0
200,10,1
201,12,1
202,00,2
203,08,1
204,00,0
205,08,2
206,00,0
207,00,0
208,02,1
209,12,42
210,09,3
211,12,111
212,10,2
213,09,3
214,00,0
215,10,3
216,09,2
217,12,2
218,11,2
219,00,2
220,01,1
221,08,1
222,09,2
223,06,12
224,10,45
225,01,3
226,00,32
227,00,0
228,12,6
229,12,215
230,11,391
231,12,180
232,00,47
233,11,144
234,12,322
235,07,2
236,12,419
237,12,495
238,12,249
239,12,425
240,12,1
241,00,1
242,06,1
243,01,4
244,00,14
245,00,0
246,02,148
247,07,4
248,02,1
249,00,373
250,00,0
251,11,1
252,04,1
253,00,0
254,02,1
255,03,44
256,02,24
257,00,2
258,09,2
259,06,2
260,03,12
261,12,160
262,11,171
263,12,221
