p_id,p_hour,ycount
1,05,1
2,00,0
3,08,3
4,00,220
5,00,0
6,00,0
7,02,88
8,00,1
9,00,0
10,10,3
11,10,2
12,12,16
13,11,231
14,00,2
15,00,0
16,01,1
17,01,28
18,08,1
19,07,1
20,01,1
21,04,1
22,01,1
23,07,1
24,10,79
25,00,53
26,03,1
27,00,0
28,03,2
29,12,2
30,00,0
31,00,1
32,04,1
33,00,34
34,02,3
35,06,1
36,02,39
37,01,76
38,09,1
39,01,2
40,01,25
41,12,80
42,10,36
43,11,460
44,00,0
45,01,80
46,00,0
47,03,1
48,00,902
49,01,41
50,10,370
51,00,0
52,00,24
53,01,1
54,10,4
55,00,0
56,04,5
57,00,0
58,00,0
59,00,0
60,10,1
61,01,34
62,03,7
63,01,1
64,00,0
65,00,49
66,00,13
67,01,1
68,02,704
69,01,3
70,09,8
71,03,2
72,04,1
73,04,2
74,12,107
75,12,169
76,00,1
77,00,1
78,01,1
79,01,2232
80,01,103
81,04,1
82,04,24
83,03,10
84,00,0
85,01,1
86,00,0
87,12,139
88,12,60
89,03,4
90,00,552
91,01,1
92,06,2
93,11,3
94,03,1
95,01,12
96,00,0
97,01,52
98,07,1
99,00,0
100,00,264
101,00,0
102,04,1
103,00,0
104,00,0
105,00,0
106,03,12
107,00,811
108,00,1
109,00,0
110,00,0
111,00,0
112,01,76
113,00,531
114,01,901
115,00,0
116,01,33
117,00,0
118,00,0
119,05,3
120,05,1
121,11,1
122,00,0
123,02,3
124,00,1
125,00,149
126,01,2
127,03,5
128,12,1
129,04,38
130,00,2
131,04,1
132,11,358
133,01,3
134,04,2
135,01,3
136,00,3
137,00,364
138,12,532
139,09,1
140,12,378
141,12,623
142,12,641
143,10,289
144,01,571
145,00,48
146,00,23
147,04,1
148,02,1751
149,00,0
150,01,2
151,10,218
152,01,24
153,01,2
154,00,0
155,01,1
156,00,0
157,00,3
158,01,766
159,05,2
160,01,3
161,11,551
162,12,736
163,12,499
164,00,680
165,00,1
166,10,104
167,04,2
168,04,10
169,03,1
170,00,775
171,00,1
172,00,0
173,03,4
174,04,1
175,00,0
176,00,0
177,11,3
178,01,2
179,11,28
180,00,0
181,00,82
182,02,1
183,01,1
184,00,0
185,09,1
186,12,541
187,00,0
188,00,8
189,01,34
190,01,4
191,08,1
192,09,1
193,08,10
194,12,4
195,00,8
196,10,4
197,00,1
198,02,13
199,00,0
200,03,1
201,00,0
202,08,3
203,00,0
204,00,0
205,00,2
206,00,0
207,10,1
208,03,3
209,12,56
210,04,1
211,00,300
212,01,1
213,05,1
214,00,0
215,12,2
216,08,2
217,00,12
218,12,1
219,00,2
220,00,2
221,00,0
222,00,1
223,04,36
224,11,131
225,03,13
226,04,48
227,03,2
228,00,9
229,12,443
230,00,736
231,00,445
232,01,116
233,12,369
234,00,857
235,00,1
236,12,1071
237,12,946
238,12,488
239,12,742
240,00,0
241,07,1
242,01,1
243,00,7
244,00,30
245,00,0
246,03,447
247,02,3
248,03,3
249,00,1055
250,04,2
251,00,0
252,05,1
253,00,0
254,05,1
255,01,271
256,01,161
257,01,4
258,00,1
259,02,1
260,03,24
261,11,144
262,11,339
263,12,553
