p_id,p_hour,sum
1,10,1
2,00,0
3,09,4
4,08,67
5,12,1
6,10,2
7,00,134
8,00,2
9,03,1
10,10,4
11,12,1
12,12,15
13,08,257
14,01,6
15,00,0
16,02,1
17,01,65
18,11,6
19,06,1
20,00,4
21,03,1
22,04,1
23,02,1
24,09,82
25,00,74
26,07,1
27,00,0
28,10,7
29,11,2
30,00,0
31,01,2
32,10,2
33,09,90
34,09,5
35,06,3
36,00,39
37,00,77
38,00,0
39,10,3
40,08,45
41,08,184
42,08,131
43,12,257
44,00,0
45,12,49
46,00,0
47,12,10
48,00,614
49,00,66
50,08,210
51,09,2
52,08,60
53,11,3
54,08,8
55,10,5
56,12,10
57,00,0
58,00,0
59,07,1
60,09,3
61,00,62
62,08,11
63,00,1
64,09,4
65,08,73
66,08,75
67,04,1
68,00,473
69,12,12
70,10,13
71,09,3
72,06,6
73,06,1
74,08,192
75,08,255
76,01,3
77,12,3
78,08,6
79,00,1024
80,01,103
81,00,1
82,00,96
83,02,19
84,00,0
85,01,9
86,10,1
87,08,195
88,12,69
89,02,13
90,09,380
91,08,3
92,01,23
93,10,3
94,09,4
95,00,49
96,11,1
97,09,74
98,02,1
99,00,0
100,07,399
101,00,0
102,01,2
103,00,0
104,00,0
105,00,0
106,00,16
107,08,568
108,04,1
109,01,1
110,00,0
111,01,1
112,00,129
113,09,335
114,00,529
115,11,1
116,08,88
117,12,3
118,00,0
119,06,6
120,09,2
121,10,4
122,11,2
123,01,1
124,07,2
125,12,141
126,12,5
127,02,16
128,11,2
129,04,99
130,01,25
131,01,1
132,00,457
133,08,4
134,09,22
135,01,3
136,08,3
137,08,317
138,10,548
139,07,1
140,08,536
141,08,606
142,09,489
143,08,300
144,00,330
145,08,65
146,09,25
147,00,2
148,00,714
149,06,2
150,07,2
151,09,194
152,08,43
153,00,3
154,00,0
155,01,1
156,06,1
157,01,5
158,00,497
159,07,11
160,02,1
161,12,787
162,11,616
163,12,531
164,00,476
165,01,3
166,12,161
167,08,8
168,00,19
169,08,8
170,08,705
171,03,2
172,00,0
173,09,15
174,11,7
175,00,0
176,00,0
177,08,9
178,04,1
179,06,35
180,01,1
181,00,122
182,07,10
183,10,2
184,10,4
185,11,7
186,08,678
187,00,0
188,00,18
189,01,25
190,12,5
191,08,1
192,09,5
193,06,16
194,07,2
195,08,6
196,08,18
197,08,3
198,03,4
199,00,0
200,00,0
201,00,0
202,10,3
203,09,1
204,00,0
205,00,1
206,00,0
207,11,2
208,08,2
209,08,36
210,10,9
211,12,182
212,09,5
213,10,4
214,00,0
215,08,3
216,07,5
217,00,9
218,11,1
219,00,2
220,11,5
221,12,1
222,00,0
223,08,63
224,07,122
225,01,21
226,08,87
227,00,1
228,00,9
229,08,408
230,00,593
231,00,336
232,00,59
233,08,349
234,12,642
235,07,8
236,09,669
237,12,668
238,08,362
239,08,409
240,07,1
241,09,6
242,09,8
243,08,30
244,08,76
245,00,0
246,09,269
247,08,23
248,08,3
249,00,835
250,10,5
251,00,0
252,01,1
253,09,1
254,01,1
255,00,320
256,00,218
257,06,4
258,01,2
259,00,0
260,04,46
261,12,100
262,08,478
263,08,484
