p_id,p_hour,ycount,gcount,hfcount,fcount,sum
1,00,0,0,0,6,6
1,01,0,0,0,6,6
1,02,0,0,0,0,0
1,03,0,0,0,1,1
1,04,0,0,0,1,1
1,05,0,0,0,4,4
1,06,0,0,0,2,2
1,07,0,0,0,1,1
1,08,0,0,0,5,5
1,09,0,0,0,4,4
1,10,0,0,0,2,2
1,11,0,0,0,2,2
1,12,0,0,0,1,1
2,00,0,0,0,0,0
2,01,0,0,0,0,0
2,02,0,0,0,0,0
2,03,0,0,0,0,0
2,04,0,0,0,0,0
2,05,0,0,0,0,0
2,06,0,0,0,0,0
2,07,0,0,0,0,0
2,08,0,0,0,1,1
2,09,0,0,0,0,0
2,10,0,0,0,0,0
2,11,0,0,0,0,0
2,12,0,0,0,0,0
3,00,0,0,0,33,33
3,01,0,0,0,19,19
3,02,0,0,0,12,12
3,03,0,0,0,10,10
3,04,0,0,0,16,16
3,05,0,0,0,26,26
3,06,0,0,0,34,34
3,07,0,1,0,43,44
3,08,0,1,0,63,64
3,09,1,1,0,54,56
3,10,0,2,0,33,35
3,11,0,0,0,62,62
3,12,0,0,0,38,38
4,00,11,0,0,66,77
4,01,9,0,0,32,41
4,02,4,0,0,32,36
4,03,1,0,0,29,30
4,04,6,0,0,23,29
4,05,8,0,0,45,53
4,06,14,0,0,95,109
4,07,17,0,0,165,182
4,08,36,0,0,260,296
4,09,34,0,0,251,285
4,10,35,0,0,130,165
4,11,11,0,0,88,99
4,12,19,0,0,89,108
5,00,0,0,0,3,3
5,01,0,0,0,2,2
5,02,0,0,0,3,3
5,03,0,0,0,2,2
5,04,0,0,0,2,2
5,05,0,0,0,0,0
5,06,0,0,0,3,3
5,07,0,0,0,5,5
5,08,0,0,0,8,8
5,09,1,0,0,14,15
5,10,0,0,0,5,5
5,11,0,0,0,4,4
5,12,0,0,0,4,4
6,00,0,0,0,3,3
6,01,0,0,0,2,2
6,02,0,0,0,1,1
6,03,0,0,0,1,1
6,04,0,0,0,1,1
6,05,0,0,0,3,3
6,06,0,0,0,7,7
6,07,0,0,0,12,12
6,08,0,0,0,10,10
6,09,0,0,0,10,10
6,10,0,0,0,12,12
6,11,0,0,0,12,12
6,12,0,0,0,16,16
7,00,27,41,0,170,238
7,01,15,17,0,129,161
7,02,12,18,0,83,113
7,03,11,12,0,56,79
7,04,17,14,0,110,141
7,05,23,8,0,135,166
7,06,18,7,0,201,226
7,07,22,17,0,297,336
7,08,16,33,0,308,357
7,09,13,34,0,238,285
7,10,9,41,0,231,281
7,11,8,29,0,183,220
7,12,11,41,0,207,259
8,00,0,0,0,0,0
8,01,0,0,0,0,0
8,02,0,0,0,0,0
8,03,0,0,0,0,0
8,04,0,0,0,0,0
8,05,0,0,0,0,0
8,06,0,0,0,0,0
8,07,0,2,0,1,3
8,08,0,0,0,3,3
8,09,0,0,0,4,4
8,10,1,0,0,2,3
8,11,0,0,0,3,3
8,12,0,0,0,0,0
9,00,0,0,0,15,15
9,01,0,0,0,5,5
9,02,0,0,0,4,4
9,03,0,0,0,8,8
9,04,0,0,0,11,11
9,05,0,0,0,10,10
9,06,0,0,0,15,15
9,07,0,0,0,17,17
9,08,0,0,0,25,25
9,09,1,0,0,31,32
9,10,0,0,0,21,21
9,11,0,0,0,24,24
9,12,0,0,0,33,33
10,00,4,0,0,41,45
10,01,1,0,0,29,30
10,02,1,0,0,13,14
10,03,0,0,0,19,19
10,04,3,0,0,37,40
10,05,0,0,0,46,46
10,06,4,1,0,60,65
10,07,5,2,0,103,110
10,08,5,5,0,106,116
10,09,9,1,0,86,96
10,10,1,2,0,81,84
10,11,4,1,0,70,75
10,12,6,1,0,83,90
11,00,0,0,0,14,14
11,01,0,0,0,10,10
11,02,0,0,0,3,3
11,03,0,0,0,5,5
11,04,0,0,0,6,6
11,05,0,1,0,12,13
11,06,0,0,0,14,14
11,07,0,0,0,35,35
11,08,1,0,0,62,63
11,09,0,3,0,40,43
11,10,0,1,0,30,31
11,11,0,2,0,31,33
11,12,1,0,0,29,30
12,00,1,0,0,1,2
12,01,1,0,0,0,1
12,02,0,0,0,0,0
12,03,0,0,0,1,1
12,04,0,0,0,0,0
12,05,0,0,0,0,0
12,06,0,0,0,0,0
12,07,0,0,0,3,3
12,08,4,0,0,3,7
12,09,3,0,0,7,10
12,10,11,0,0,6,17
12,11,17,0,0,9,26
12,12,12,0,0,13,25
13,00,20,0,0,68,88
13,01,8,0,0,30,38
13,02,5,0,0,24,29
13,03,3,0,0,24,27
13,04,12,0,0,25,37
13,05,22,0,0,29,51
13,06,70,0,0,84,154
13,07,102,0,0,170,272
13,08,211,0,0,222,433
13,09,153,0,0,161,314
13,10,117,0,0,102,219
13,11,131,0,0,108,239
13,12,108,0,0,115,223
14,00,0,0,0,78,78
14,01,0,0,0,44,44
14,02,0,0,0,33,33
14,03,0,0,0,18,18
14,04,0,1,0,29,30
14,05,0,0,0,47,47
14,06,0,0,0,75,75
14,07,0,2,0,134,136
14,08,1,2,0,175,178
14,09,2,5,0,162,169
14,10,0,6,0,135,141
14,11,2,8,0,132,142
14,12,4,7,0,120,131
15,00,0,0,0,12,12
15,01,0,0,0,1,1
15,02,0,0,0,0,0
15,03,0,0,0,1,1
15,04,0,0,0,6,6
15,05,0,0,0,7,7
15,06,0,0,0,18,18
15,07,0,0,0,28,28
15,08,0,0,0,32,32
15,09,0,1,0,22,23
15,10,1,3,0,13,17
15,11,0,1,0,18,19
15,12,0,0,0,26,26
16,00,0,0,0,35,35
16,01,0,0,0,19,19
16,02,0,0,0,13,13
16,03,0,0,0,16,16
16,04,0,0,0,17,17
16,05,0,0,0,20,20
16,06,0,0,0,34,34
16,07,0,1,0,53,54
16,08,0,0,0,67,67
16,09,1,0,0,63,64
16,10,0,2,0,43,45
16,11,0,0,0,35,35
16,12,0,0,0,48,48
17,00,1,3,0,183,187
17,01,2,0,0,97,99
17,02,0,2,0,56,58
17,03,2,2,0,43,47
17,04,0,1,0,66,67
17,05,2,2,0,83,87
17,06,1,0,0,124,125
17,07,1,6,0,191,198
17,08,0,10,0,213,223
17,09,1,7,0,220,228
17,10,0,8,0,211,219
17,11,1,10,0,213,224
17,12,1,4,0,203,208
18,00,0,0,0,113,113
18,01,0,0,0,63,63
18,02,0,0,0,32,32
18,03,0,0,0,30,30
18,04,0,1,0,24,25
18,05,0,0,0,36,36
18,06,1,2,0,55,58
18,07,0,1,0,96,97
18,08,0,2,0,151,153
18,09,0,2,0,121,123
18,10,1,1,0,115,117
18,11,0,3,0,105,108
18,12,1,7,0,100,108
19,00,1,0,0,8,9
19,01,0,0,0,5,5
19,02,0,0,0,1,1
19,03,0,0,0,2,2
19,04,0,0,0,6,6
19,05,0,0,0,12,12
19,06,0,0,0,25,25
19,07,1,0,0,22,23
19,08,1,0,0,25,26
19,09,0,1,0,15,16
19,10,0,0,0,12,12
19,11,1,0,0,17,18
19,12,0,0,0,24,24
20,00,0,0,0,47,47
20,01,0,0,0,25,25
20,02,0,0,0,13,13
20,03,0,0,0,16,16
20,04,0,0,0,17,17
20,05,0,0,0,30,30
20,06,0,0,0,22,22
20,07,0,1,0,65,66
20,08,0,2,0,77,79
20,09,0,0,0,65,65
20,10,1,1,0,75,77
20,11,0,4,0,59,63
20,12,0,2,0,60,62
21,00,0,0,0,34,34
21,01,0,0,0,25,25
21,02,0,0,0,14,14
21,03,0,0,0,7,7
21,04,1,0,0,10,11
21,05,0,1,0,24,25
21,06,0,1,0,42,43
21,07,1,3,0,62,66
21,08,0,0,0,107,107
21,09,1,1,0,94,96
21,10,0,1,0,77,78
21,11,1,3,0,57,61
21,12,0,1,0,59,60
22,00,0,0,0,44,44
22,01,0,0,0,24,24
22,02,0,0,0,21,21
22,03,0,0,0,10,10
22,04,0,1,0,17,18
22,05,0,0,0,29,29
22,06,1,3,0,44,48
22,07,1,1,0,92,94
22,08,1,1,0,118,120
22,09,0,0,0,95,95
22,10,0,0,0,93,93
22,11,0,5,0,75,80
22,12,0,3,0,76,79
23,00,0,0,0,11,11
23,01,0,0,0,9,9
23,02,0,0,0,3,3
23,03,0,0,0,4,4
23,04,0,0,0,6,6
23,05,0,0,0,10,10
23,06,0,0,0,13,13
23,07,0,0,0,26,26
23,08,0,0,0,33,33
23,09,0,0,0,37,37
23,10,0,0,0,29,29
23,11,0,0,0,23,23
23,12,0,0,0,28,28
24,00,10,2,0,22,34
24,01,11,0,0,16,27
24,02,6,0,0,13,19
24,03,3,0,0,8,11
24,04,4,0,0,11,15
24,05,15,1,0,10,26
24,06,32,1,0,42,75
24,07,38,3,0,63,104
24,08,44,8,0,67,119
24,09,51,11,0,70,132
24,10,38,4,0,36,78
24,11,36,1,0,27,64
24,12,31,1,0,33,65
25,00,3,14,0,82,99
25,01,5,11,0,43,59
25,02,3,5,0,34,42
25,03,1,4,0,24,29
25,04,2,1,0,35,38
25,05,3,1,0,50,54
25,06,17,4,0,85,106
25,07,10,9,0,105,124
25,08,7,9,0,149,165
25,09,8,18,0,177,203
25,10,4,26,0,135,165
25,11,8,29,0,121,158
25,12,5,16,0,124,145
26,00,0,0,0,40,40
26,01,0,0,0,20,20
26,02,0,0,0,8,8
26,03,0,0,0,10,10
26,04,0,0,0,15,15
26,05,0,1,0,20,21
26,06,3,1,0,34,38
26,07,0,1,0,59,60
26,08,0,5,0,132,137
26,09,0,1,0,199,200
26,10,1,3,0,182,186
26,11,0,2,0,160,162
26,12,1,3,0,172,176
27,00,0,0,0,14,14
27,01,0,0,0,8,8
27,02,0,0,0,7,7
27,03,0,0,0,0,0
27,04,0,0,0,0,0
27,05,0,0,0,3,3
27,06,0,0,0,2,2
27,07,0,0,0,7,7
27,08,0,0,0,5,5
27,09,0,0,0,3,3
27,10,0,0,0,2,2
27,11,0,0,0,1,1
27,12,0,0,0,2,2
28,00,3,0,0,22,25
28,01,0,1,0,14,15
28,02,0,0,0,10,10
28,03,0,1,0,8,9
28,04,0,0,0,17,17
28,05,0,0,0,28,28
28,06,1,0,0,49,50
28,07,4,1,0,70,75
28,08,2,1,0,87,90
28,09,1,2,0,59,62
28,10,0,2,0,48,50
28,11,0,2,0,42,44
28,12,0,1,0,44,45
29,00,0,1,0,31,32
29,01,0,0,0,14,14
29,02,0,0,0,15,15
29,03,0,0,0,7,7
29,04,0,0,0,6,6
29,05,0,0,0,11,11
29,06,0,1,0,20,21
29,07,0,0,0,50,50
29,08,0,3,0,70,73
29,09,0,1,0,66,67
29,10,2,3,0,49,54
29,11,1,2,0,47,50
29,12,0,5,0,63,68
30,00,0,0,0,1,1
30,01,0,0,0,3,3
30,02,0,0,0,0,0
30,03,0,0,0,0,0
30,04,0,0,0,0,0
30,05,0,0,0,0,0
30,06,0,0,0,0,0
30,07,0,0,0,1,1
30,08,0,0,0,0,0
30,09,0,0,0,1,1
30,10,0,0,0,0,0
30,11,0,0,0,0,0
30,12,0,0,0,1,1
31,00,0,0,0,19,19
31,01,0,0,0,9,9
31,02,0,0,0,1,1
31,03,0,0,0,3,3
31,04,0,0,0,4,4
31,05,0,0,0,7,7
31,06,0,0,0,7,7
31,07,0,0,0,13,13
31,08,0,0,0,11,11
31,09,0,0,0,13,13
31,10,0,1,0,11,12
31,11,0,0,0,10,10
31,12,0,0,0,10,10
32,00,0,1,0,31,32
32,01,0,0,0,27,27
32,02,0,0,0,17,17
32,03,0,0,0,13,13
32,04,0,0,0,13,13
32,05,0,0,0,22,22
32,06,0,1,0,48,49
32,07,1,1,0,59,61
32,08,1,2,0,89,92
32,09,0,2,0,70,72
32,10,0,2,0,46,48
32,11,0,2,0,38,40
32,12,0,1,0,44,45
33,00,3,7,0,88,98
33,01,2,3,0,49,54
33,02,2,3,0,15,20
33,03,1,0,0,13,14
33,04,1,0,0,24,25
33,05,10,2,0,50,62
33,06,27,4,0,64,95
33,07,23,15,0,90,128
33,08,28,42,0,140,210
33,09,14,34,0,188,236
33,10,2,29,0,118,149
33,11,7,32,0,120,159
33,12,6,27,0,131,164
34,00,0,0,0,5,5
34,01,0,0,0,6,6
34,02,0,0,0,1,1
34,03,0,0,0,0,0
34,04,0,0,0,4,4
34,05,0,0,0,6,6
34,06,0,0,0,2,2
34,07,0,0,0,17,17
34,08,0,0,0,17,17
34,09,0,0,0,17,17
34,10,0,1,0,23,24
34,11,1,0,0,34,35
34,12,0,0,0,25,25
35,00,0,0,0,94,94
35,01,0,0,0,64,64
35,02,0,0,0,37,37
35,03,0,0,0,28,28
35,04,0,0,0,35,35
35,05,2,1,0,61,64
35,06,2,2,0,107,111
35,07,2,5,0,189,196
35,08,2,9,0,212,223
35,09,1,7,0,204,212
35,10,1,4,0,143,148
35,11,0,5,0,131,136
35,12,1,8,0,160,169
36,00,2,0,0,228,230
36,01,0,2,0,156,158
36,02,1,1,0,125,127
36,03,2,2,0,65,69
36,04,0,0,0,79,79
36,05,2,0,0,62,64
36,06,0,1,0,97,98
36,07,0,0,0,131,131
36,08,0,2,0,145,147
36,09,0,0,0,135,135
36,10,0,0,0,119,119
36,11,0,2,0,150,152
36,12,0,3,0,136,139
37,00,1,3,0,241,245
37,01,1,0,0,172,173
37,02,4,2,0,118,124
