p_id,p_hour,ycount
1,00,0
2,00,0
3,00,0
4,09,75
5,00,0
6,00,0
7,07,81
8,09,2
9,00,0
10,07,4
11,00,0
12,11,10
13,08,426
14,08,2
15,00,0
16,00,0
17,00,12
18,01,2
19,00,0
20,01,1
21,00,1
22,04,1
23,00,0
24,07,92
25,06,26
26,12,3
27,00,0
28,06,4
29,00,2
30,00,0
31,00,0
32,03,1
33,07,75
34,09,2
35,00,2
36,00,10
37,00,21
38,00,0
39,00,0
40,07,43
41,08,117
42,07,83
43,09,266
44,00,0
45,09,54
46,00,0
47,11,2
48,07,696
49,00,11
50,08,259
51,00,0
52,08,55
53,06,1
54,08,7
55,00,0
56,07,2
57,00,0
58,00,1
59,00,0
60,03,1
61,00,7
62,00,2
63,00,0
64,00,0
65,08,42
66,07,22
67,05,2
68,09,580
69,01,3
70,05,4
71,08,1
72,01,1
73,00,0
74,07,149
75,07,183
76,11,1
77,06,1
78,00,0
79,09,593
80,01,38
81,00,0
82,02,12
83,06,8
84,00,0
85,06,2
86,00,0
87,08,233
88,12,81
89,00,4
90,09,462
91,02,1
92,12,2
93,12,2
94,00,0
95,07,14
96,00,0
97,00,26
98,00,0
99,00,0
100,08,473
101,00,0
102,01,1
103,00,0
104,00,0
105,00,0
106,02,4
107,08,649
108,06,1
109,00,0
110,00,0
111,00,0
112,00,26
113,08,460
114,09,204
115,00,0
116,07,45
117,00,0
118,00,0
119,06,1
120,01,1
121,00,1
122,00,0
123,02,1
124,00,0
125,11,148
126,06,1
127,07,5
128,07,2
129,04,23
130,06,2
131,00,0
132,00,393
133,09,3
134,08,3
135,07,2
136,06,1
137,08,448
138,10,670
139,00,0
140,08,859
141,08,747
142,08,565
143,07,285
144,09,163
145,00,38
146,08,22
147,01,1
148,00,250
149,00,0
150,12,1
151,07,229
152,07,28
153,07,1
154,00,0
155,00,0
156,00,0
157,08,1
158,09,317
159,02,2
160,01,4
161,08,523
162,08,684
163,09,449
164,12,459
165,00,1
166,08,95
167,00,1
168,06,8
169,07,1
170,08,1095
171,10,1
172,00,0
173,00,2
174,03,1
175,11,1
176,00,0
177,00,1
178,00,0
179,08,31
180,00,0
181,00,37
182,00,1
183,00,0
184,00,0
185,01,1
186,07,918
187,00,0
188,00,5
189,00,11
190,02,3
191,04,1
192,01,2
193,07,15
194,08,6
195,08,2
196,08,8
197,03,1
198,01,2
199,00,0
200,05,1
201,00,0
202,09,2
203,00,0
204,00,0
205,00,0
206,08,1
207,11,2
208,00,0
209,08,51
210,08,1
211,12,188
212,00,3
213,09,2
214,00,0
215,08,2
216,00,1
217,00,5
218,00,0
219,02,2
220,10,1
221,00,0
222,00,0
223,07,42
224,07,132
225,01,9
226,07,88
227,05,2
228,07,3
229,08,699
230,12,570
231,08,466
232,09,33
233,08,427
234,09,595
235,00,2
236,08,880
237,08,981
238,08,446
239,12,480
240,03,1
241,00,0
242,04,2
243,07,7
244,07,27
245,00,0
246,09,332
247,08,7
248,03,1
249,09,435
250,06,2
251,00,0
252,00,0
253,12,1
254,04,1
255,00,80
256,00,55
257,00,3
258,06,1
259,12,1
260,07,39
261,12,117
262,07,539
263,07,547
