p_id,p_hour,sum
1,00,17
2,04,1
3,11,61
4,00,224
5,02,11
6,11,13
7,01,515
8,10,3
9,00,34
10,10,103
11,11,36
12,12,30
13,12,275
14,00,190
15,12,33
16,02,103
17,00,398
18,00,168
19,08,23
20,00,104
21,12,77
22,11,121
23,07,34
24,11,108
25,00,253
26,10,156
27,02,2
28,11,55
29,00,69
30,00,4
31,12,22
32,01,78
33,12,212
34,11,10
35,00,185
36,01,584
37,01,563
38,11,35
39,11,260
40,00,99
41,00,398
42,00,402
43,12,493
44,01,13
45,00,162
46,00,9
47,01,101
48,00,1240
49,00,307
50,00,846
51,00,123
52,00,60
53,00,66
54,00,27
55,11,67
56,10,121
57,11,7
58,00,15
59,10,8
60,01,78
61,00,666
62,00,135
63,00,91
64,00,25
65,11,202
66,12,149
67,00,43
68,00,765
69,00,230
70,09,89
71,00,152
72,00,193
73,10,34
74,12,408
75,12,307
76,00,345
77,00,93
78,00,115
79,00,1775
80,00,670
81,00,86
82,00,329
83,00,80
84,02,33
85,01,223
86,10,36
87,12,303
88,00,86
89,01,681
90,00,435
91,11,160
92,00,272
93,00,24
94,01,59
95,00,226
96,11,10
97,00,282
98,01,27
99,00,5
100,12,465
101,12,23
102,00,79
103,00,0
104,00,0
105,07,1
106,00,140
107,00,645
108,10,50
109,01,26
110,00,0
111,00,4
112,00,365
113,00,418
114,00,874
115,11,22
116,00,227
117,12,25
118,00,35
119,00,153
120,00,21
121,11,56
122,00,31
123,00,85
124,02,43
125,00,125
126,00,79
127,04,208
128,00,33
129,00,302
130,00,240
131,00,40
132,07,1168
133,09,74
134,12,68
135,09,47
136,01,110
137,00,384
138,10,1757
139,11,33
140,12,351
141,12,552
142,12,656
143,11,366
144,00,566
145,00,309
146,00,120
147,00,87
148,01,1401
149,00,60
150,00,59
151,11,295
152,00,100
153,00,30
154,01,7
155,00,119
156,10,33
157,00,74
158,01,595
159,00,160
160,00,73
161,12,816
162,12,779
163,12,558
164,00,861
165,11,106
166,11,214
167,00,123
168,00,185
169,00,221
170,12,742
171,01,63
172,00,14
173,00,111
174,00,107
175,11,21
176,11,8
177,00,153
178,11,43
179,00,141
180,01,41
181,00,473
182,11,80
183,00,41
184,00,12
185,00,82
186,12,1051
187,06,15
188,10,246
189,00,207
190,12,37
191,00,65
192,12,50
193,10,55
194,05,2
195,12,110
196,00,92
197,04,146
198,00,299
199,01,1
200,00,40
201,01,39
202,11,37
203,00,50
204,00,12
205,12,99
206,10,46
207,03,2
208,00,129
209,00,124
210,00,110
211,00,255
212,00,92
213,00,133
214,11,22
215,11,82
216,00,145
217,11,65
218,00,48
219,11,55
220,00,144
221,12,32
222,10,52
223,00,250
224,12,145
225,00,377
226,00,212
227,00,77
228,00,134
229,12,509
230,00,1123
231,12,492
232,00,201
233,12,418
234,00,818
235,00,177
236,12,806
237,12,743
238,11,560
239,12,721
240,12,31
241,00,158
242,00,98
243,00,304
244,00,286
245,02,70
246,12,555
247,00,185
248,00,79
249,00,982
250,01,73
251,00,28
252,12,35
253,00,2
254,00,132
255,00,822
256,01,530
257,12,68
258,00,108
259,00,104
260,01,175
261,12,248
262,12,360
263,11,463
