p_id,p_hour,ycount
1,12,1
2,00,0
3,00,1
4,01,219
5,00,0
6,00,1
7,01,96
8,06,1
9,09,1
10,09,4
11,05,2
12,12,18
13,12,253
14,00,7
15,00,0
16,01,1
17,02,57
18,02,2
19,10,1
20,03,1
21,03,2
22,03,3
23,11,1
24,11,147
25,00,63
26,04,2
27,00,0
28,04,3
29,00,0
30,00,0
31,00,0
32,02,1
33,10,45
34,12,2
35,01,1
36,01,81
37,01,79
38,00,0
39,00,1
40,09,25
41,12,129
42,09,47
43,11,442
44,00,0
45,01,83
46,00,0
47,01,1
48,00,987
49,00,60
50,12,296
51,02,1
52,09,26
53,02,1
54,00,10
55,00,1
56,03,2
57,00,0
58,00,0
59,00,0
60,04,1
61,00,32
62,00,8
63,04,2
64,00,0
65,00,52
66,00,19
67,04,1
68,00,729
69,03,3
70,06,5
71,00,1
72,04,2
73,03,1
74,09,146
75,10,292
76,04,2
77,02,2
78,00,2
79,01,2043
80,01,145
81,05,1
82,03,20
83,04,10
84,00,0
85,04,3
86,06,1
87,12,230
88,00,109
89,02,6
90,00,571
91,04,2
92,01,3
93,00,2
94,03,2
95,07,13
96,07,1
97,00,105
98,00,0
99,00,0
100,12,417
101,00,0
102,01,2
103,00,0
104,00,0
105,00,0
106,01,14
107,00,939
108,01,1
109,00,0
110,00,0
111,01,1
112,00,91
113,01,505
114,01,764
115,00,0
116,01,38
117,00,0
118,00,0
119,00,2
120,01,1
121,02,1
122,00,0
123,06,2
124,09,1
125,00,164
126,02,1
127,00,8
128,01,1
129,04,33
130,07,6
131,05,1
132,12,346
133,03,4
134,09,3
135,04,2
136,04,2
137,00,438
138,12,420
139,00,0
140,11,419
141,11,656
142,12,697
143,11,347
144,00,583
145,01,64
146,09,36
147,02,2
148,02,1399
149,00,0
150,02,1
151,12,305
152,10,61
153,11,1
154,00,0
155,12,2
156,00,0
157,04,4
158,03,709
159,01,3
160,00,1
161,12,780
162,11,741
163,12,626
164,00,775
165,02,2
166,09,230
167,01,3
168,00,7
169,01,1
170,00,774
171,03,4
172,00,0
173,03,2
174,01,2
175,00,0
176,00,0
177,04,3
178,01,1
179,08,30
180,02,1
181,00,96
182,11,2
183,03,1
184,01,2
185,00,1
186,12,857
187,00,0
188,02,11
189,00,38
190,01,5
191,04,2
192,00,1
193,07,16
194,12,16
195,00,3
196,08,9
197,05,2
198,00,7
199,00,0
200,00,1
201,00,0
202,00,4
203,00,0
204,00,0
205,03,1
206,00,0
207,04,1
208,00,2
209,12,60
210,05,1
211,00,244
212,01,1
213,00,1
214,00,0
215,05,1
216,02,2
217,03,8
218,00,0
219,11,2
220,02,2
221,00,0
222,01,1
223,00,31
224,10,137
225,02,19
226,09,59
227,00,1
228,01,6
229,12,487
230,00,851
231,11,453
232,01,157
233,12,334
234,00,866
235,05,2
236,11,1059
237,12,1064
238,10,575
239,12,692
240,00,0
241,01,2
242,07,1
243,01,17
244,09,34
245,00,0
246,12,349
247,00,5
248,03,1
249,01,1021
250,06,2
251,00,0
252,00,0
253,00,0
254,02,2
255,00,322
256,01,217
257,01,4
258,05,2
259,00,0
260,08,30
261,11,156
262,11,437
263,11,556
