p_id,p_hour,ycount,gcount,hfcount,fcount,sum
1,00,0,0,0,9,9
1,01,0,0,0,2,2
1,02,0,0,0,2,2
1,03,0,0,0,0,0
1,04,0,0,0,1,1
1,05,0,0,0,1,1
1,06,0,0,0,4,4
1,07,1,0,0,6,7
1,08,0,0,0,3,3
1,09,0,0,0,7,7
1,10,0,0,0,3,3
1,11,0,0,0,4,4
1,12,0,0,0,5,5
2,00,0,0,0,0,0
2,01,0,0,0,0,0
2,02,0,0,0,0,0
2,03,0,0,0,0,0
2,04,0,0,0,0,0
2,05,0,0,0,0,0
2,06,0,0,0,0,0
2,07,0,0,0,0,0
2,08,0,0,0,0,0
2,09,0,0,0,0,0
2,10,0,0,0,0,0
2,11,0,0,0,0,0
2,12,0,0,0,0,0
3,00,0,0,0,30,30
3,01,0,0,0,18,18
3,02,0,0,0,15,15
3,03,0,0,0,17,17
3,04,0,0,0,15,15
3,05,0,0,0,21,21
3,06,0,0,0,34,34
3,07,0,0,0,50,50
3,08,1,2,0,78,81
3,09,1,0,0,56,57
3,10,1,2,0,54,57
3,11,1,3,0,74,78
3,12,0,3,0,60,63
4,00,19,0,0,91,110
4,01,11,0,0,67,78
4,02,13,0,0,36,49
4,03,11,0,0,32,43
4,04,2,0,0,35,37
4,05,3,0,0,45,48
4,06,13,0,0,87,100
4,07,11,0,0,115,126
4,08,28,0,0,161,189
4,09,21,0,0,180,201
4,10,28,0,0,152,180
4,11,20,0,0,132,152
4,12,13,0,0,122,135
5,00,0,0,0,0,0
5,01,0,0,0,4,4
5,02,0,0,0,1,1
5,03,0,0,0,1,1
5,04,0,0,0,0,0
5,05,0,0,0,1,1
5,06,0,0,0,5,5
5,07,0,0,0,2,2
5,08,0,0,0,8,8
5,09,0,0,0,10,10
5,10,0,0,0,11,11
5,11,0,0,0,3,3
5,12,1,0,0,0,1
6,00,0,0,0,9,9
6,01,0,0,0,2,2
6,02,0,0,0,2,2
6,03,0,0,0,3,3
6,04,0,0,0,4,4
6,05,0,0,0,8,8
6,06,0,0,0,8,8
6,07,0,0,0,16,16
6,08,0,0,0,21,21
6,09,0,0,0,13,13
6,10,0,0,0,14,14
6,11,0,0,0,14,14
6,12,0,0,0,13,13
7,00,21,29,0,207,257
