p_id,p_hour,ycount
1,06,1
2,00,0
3,04,1
4,00,96
5,04,1
6,00,0
7,02,40
8,09,1
9,00,0
10,11,4
11,00,0
12,11,4
13,12,165
14,03,1
15,00,0
16,08,1
17,03,6
18,01,1
19,00,0
20,01,4
21,09,1
22,08,2
23,00,0
24,09,95
25,00,28
26,01,1
27,00,0
28,00,3
29,04,1
30,00,0
31,11,1
32,00,0
33,09,14
34,12,1
35,01,1
36,03,7
37,00,11
38,00,0
39,12,3
40,10,16
41,10,104
42,08,34
43,12,253
44,00,0
45,00,66
46,00,0
47,01,1
48,00,500
49,01,10
50,02,169
51,03,1
52,09,18
53,11,1
54,00,1
55,08,1
56,04,2
57,04,1
58,00,0
59,10,1
60,05,1
61,01,7
62,00,1
63,09,2
64,10,1
65,12,23
66,11,11
67,00,0
68,00,340
69,10,4
70,07,5
71,04,1
72,00,1
73,11,1
74,09,96
75,10,161
76,08,3
77,09,2
78,09,1
79,01,957
80,00,19
81,07,1
82,01,10
83,12,6
84,00,0
85,03,1
86,11,1
87,12,117
88,00,50
89,02,3
90,12,304
91,08,1
92,03,1
93,09,3
94,06,2
95,07,3
96,00,0
97,00,26
98,00,0
99,00,0
100,00,286
101,00,0
102,00,0
103,00,0
104,00,0
105,00,0
106,00,8
107,12,411
108,10,2
109,00,0
110,00,0
111,00,0
112,00,14
113,12,299
114,01,541
115,00,0
116,08,27
117,00,0
118,00,0
119,03,2
120,00,0
121,07,1
122,00,0
123,10,1
124,06,1
125,00,112
126,01,1
127,09,4
128,00,0
129,04,20
130,06,3
131,07,1
132,12,313
133,08,2
134,10,1
135,06,2
136,03,1
137,12,252
138,11,421
139,08,1
140,12,267
141,11,431
142,12,581
143,11,309
144,00,305
145,12,23
146,09,24
147,02,1
148,01,837
149,10,1
150,00,0
151,12,229
152,01,18
153,10,1
154,00,0
155,05,1
156,00,0
157,03,2
158,00,283
159,06,3
160,03,1
161,12,510
162,12,574
163,12,444
164,00,360
165,08,2
166,12,106
167,00,1
168,01,5
169,02,1
170,11,533
171,00,0
172,00,0
173,02,3
174,00,0
175,00,0
176,00,0
177,01,1
178,10,1
179,10,18
180,08,1
181,00,23
182,09,3
183,10,1
184,00,0
185,10,2
186,11,532
187,00,0
188,09,3
189,01,11
190,01,1
191,02,1
192,01,1
193,08,17
194,12,2
195,00,0
196,08,2
197,08,2
198,04,2
199,00,0
200,03,1
201,00,0
202,09,2
203,05,1
204,00,0
205,00,0
206,00,0
207,09,1
208,06,1
209,12,36
210,08,2
211,12,138
212,10,2
213,05,4
214,02,1
215,11,3
216,09,5
217,02,3
218,10,2
219,11,2
220,09,1
221,00,0
222,09,1
223,09,13
224,08,75
225,00,4
226,08,39
227,06,1
228,09,6
229,12,333
230,00,611
231,12,295
232,00,50
233,12,203
234,12,566
235,12,4
236,12,809
237,12,789
238,12,475
239,12,577
240,00,0
241,07,1
242,04,1
243,07,8
244,09,22
245,00,0
246,11,200
247,00,3
248,06,1
249,00,576
250,05,1
251,00,0
252,04,1
253,00,0
254,10,2
255,02,60
256,03,34
257,07,2
258,03,1
259,09,1
260,07,18
261,12,134
262,11,290
263,12,439
