p_id,p_hour,ycount
1,00,0
2,00,0
3,00,0
4,08,86
5,00,0
6,00,0
7,00,91
8,05,1
9,00,0
10,08,6
11,00,0
12,12,19
13,08,460
14,01,2
15,00,0
16,00,3
17,00,24
18,04,1
19,01,1
20,00,1
21,01,1
22,00,1
23,03,1
24,07,102
25,07,40
26,02,2
27,00,0
28,11,4
29,00,0
30,00,0
31,12,2
32,03,1
33,07,82
34,07,2
35,01,1
36,00,28
37,00,43
38,00,0
39,08,1
40,08,63
41,07,117
42,07,88
43,12,393
44,00,0
45,09,69
46,12,1
47,05,2
48,08,816
49,00,37
50,09,356
51,08,1
52,08,62
53,00,0
54,07,8
55,03,1
56,00,3
57,00,0
58,00,0
59,00,0
60,04,1
61,00,19
62,03,3
63,02,2
64,00,0
65,08,54
66,07,25
67,00,1
68,09,657
69,08,3
70,09,5
71,03,1
72,00,0
73,00,0
74,07,176
75,07,210
76,01,1
77,01,1
78,11,2
79,00,1055
80,00,89
81,00,0
82,07,16
83,02,7
84,00,0
85,02,3
86,00,0
87,08,214
88,00,110
89,07,7
90,09,516
91,02,3
92,01,3
93,08,2
94,04,1
95,08,14
96,02,1
97,00,45
98,00,0
99,00,0
100,08,580
101,00,0
102,00,1
103,00,0
104,00,0
105,00,0
106,01,7
107,08,741
108,00,0
109,00,0
110,00,0
111,01,1
112,00,50
113,09,488
114,00,391
115,00,0
116,07,45
117,00,0
118,00,0
119,03,1
120,00,0
121,00,2
122,00,0
123,07,1
124,00,0
125,12,176
126,11,1
127,00,3
128,00,0
129,01,23
130,00,4
131,00,0
132,00,363
133,07,6
134,08,3
135,08,4
136,01,1
137,08,488
138,11,646
139,00,0
140,08,822
141,08,877
142,08,673
143,08,342
144,00,219
145,00,37
146,00,26
147,00,2
148,00,459
149,00,1
150,00,0
151,08,260
152,08,22
153,00,0
154,00,0
155,08,1
156,00,1
157,06,3
158,09,353
159,00,5
160,00,1
161,12,1113
162,12,898
163,12,755
164,12,599
165,07,2
166,08,107
167,08,5
168,03,11
169,05,1
170,08,1188
171,08,1
172,00,0
173,01,2
174,01,2
175,01,1
176,00,0
177,01,2
178,03,1
179,07,42
180,08,1
181,00,60
182,00,0
183,00,0
184,00,0
185,01,2
186,09,1067
187,00,0
188,07,9
189,00,16
190,02,2
191,05,1
192,02,1
193,07,20
194,01,1
195,07,2
196,07,6
197,05,2
198,03,4
199,00,0
200,08,3
201,12,1
202,00,2
203,00,0
204,00,0
205,00,0
206,00,0
207,09,1
208,03,2
209,08,61
210,00,1
211,12,207
212,11,1
213,03,2
214,00,0
215,06,1
216,01,1
217,00,10
218,00,0
219,07,2
220,00,1
221,00,0
222,00,0
223,08,42
224,07,121
225,00,13
226,07,95
227,01,2
228,08,4
229,08,648
230,00,797
231,09,489
232,07,44
233,08,447
234,12,832
235,09,1
236,08,1022
237,12,1061
238,08,489
239,08,574
240,00,0
241,02,1
242,01,1
243,00,8
244,08,34
245,00,0
246,09,388
247,07,6
248,02,1
249,09,495
250,07,5
251,00,0
252,00,0
253,00,0
254,00,0
255,00,151
256,00,106
257,07,4
258,07,2
259,01,4
260,07,36
261,09,131
262,07,562
263,07,576
