p_id,p_hour,fcount
1,11,7
2,09,1
3,08,70
4,08,240
5,08,10
6,10,15
7,08,290
8,09,4
9,08,41
10,09,124
11,08,46
12,12,15
13,08,207
14,08,173
15,09,29
16,09,50
17,10,257
18,08,175
19,08,29
20,09,78
21,08,99
22,08,120
23,12,54
24,09,66
25,08,157
26,11,228
27,00,3
28,08,87
29,09,65
30,12,2
31,08,20
32,08,88
33,08,146
34,00,178
35,07,196
36,00,207
37,07,267
38,08,31
39,07,280
40,08,111
41,08,215
42,08,317
43,12,124
44,10,8
45,12,90
46,00,8
47,08,120
48,09,454
49,09,216
50,08,299
51,09,97
52,09,40
53,08,53
54,09,35
55,08,78
56,08,140
57,08,6
58,07,10
59,08,12
60,08,82
61,08,464
62,09,136
63,08,110
64,08,24
65,00,496
66,00,313
67,09,70
68,08,332
69,08,177
70,08,93
71,07,164
72,07,206
73,09,63
74,08,275
75,08,223
76,07,319
77,07,95
78,08,168
79,08,519
80,00,290
81,08,84
82,10,161
83,08,61
84,10,11
85,07,98
86,08,46
87,08,237
88,11,57
89,09,266
90,08,254
91,08,174
92,11,129
93,00,25
94,08,72
95,08,173
96,06,7
97,00,755
98,09,44
99,10,3
100,12,229
101,09,31
102,08,90
103,00,0
104,00,0
105,00,0
106,09,90
107,08,404
108,08,47
109,09,25
110,08,2
111,08,5
112,08,283
113,09,191
114,08,145
115,08,39
116,08,188
117,07,45
118,12,27
119,08,168
120,08,19
121,09,70
122,08,37
123,09,96
124,08,42
125,11,104
126,09,83
127,08,111
128,07,13
129,08,225
130,12,130
131,08,51
132,00,714
133,08,82
134,08,62
135,09,72
136,08,83
137,08,428
138,10,796
139,08,48
140,08,399
141,08,369
142,08,294
143,08,376
144,12,182
145,08,171
146,09,88
147,08,97
148,00,324
149,08,79
150,08,42
151,08,174
152,08,96
153,09,20
154,12,6
155,07,97
156,08,35
157,08,101
158,08,209
159,07,148
160,08,92
161,12,360
162,12,233
163,12,211
164,12,280
165,09,137
166,12,166
167,08,140
168,08,194
169,09,155
170,08,394
171,08,75
172,09,13
173,08,90
174,08,129
175,09,40
176,08,19
177,07,157
178,08,46
179,08,109
180,08,50
181,09,317
182,08,81
183,08,35
184,00,9
185,08,102
186,08,199
187,07,30
188,07,242
189,09,117
190,08,25
191,08,87
192,10,61
193,08,51
194,12,5
195,12,53
196,09,71
197,08,139
198,08,193
199,00,0
200,11,74
201,08,13
202,09,19
203,09,46
204,09,8
205,09,103
206,08,73
207,00,1
208,08,89
209,08,64
210,08,118
211,12,137
212,08,80
213,08,148
214,09,21
215,08,108
216,08,207
217,10,70
218,08,75
219,08,54
220,08,109
221,08,45
222,08,60
223,08,177
224,08,241
225,08,313
226,09,163
227,08,80
228,09,130
229,08,286
230,10,242
231,08,301
232,09,247
233,08,349
234,12,316
235,08,185
236,08,300
237,08,252
238,08,381
239,08,314
240,00,39
241,08,155
242,08,140
243,08,186
244,08,252
245,08,22
246,08,392
247,08,124
248,08,91
249,08,308
250,08,67
251,12,33
252,11,44
253,08,2
254,08,148
255,00,279
256,09,213
257,08,57
258,08,106
259,08,94
260,08,110
261,12,110
262,08,374
263,08,320
