p_id,p_hour,gcount
1,00,0
2,00,0
3,01,1
4,00,0
5,00,0
6,00,0
7,00,258
8,00,0
9,00,0
10,01,1
11,03,1
12,00,0
13,00,0
14,02,7
15,03,1
16,00,1
17,02,101
18,11,13
19,02,1
20,08,7
21,00,1
22,05,2
23,00,0
24,00,10
25,00,100
26,12,2
27,00,0
28,09,6
29,02,2
30,00,0
31,00,1
32,01,2
33,12,66
34,00,6
35,00,5
36,01,74
37,01,86
38,00,0
39,00,5
40,00,32
41,00,176
42,00,113
43,11,17
44,00,0
45,00,0
46,00,0
47,00,8
48,00,0
49,00,116
50,00,0
51,00,2
52,09,27
53,00,2
54,00,6
55,00,26
56,11,8
57,00,0
58,00,0
59,09,1
60,08,4
61,01,108
62,00,13
63,02,2
64,00,0
65,11,40
66,00,41
67,00,1
68,00,0
69,11,19
70,09,9
71,04,4
72,00,5
73,00,0
74,12,144
75,12,149
76,00,7
77,00,2
78,12,7
79,00,0
80,02,122
81,01,2
82,00,127
83,01,25
84,00,0
85,00,12
86,00,0
87,00,0
88,00,0
89,00,30
90,00,0
91,02,4
92,02,45
93,00,16
94,09,8
95,00,108
96,00,0
97,00,118
98,00,0
99,00,0
100,00,0
101,00,0
102,01,2
103,00,0
104,00,0
105,00,0
106,00,35
107,00,0
108,00,1
109,00,0
110,00,0
111,01,1
112,00,184
113,00,0
114,00,0
115,00,0
116,11,70
117,04,2
118,00,0
119,01,10
120,06,2
121,01,2
122,00,0
123,01,1
124,02,1
125,00,0
126,00,6
127,00,20
128,00,0
129,04,162
130,00,48
131,00,1
132,01,3
133,02,2
134,01,27
135,08,4
136,09,7
137,00,0
138,00,0
139,00,0
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,00,54
146,01,24
147,10,7
148,00,0
149,10,1
150,00,0
151,00,0
152,08,61
153,00,2
154,00,0
155,01,1
156,12,2
157,00,4
158,00,0
159,12,25
160,01,4
161,00,0
162,00,0
163,00,0
164,00,0
165,01,2
166,11,164
167,09,13
168,01,27
169,08,11
170,00,0
171,00,0
172,00,0
173,01,22
174,00,11
175,00,0
176,00,0
177,00,10
178,02,1
179,00,25
180,09,1
181,00,173
182,08,6
183,00,1
184,12,3
185,11,4
186,00,0
187,00,0
188,00,22
189,00,47
190,12,19
191,04,1
192,08,1
193,11,10
194,12,5
195,00,7
196,11,27
197,10,5
198,00,10
199,00,0
200,03,1
201,00,0
202,09,2
203,00,0
204,00,0
205,00,0
206,00,0
207,00,0
208,10,3
209,00,0
210,00,11
211,00,0
212,00,9
213,10,5
214,00,0
215,02,2
216,02,5
217,03,9
218,00,0
219,00,0
220,01,6
221,00,0
222,00,1
223,01,75
224,00,0
225,00,53
226,00,51
227,00,4
228,00,15
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,12,10
236,12,13
237,00,0
238,00,0
239,00,0
240,04,1
241,02,8
242,08,6
243,12,27
244,11,59
245,00,0
246,00,0
247,12,34
248,09,5
249,00,0
250,00,6
251,00,0
252,05,1
253,00,2
254,12,4
255,02,466
256,01,241
257,01,10
258,01,4
259,00,1
260,00,94
261,00,0
262,03,1
263,12,4
