p_id,p_hour,ycount,gcount,hfcount,fcount,sum
1,00,0,0,0,3,3
1,01,0,0,0,2,2
1,02,0,0,0,2,2
1,03,0,0,0,1,1
1,04,0,0,0,0,0
1,05,0,0,0,0,0
1,06,0,0,0,0,0
1,07,0,0,0,0,0
1,08,0,0,0,4,4
1,09,0,0,0,2,2
1,10,0,0,0,3,3
1,11,0,0,0,2,2
1,12,0,0,0,3,3
2,00,0,0,0,1,1
2,01,0,0,0,1,1
2,02,0,0,0,0,0
2,03,0,0,0,1,1
2,04,0,0,0,0,0
2,05,0,0,0,0,0
2,06,0,0,0,0,0
2,07,0,0,0,0,0
2,08,0,0,0,0,0
2,09,0,0,0,0,0
2,10,0,0,0,0,0
2,11,0,0,0,0,0
2,12,0,0,0,0,0
3,00,0,0,0,51,51
3,01,0,0,0,34,34
3,02,0,0,0,21,21
3,03,0,1,0,15,16
3,04,0,0,0,25,25
3,05,0,0,0,22,22
3,06,0,0,0,21,21
3,07,0,1,0,38,39
3,08,0,0,0,26,26
3,09,0,0,0,36,36
3,10,0,1,0,47,48
3,11,0,0,0,59,59
3,12,0,0,0,60,60
4,00,59,0,0,176,235
4,01,64,0,0,183,247
4,02,59,0,0,147,206
4,03,28,0,0,80,108
4,04,26,0,0,68,94
4,05,10,0,0,55,65
4,06,7,0,0,42,49
4,07,5,0,0,56,61
4,08,13,0,0,64,77
4,09,16,0,0,104,120
4,10,19,0,0,122,141
4,11,23,0,0,148,171
4,12,24,0,0,144,168
5,00,0,0,0,6,6
5,01,0,0,0,6,6
5,02,0,0,0,6,6
5,03,0,0,0,2,2
5,04,0,0,0,3,3
5,05,0,0,0,1,1
5,06,0,0,0,3,3
5,07,0,0,0,4,4
5,08,0,0,0,1,1
5,09,0,0,0,5,5
5,10,0,0,0,4,4
5,11,0,0,0,4,4
5,12,0,0,0,5,5
6,00,0,0,0,6,6
6,01,0,0,0,6,6
6,02,0,0,0,1,1
6,03,0,0,0,2,2
6,04,0,0,0,2,2
6,05,0,0,0,1,1
6,06,0,0,0,4,4
6,07,0,0,0,3,3
6,08,0,0,0,2,2
6,09,0,0,0,9,9
6,10,0,0,0,5,5
6,11,0,0,0,10,10
6,12,0,0,0,8,8
7,00,19,81,0,473,573
7,01,25,70,0,418,513
7,02,46,69,0,380,495
7,03,36,44,0,321,401
7,04,38,37,0,287,362
7,05,24,20,0,131,175
7,06,20,15,0,164,199
7,07,27,12,0,190,229
7,08,21,21,0,259,301
7,09,19,31,0,339,389
7,10,25,51,0,413,489
7,11,13,38,0,423,474
7,12,16,48,0,421,485
8,00,0,0,0,2,2
8,01,0,0,0,1,1
8,02,0,0,0,0,0
8,03,0,0,0,1,1
8,04,0,0,0,0,0
8,05,0,0,0,1,1
8,06,0,0,0,0,0
8,07,1,0,0,0,1
8,08,0,0,0,0,0
8,09,0,0,0,2,2
8,10,0,0,0,4,4
8,11,2,0,0,2,4
8,12,1,0,0,3,4
9,00,0,0,0,17,17
9,01,0,0,0,22,22
9,02,0,0,0,9,9
9,03,0,0,0,15,15
9,04,0,0,0,7,7
9,05,0,0,0,12,12
9,06,0,0,0,9,9
9,07,0,0,0,10,10
9,08,0,0,0,13,13
9,09,0,0,0,18,18
9,10,0,0,0,16,16
9,11,0,0,0,22,22
9,12,0,0,0,25,25
10,00,3,0,0,72,75
10,01,1,0,0,66,67
10,02,1,0,0,63,64
10,03,0,0,0,33,33
10,04,1,0,0,46,47
10,05,1,0,0,33,34
10,06,3,0,0,45,48
10,07,3,0,0,53,56
10,08,7,1,0,51,59
10,09,4,1,0,78,83
10,10,1,1,0,79,81
10,11,3,3,0,98,104
10,12,4,0,0,53,57
11,00,0,1,0,22,23
11,01,0,0,0,22,22
11,02,0,0,0,12,12
11,03,0,0,0,7,7
11,04,0,0,0,6,6
11,05,0,0,0,8,8
11,06,0,0,0,17,17
11,07,0,0,0,23,23
11,08,0,1,0,16,17
11,09,0,0,0,31,31
11,10,0,1,0,32,33
11,11,0,0,0,24,24
11,12,0,0,0,29,29
12,00,1,0,0,7,8
12,01,2,0,0,8,10
12,02,2,0,0,9,11
12,03,0,0,0,1,1
12,04,0,0,0,0,0
12,05,0,0,0,0,0
12,06,1,0,0,0,1
12,07,0,0,0,0,0
12,08,0,0,0,1,1
12,09,0,0,0,3,3
12,10,6,0,0,6,12
12,11,13,0,0,16,29
12,12,18,0,0,19,37
13,00,41,0,0,97,138
13,01,30,0,0,53,83
13,02,8,0,0,19,27
13,03,4,0,0,19,23
13,04,5,0,0,16,21
13,05,7,0,0,21,28
13,06,17,0,0,25,42
13,07,18,0,0,32,50
13,08,27,0,0,54,81
13,09,47,0,0,94,141
13,10,90,0,0,115,205
13,11,103,0,0,130,233
13,12,120,0,0,155,275
14,00,0,1,0,144,145
14,01,2,2,0,118,122
14,02,0,0,0,91,91
14,03,3,0,0,57,60
14,04,1,0,0,48,49
14,05,0,0,0,59,59
14,06,0,0,0,54,54
14,07,0,0,0,40,40
14,08,1,0,0,49,50
14,09,1,1,0,96,98
14,10,0,3,0,89,92
14,11,1,1,0,125,127
14,12,0,1,0,106,107
15,00,0,0,0,19,19
15,01,0,0,0,13,13
15,02,0,0,0,4,4
15,03,0,0,0,7,7
15,04,0,0,0,8,8
15,05,0,0,0,11,11
15,06,0,1,0,7,8
15,07,0,0,0,8,8
15,08,0,0,0,13,13
15,09,0,0,0,8,8
15,10,0,1,0,15,16
15,11,0,0,0,21,21
15,12,0,0,0,21,21
16,00,0,1,0,80,81
16,01,0,0,0,67,67
16,02,0,0,0,79,79
16,03,0,2,0,76,78
16,04,0,0,0,37,37
16,05,0,0,0,20,20
16,06,0,0,0,16,16
16,07,0,0,0,10,10
16,08,0,0,0,23,23
16,09,0,1,0,37,38
16,10,0,0,0,39,39
16,11,0,0,0,47,47
16,12,0,0,0,40,40
17,00,5,9,0,371,385
17,01,8,5,0,272,285
17,02,2,7,0,204,213
17,03,7,6,0,137,150
17,04,3,2,0,102,107
17,05,1,0,0,114,115
17,06,0,0,0,106,106
17,07,0,0,0,129,129
17,08,1,3,0,164,168
17,09,1,9,0,229,239
17,10,1,9,0,308,318
17,11,0,15,0,272,287
17,12,2,8,0,274,284
18,00,0,1,0,129,130
18,01,0,1,0,105,106
18,02,0,0,0,80,80
18,03,0,0,0,59,59
18,04,0,0,0,56,56
18,05,0,1,0,53,54
18,06,2,0,0,42,44
18,07,0,2,0,59,61
18,08,0,2,0,54,56
18,09,0,3,0,81,84
18,10,1,1,0,77,79
18,11,0,3,0,93,96
18,12,1,0,0,92,93
19,00,0,0,0,17,17
19,01,0,0,0,8,8
19,02,0,0,0,12,12
19,03,0,0,0,11,11
19,04,0,0,0,9,9
19,05,0,0,0,9,9
19,06,0,0,0,6,6
19,07,0,1,0,12,13
19,08,0,0,0,19,19
19,09,1,0,0,12,13
19,10,0,0,0,24,24
19,11,0,0,0,16,16
19,12,0,0,0,16,16
20,00,1,0,0,67,68
20,01,0,0,0,58,58
20,02,0,0,0,41,41
20,03,0,0,0,18,18
20,04,0,0,0,22,22
20,05,1,0,0,20,21
20,06,0,1,0,23,24
20,07,1,1,0,29,31
20,08,0,0,0,26,26
20,09,0,2,0,40,42
20,10,1,0,0,41,42
20,11,0,1,0,46,47
20,12,0,0,0,65,65
21,00,0,0,0,51,51
21,01,0,0,0,44,44
21,02,0,0,0,36,36
21,03,0,0,0,30,30
21,04,0,0,0,19,19
21,05,0,0,0,29,29
21,06,0,1,0,23,24
21,07,0,0,0,22,22
21,08,0,0,0,52,52
21,09,0,0,0,62,62
21,10,0,0,0,58,58
21,11,0,1,0,86,87
21,12,0,0,0,71,71
22,00,0,0,0,65,65
22,01,0,0,0,50,50
22,02,0,0,0,37,37
22,03,0,0,0,21,21
22,04,0,0,0,27,27
22,05,0,0,0,35,35
22,06,1,0,0,31,32
22,07,0,0,0,52,52
22,08,1,0,0,73,74
22,09,2,1,0,86,89
22,10,0,0,0,101,101
22,11,0,1,0,80,81
22,12,0,1,0,93,94
23,00,0,0,0,24,24
23,01,0,0,0,15,15
23,02,0,0,0,19,19
23,03,0,0,0,7,7
23,04,0,0,0,2,2
23,05,0,0,0,11,11
23,06,0,0,0,13,13
23,07,0,0,0,15,15
23,08,0,0,0,14,14
23,09,0,0,0,24,24
23,10,0,0,0,15,15
23,11,0,0,0,23,23
23,12,0,0,0,23,23
24,00,12,1,0,42,55
24,01,13,0,0,29,42
24,02,11,2,0,17,30
24,03,10,1,0,15,26
24,04,3,0,0,17,20
24,05,4,1,0,10,15
24,06,9,0,0,16,25
24,07,19,3,0,25,47
24,08,21,1,0,44,66
24,09,30,0,0,41,71
24,10,26,1,0,46,73
24,11,43,2,0,52,97
24,12,29,7,0,54,90
25,00,12,30,0,261,303
25,01,7,16,0,207,230
25,02,9,13,0,111,133
25,03,8,9,0,72,89
25,04,8,6,0,79,93
25,05,1,5,0,46,52
25,06,5,1,0,55,61
25,07,4,1,0,60,65
25,08,2,3,0,84,89
25,09,3,2,0,113,118
25,10,7,10,0,150,167
25,11,9,24,0,198,231
25,12,5,22,0,187,214
26,00,0,1,0,54,55
26,01,0,0,0,34,34
26,02,0,0,0,33,33
26,03,0,0,0,17,17
26,04,0,1,0,22,23
26,05,1,0,0,14,15
26,06,0,0,0,26,26
26,07,2,0,0,42,44
26,08,0,0,0,55,55
26,09,1,0,0,61,62
26,10,1,1,0,75,77
26,11,0,0,0,71,71
26,12,0,3,0,93,96
27,00,0,0,0,7,7
27,01,0,0,0,6,6
27,02,0,0,0,4,4
27,03,0,0,0,8,8
27,04,0,0,0,0,0
27,05,0,0,0,0,0
27,06,0,0,0,0,0
27,07,0,0,0,2,2
27,08,0,0,0,1,1
27,09,0,0,0,0,0
27,10,0,0,0,3,3
27,11,0,0,0,0,0
27,12,0,0,0,3,3
28,00,1,0,0,39,40
28,01,0,1,0,20,21
28,02,0,0,0,24,24
28,03,0,0,0,26,26
28,04,0,0,0,22,22
28,05,2,0,0,28,30
28,06,1,0,0,32,33
28,07,0,0,0,21,21
28,08,1,0,0,37,38
28,09,3,2,0,52,57
28,10,1,1,0,59,61
28,11,0,1,0,62,63
28,12,1,3,0,56,60
29,00,0,0,0,51,51
29,01,0,0,0,53,53
29,02,0,0,0,31,31
29,03,0,0,0,24,24
29,04,0,0,0,11,11
29,05,0,0,0,16,16
29,06,0,0,0,14,14
29,07,0,1,0,22,23
29,08,0,2,0,22,24
29,09,0,1,0,26,27
29,10,0,0,0,35,35
29,11,0,0,0,44,44
29,12,1,0,0,39,40
30,00,0,0,0,2,2
30,01,0,0,0,4,4
30,02,0,0,0,5,5
30,03,0,0,0,1,1
30,04,0,0,0,0,0
30,05,0,0,0,1,1
30,06,0,0,0,0,0
30,07,0,0,0,0,0
30,08,0,0,0,1,1
30,09,0,0,0,0,0
30,10,0,0,0,1,1
30,11,0,0,0,0,0
30,12,0,0,0,2,2
31,00,1,0,0,35,36
31,01,0,0,0,11,11
31,02,0,0,0,9,9
31,03,0,0,0,3,3
31,04,0,0,0,4,4
31,05,0,0,0,4,4
31,06,0,0,0,4,4
31,07,0,0,0,7,7
31,08,0,0,0,5,5
31,09,0,0,0,10,10
31,10,0,0,0,12,12
31,11,0,0,0,14,14
31,12,0,0,0,22,22
32,00,0,0,0,52,52
32,01,0,0,0,54,54
32,02,0,0,0,21,21
32,03,0,0,0,35,35
32,04,0,1,0,20,21
32,05,0,0,0,26,26
32,06,0,2,0,28,30
32,07,0,1,0,28,29
32,08,1,3,0,41,45
32,09,0,2,0,56,58
32,10,1,1,0,50,52
32,11,1,1,0,61,63
32,12,0,1,0,72,73
33,00,9,15,0,172,196
33,01,3,17,0,122,142
33,02,3,3,0,86,92
33,03,1,1,0,49,51
33,04,2,0,0,20,22
33,05,0,0,0,21,21
33,06,1,0,0,37,38
33,07,3,0,0,39,42
33,08,6,6,0,57,69
33,09,14,10,0,71,95
33,10,9,15,0,115,139
33,11,13,25,0,139,177
33,12,10,22,0,166,198
34,00,0,0,0,10,10
34,01,0,0,0,5,5
34,02,0,0,0,3,3
34,03,0,0,0,3,3
34,04,0,0,0,3,3
34,05,0,0,0,1,1
34,06,0,0,0,2,2
34,07,0,0,0,6,6
34,08,0,0,0,7,7
34,09,0,0,0,5,5
34,10,0,0,0,11,11
34,11,0,1,0,13,14
34,12,0,1,0,7,8
35,00,0,0,0,171,171
