p_id,p_hour,fcount
1,00,3
2,11,1
3,08,69
4,08,248
5,10,11
6,10,17
7,08,304
8,08,5
9,09,31
10,08,103
11,08,47
12,10,8
13,08,198
14,09,161
15,08,28
16,08,61
17,09,270
18,08,157
19,08,38
20,12,88
21,08,98
22,08,114
23,10,43
24,08,88
25,09,175
26,12,143
27,12,4
28,09,76
29,11,60
30,09,1
31,08,15
32,08,108
33,08,162
34,12,28
35,07,224
36,00,330
37,00,376
38,12,29
39,08,305
40,09,90
41,08,216
42,07,325
43,12,109
44,01,7
45,00,103
46,08,5
47,08,136
48,00,493
49,09,261
50,08,254
51,09,101
52,08,51
53,10,48
54,09,31
55,00,100
56,08,142
57,08,7
58,08,9
59,08,9
60,07,81
61,09,442
62,09,149
63,08,134
64,10,25
65,11,151
66,08,126
67,08,61
68,08,287
69,08,212
70,09,89
71,07,152
72,07,236
73,10,46
74,08,244
75,08,243
76,07,343
77,07,101
78,08,150
79,00,638
80,00,506
81,09,96
82,12,162
83,08,67
84,08,12
85,08,107
86,08,48
87,08,215
88,12,78
89,08,271
90,08,233
91,08,193
92,00,136
93,12,25
94,08,61
95,08,188
96,09,10
97,12,200
98,08,38
99,12,4
100,00,267
101,12,32
102,08,95
103,00,0
104,00,0
105,00,0
106,09,55
107,08,413
108,08,66
109,12,15
110,08,1
111,00,3
112,08,298
113,09,189
114,00,349
115,08,37
116,08,186
117,08,47
118,11,20
119,08,156
120,09,19
121,08,62
122,07,42
123,08,70
124,08,39
125,00,156
126,08,82
127,00,121
128,08,10
129,08,228
130,11,171
131,08,51
132,00,744
133,09,86
134,11,64
135,08,69
136,08,74
137,08,381
138,11,648
139,07,48
140,08,343
141,08,393
142,08,269
143,08,325
144,00,248
145,00,277
146,08,91
147,08,101
148,00,707
149,09,69
150,08,41
151,08,171
152,08,80
153,12,22
154,00,5
155,07,104
156,07,35
157,08,93
158,00,213
159,08,159
160,08,74
161,12,434
162,12,270
163,12,189
164,00,401
165,09,105
166,09,129
167,07,151
168,08,178
169,08,164
170,08,367
171,09,63
172,11,14
173,09,69
174,08,122
175,08,33
176,09,9
177,08,165
178,08,41
179,08,119
180,07,47
181,09,295
182,08,110
183,08,38
184,00,12
185,08,109
186,00,194
187,08,26
188,08,270
189,09,112
190,12,29
191,09,93
192,11,50
193,08,47
194,11,10
195,12,77
196,12,67
197,09,130
198,08,215
199,08,1
200,12,74
201,12,23
202,08,20
203,08,51
204,11,7
205,08,122
206,08,67
207,10,1
208,08,95
209,00,77
210,08,124
211,12,173
212,09,84
213,08,200
214,12,23
215,07,101
216,08,175
217,12,62
218,08,82
219,11,53
220,08,94
221,08,53
222,07,62
223,08,198
224,08,215
225,09,321
226,08,213
227,08,84
228,08,110
229,08,308
230,00,424
231,11,317
232,08,261
233,08,343
234,00,453
235,08,202
236,08,260
237,12,255
238,08,329
239,08,308
240,00,25
241,07,131
242,08,132
243,08,194
244,09,271
245,11,27
246,08,360
247,08,128
248,09,87
249,00,384
250,08,76
251,10,14
252,09,34
253,00,1
254,09,162
255,00,439
256,00,255
257,08,68
258,09,104
259,09,96
260,09,106
261,12,111
262,08,365
263,08,305
