p_id,p_hour,sum
1,00,9
2,00,0
3,08,70
4,08,264
5,09,15
6,09,19
7,08,388
8,08,5
9,07,39
10,07,157
11,08,85
12,12,20
13,08,487
14,08,198
15,08,32
16,08,81
17,09,261
18,08,190
19,08,46
20,08,95
21,08,162
22,08,142
23,11,49
24,08,143
25,09,209
26,09,230
27,05,1
28,08,95
29,08,162
30,08,2
31,08,28
32,08,94
33,08,240
34,11,31
35,08,253
36,00,211
37,07,268
38,08,47
39,08,346
40,08,124
41,08,426
42,08,492
43,12,501
44,10,12
45,11,102
46,06,6
47,08,167
48,08,935
49,09,281
50,08,579
51,08,143
52,07,84
53,08,63
54,09,45
55,08,165
56,08,145
57,08,7
58,08,15
59,08,13
60,08,90
61,08,460
62,09,151
63,08,130
64,08,25
65,09,195
66,08,185
67,08,87
68,09,690
69,08,276
70,08,120
71,07,173
72,08,257
73,07,41
74,08,465
75,08,495
76,08,379
77,08,101
78,08,194
79,09,711
80,00,214
81,08,112
82,09,185
83,09,63
84,09,15
85,08,76
86,08,52
87,08,342
88,12,132
89,08,679
90,09,489
91,08,214
92,00,118
93,08,13
94,08,80
95,08,219
96,11,10
97,08,251
98,07,40
99,10,3
100,07,572
101,07,36
102,07,106
103,00,0
104,00,0
105,12,1
106,08,53
107,07,727
108,08,73
109,08,21
110,00,0
111,08,7
112,08,310
113,08,459
114,00,327
115,07,51
116,08,235
117,08,49
118,09,27
119,08,180
120,08,22
121,08,99
122,07,45
123,08,145
124,08,49
125,08,207
126,09,84
127,08,119
128,08,17
129,08,307
130,08,167
131,09,66
132,00,989
133,09,103
134,12,83
135,09,105
136,08,100
137,08,602
138,12,1132
139,08,63
140,08,908
141,08,1147
142,08,763
143,08,704
144,09,253
145,09,239
146,07,93
147,08,105
148,00,349
149,08,249
150,11,53
151,08,400
152,08,142
153,08,23
154,08,6
155,08,126
156,07,50
157,08,125
158,08,427
159,08,165
160,08,102
161,12,1069
162,12,893
163,12,657
164,08,590
165,08,247
166,08,306
167,08,196
168,08,209
169,08,206
170,09,986
171,08,79
172,08,14
173,08,92
174,08,184
175,08,47
176,08,17
177,08,192
178,09,65
179,08,142
180,08,54
181,08,315
182,08,100
183,08,35
184,00,7
185,08,115
186,09,871
187,08,30
188,08,353
189,08,142
190,08,61
191,07,109
192,09,74
193,08,65
194,10,4
195,11,136
196,09,78
197,08,176
198,08,211
199,00,0
200,08,99
201,07,16
202,08,22
203,07,57
204,07,9
205,08,162
206,08,74
207,01,1
208,08,130
209,08,96
210,08,246
211,08,232
212,08,105
213,08,219
214,08,21
215,08,146
216,08,222
217,10,80
218,07,80
219,07,76
220,08,157
221,08,69
222,07,59
223,08,236
224,08,229
225,08,373
226,09,285
227,08,83
228,09,116
229,08,772
230,12,687
231,08,688
232,07,256
233,08,556
234,12,775
235,08,224
236,08,1383
237,08,1318
238,08,956
239,08,883
240,08,32
241,07,151
242,08,138
243,08,225
244,07,287
245,08,31
246,08,661
247,08,168
248,08,116
249,08,565
250,08,103
251,07,25
252,09,59
253,10,2
254,08,178
255,00,280
256,09,188
257,08,62
258,08,120
259,08,121
260,08,138
261,12,197
262,08,811
263,08,816
