p_id,p_hour,gcount
1,00,0
2,00,0
3,00,1
4,00,0
5,00,0
6,00,0
7,00,138
8,04,1
9,00,0
10,05,1
11,00,1
12,00,0
13,00,0
14,01,5
15,00,0
16,03,5
17,00,44
18,11,5
19,00,0
20,09,6
21,02,1
22,05,1
23,00,0
24,08,7
25,00,57
26,02,1
27,00,0
28,00,4
29,00,0
30,00,0
31,10,2
32,06,2
33,11,48
34,12,5
35,01,7
36,00,27
37,02,34
38,00,0
39,04,4
40,00,17
41,12,124
42,12,80
43,12,17
44,00,0
45,00,0
46,00,0
47,12,5
48,00,0
49,00,47
50,00,0
51,03,1
52,12,22
53,05,1
54,09,4
55,02,3
56,10,7
57,00,0
58,08,1
59,00,1
60,01,3
61,01,64
62,00,10
63,02,1
64,00,0
65,12,37
66,12,36
67,02,1
68,00,0
69,00,10
70,04,6
71,02,4
72,00,5
73,01,1
74,12,164
75,11,84
76,00,5
77,03,4
78,01,6
79,00,0
80,02,60
81,01,1
82,01,141
83,00,30
84,00,0
85,01,6
86,00,0
87,00,0
88,00,0
89,01,11
90,00,0
91,10,3
92,00,23
93,01,1
94,08,3
95,00,72
96,00,0
97,00,63
98,01,1
99,00,0
100,00,0
101,00,0
102,01,1
103,00,0
104,00,0
105,00,0
106,00,9
107,00,0
108,01,2
109,00,0
110,00,0
111,04,1
112,00,74
113,00,0
114,00,0
115,00,0
116,11,50
117,00,0
118,11,1
119,12,5
120,04,2
121,00,1
122,09,1
123,00,1
124,10,1
125,00,0
126,01,4
127,09,12
128,11,1
129,00,117
130,01,30
131,08,1
132,05,1
133,02,3
134,01,16
135,04,2
136,02,3
137,00,0
138,05,1
139,00,0
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,00,35
146,01,12
147,12,4
148,00,0
149,12,2
150,11,1
151,00,0
152,10,26
153,10,5
154,00,0
155,00,1
156,08,1
157,02,5
158,00,0
159,00,8
160,01,3
161,00,0
162,00,0
163,00,0
164,00,0
165,10,1
166,12,83
167,00,5
168,00,12
169,00,5
170,00,0
171,00,1
172,00,0
173,00,21
174,00,4
175,00,0
176,00,0
177,00,11
178,00,1
179,00,25
180,01,1
181,00,94
182,11,5
183,05,1
184,04,1
185,09,3
186,00,0
187,00,0
188,00,14
189,02,18
190,12,4
191,00,0
192,00,2
193,10,7
194,00,0
195,00,4
196,12,20
197,04,4
198,01,9
199,00,0
200,08,1
201,03,1
202,10,3
203,00,0
204,00,0
205,04,1
206,00,0
207,09,1
208,02,2
209,00,0
210,12,8
211,00,0
212,00,5
213,07,2
214,00,0
215,03,1
216,00,4
217,00,3
218,00,0
219,12,1
220,10,7
221,00,0
222,03,1
223,00,47
224,00,0
225,00,33
226,00,35
227,02,2
228,12,11
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,01,5
236,12,4
237,00,0
238,00,0
239,00,0
240,00,0
241,04,3
242,09,4
243,12,19
244,12,52
245,00,0
246,00,0
247,00,13
248,08,4
249,00,0
250,09,4
251,00,0
252,00,0
253,00,0
254,07,2
255,03,209
256,01,136
257,00,6
258,02,3
259,11,1
260,03,69
261,00,0
262,00,0
263,10,2
