p_id,p_hour,gcount
1,00,0
2,00,0
3,12,3
4,00,0
5,00,0
6,00,0
7,10,54
8,00,0
9,09,2
10,10,5
11,07,3
12,00,0
13,00,0
14,11,9
15,06,1
16,10,2
17,12,11
18,11,6
19,08,2
20,11,3
21,08,3
22,08,4
23,00,0
24,09,8
25,11,28
26,11,5
27,00,0
28,09,4
29,11,4
30,00,0
31,08,1
32,09,5
33,11,54
34,11,2
35,08,9
36,02,4
37,08,7
38,11,2
39,09,12
40,08,9
41,08,96
42,08,74
43,09,18
44,00,0
45,00,0
46,00,1
47,09,4
48,08,1
49,08,21
50,00,0
51,09,8
52,09,23
53,01,1
54,08,4
55,09,9
56,08,7
57,03,1
58,09,1
59,11,1
60,07,4
61,10,20
62,08,8
63,10,2
64,12,1
65,12,31
66,08,35
67,07,3
68,00,0
69,10,9
70,09,4
71,10,8
72,07,6
73,09,1
74,09,129
75,08,118
76,10,12
77,06,4
78,09,4
79,00,0
80,00,7
81,07,4
82,09,40
83,00,8
84,00,0
85,08,4
86,06,1
87,00,0
88,00,0
89,08,9
90,00,0
91,11,8
92,09,9
93,08,1
94,12,3
95,11,48
96,00,0
97,10,29
98,01,1
99,00,0
100,06,1
101,09,2
102,06,2
103,00,0
104,00,0
105,00,0
106,11,4
107,00,0
108,11,5
109,00,0
110,00,0
111,12,1
112,00,14
113,00,0
114,00,0
115,00,0
116,08,38
117,00,0
118,00,0
119,08,4
120,07,1
121,12,4
122,08,3
123,08,6
124,06,2
125,00,0
126,08,3
127,08,8
128,09,1
129,00,27
130,08,16
131,12,3
132,00,0
133,10,6
134,11,11
135,10,5
136,11,5
137,08,1
138,11,1
139,09,2
140,09,1
141,00,0
142,09,1
143,12,1
144,00,0
145,08,34
146,09,6
147,07,5
148,00,0
149,11,4
150,06,3
151,08,1
152,08,18
153,09,1
154,09,1
155,10,6
156,00,0
157,09,1
158,00,0
159,11,9
160,08,2
161,00,0
162,00,0
163,07,1
164,00,0
165,09,5
166,11,79
167,08,4
168,11,9
169,06,5
170,00,0
171,07,2
172,00,0
173,10,6
174,09,5
175,06,1
176,00,0
177,08,7
178,09,4
179,08,15
180,08,2
181,10,33
182,07,12
183,08,2
184,08,1
185,12,3
186,00,0
187,00,0
188,09,10
189,11,8
190,08,2
191,09,4
192,11,4
193,08,9
194,00,0
195,12,2
196,11,14
197,07,3
198,04,1
199,00,0
200,07,3
201,12,1
202,00,0
203,04,2
204,00,0
205,09,5
206,00,0
207,00,0
208,08,3
209,00,0
210,09,9
211,00,0
212,08,10
213,06,4
214,00,0
215,06,3
216,09,3
217,09,4
218,06,3
219,08,2
220,08,5
221,00,0
222,10,5
223,08,28
224,00,0
225,07,11
226,08,16
227,12,4
228,08,3
229,10,1
230,07,1
231,00,0
232,00,0
233,00,0
234,00,0
235,08,6
236,09,7
237,00,0
238,00,0
239,00,0
240,11,1
241,10,6
242,12,11
243,08,15
244,11,40
245,00,0
246,00,0
247,07,7
248,08,2
249,00,0
250,12,3
251,00,0
252,09,1
253,10,1
254,10,7
255,00,37
256,01,7
257,08,3
258,07,3
259,06,1
260,10,24
261,00,0
262,00,0
263,07,4
