p_id,p_hour,sum
1,11,11
2,00,2
3,10,7
4,01,195
5,00,1
6,00,4
7,00,359
8,00,0
9,01,5
10,12,13
11,09,5
12,12,20
13,12,258
14,00,44
15,01,3
16,02,32
17,00,170
18,00,23
19,11,5
20,01,19
21,01,11
22,00,15
23,00,4
24,10,104
25,00,173
26,09,18
27,04,1
28,12,18
29,00,9
30,07,1
31,12,6
32,04,8
33,12,104
34,12,8
35,00,26
36,02,209
37,01,221
38,00,5
39,00,31
40,00,63
41,00,269
42,00,182
43,11,340
44,01,4
45,01,101
46,01,1
47,01,11
48,00,986
49,00,155
50,11,312
51,10,61
52,11,57
53,00,11
54,00,17
55,02,9
56,00,44
57,02,2
58,00,4
59,00,1
60,00,9
61,00,214
62,01,42
63,02,19
64,00,4
65,12,80
66,11,57
67,02,12
68,00,641
69,00,26
70,10,43
71,12,25
72,01,29
73,11,12
74,12,263
75,11,220
76,00,36
77,00,15
78,01,15
79,02,1785
80,02,290
81,10,39
82,00,193
83,00,68
84,02,4
85,01,17
86,00,1
87,12,225
88,00,76
89,00,56
90,00,464
91,00,25
92,11,75
93,01,17
94,00,9
95,00,151
96,00,2
97,00,128
98,01,10
99,02,1
100,11,411
101,06,5
102,00,39
103,00,0
104,00,0
105,00,0
106,00,85
107,00,740
108,02,6
109,00,4
110,00,0
111,00,1
112,00,214
113,00,443
114,00,778
115,01,4
116,00,97
117,01,2
118,00,4
119,00,14
120,02,3
121,12,15
122,00,4
123,01,14
124,11,5
125,00,183
126,01,11
127,04,71
128,00,2
129,04,241
130,00,47
131,00,7
132,07,733
133,11,16
134,00,40
135,11,11
136,00,24
137,00,329
138,10,1072
139,07,3
140,12,349
141,12,518
142,12,612
143,12,297
144,01,408
145,00,113
146,01,38
147,00,10
148,02,1355
149,12,11
150,01,13
151,12,269
152,11,62
153,11,10
154,00,1
155,01,10
156,09,5
157,12,35
158,02,816
159,00,23
160,00,25
161,12,828
162,11,757
163,12,610
164,01,726
165,09,17
166,12,184
167,00,13
168,00,31
169,00,26
170,12,721
171,00,11
172,10,2
173,11,70
174,01,18
175,02,5
176,03,2
177,10,42
178,00,10
179,00,61
180,00,9
181,00,313
182,01,16
183,00,5
184,11,4
185,11,10
186,12,1108
187,02,7
188,12,60
189,00,88
190,02,22
191,09,13
192,12,14
193,07,15
194,06,2
195,00,40
196,10,31
197,02,33
198,01,138
199,00,0
200,12,10
201,01,2
202,00,8
203,10,4
204,00,1
205,12,8
206,12,12
207,12,2
208,00,11
209,12,54
210,00,15
211,12,252
212,00,9
213,00,9
214,10,3
215,04,9
216,01,23
217,01,21
218,07,5
219,01,5
220,00,24
221,11,6
222,11,6
223,01,118
224,11,131
225,00,113
226,12,201
227,12,19
228,01,54
229,12,442
230,00,958
231,00,563
232,00,123
233,12,330
234,00,703
235,00,18
236,12,790
237,12,728
238,12,482
239,12,696
240,01,4
241,00,57
242,02,13
243,00,71
244,10,122
245,01,10
246,12,454
247,00,31
248,00,10
249,00,1049
250,03,8
251,00,5
252,10,5
253,00,3
254,10,28
255,00,667
256,00,397
257,10,25
258,01,16
259,02,12
260,03,135
261,11,169
262,10,331
263,12,460
