p_id,p_hour,gcount
1,00,0
2,00,0
3,11,4
4,00,0
5,00,0
6,00,0
7,11,54
8,00,0
9,12,2
10,10,5
11,06,1
12,00,0
13,00,0
14,09,7
15,09,1
16,10,4
17,09,9
18,06,7
19,11,3
20,11,4
21,11,7
22,08,4
23,00,0
24,09,12
25,11,26
26,12,8
27,00,0
28,12,3
29,08,7
30,00,0
31,09,1
32,08,5
33,08,49
34,09,2
35,09,11
36,02,6
37,09,8
38,05,2
39,07,9
40,09,12
41,08,88
42,08,50
43,12,24
44,00,0
45,00,0
46,11,1
47,07,6
48,00,0
49,08,21
50,09,1
51,07,7
52,09,25
53,07,1
54,09,4
55,08,9
56,09,6
57,00,0
58,07,1
59,10,1
60,10,3
61,09,26
62,10,6
63,08,3
64,07,1
65,11,35
66,08,35
67,07,2
68,00,0
69,12,9
70,12,5
71,08,8
72,07,9
73,11,1
74,08,130
75,11,113
76,10,20
77,11,4
78,11,4
79,00,0
80,00,15
81,07,6
82,12,47
83,12,6
84,00,0
85,10,7
86,07,1
87,00,0
88,00,0
89,08,14
90,06,1
91,09,8
92,11,8
93,09,2
94,10,4
95,11,37
96,00,0
97,12,45
98,05,1
99,00,0
100,00,0
101,10,2
102,07,1
103,00,0
104,00,0
105,00,0
106,11,3
107,08,1
108,10,5
109,00,0
110,00,0
111,10,1
112,09,8
113,00,0
114,07,1
115,00,0
116,08,32
117,09,1
118,12,1
119,09,8
120,08,1
121,11,8
122,09,2
123,08,8
124,10,3
125,00,0
126,10,3
127,06,7
128,00,0
129,11,28
130,11,22
131,12,5
132,00,0
133,10,3
134,12,13
135,09,6
136,11,4
137,08,1
138,00,0
139,09,3
140,00,0
141,00,0
142,09,1
143,00,0
144,00,0
145,09,30
146,11,8
147,08,4
148,00,0
149,12,5
150,10,2
151,00,0
152,07,15
153,08,2
154,00,0
155,08,7
156,00,0
157,10,3
158,00,0
159,10,8
160,11,2
161,09,1
162,00,0
163,00,0
164,00,0
165,11,11
166,12,60
167,11,4
168,07,6
169,06,6
170,00,0
171,10,4
172,00,0
173,08,4
174,12,8
175,06,1
176,00,0
177,09,4
178,09,3
179,11,17
180,11,2
181,11,34
182,09,11
183,12,4
184,08,1
185,12,4
186,00,0
187,00,0
188,12,15
189,07,6
190,08,2
191,08,4
192,12,3
193,09,8
194,00,0
195,08,4
196,11,18
197,08,5
198,08,2
199,00,0
200,08,4
201,00,0
202,12,1
203,04,1
204,00,0
205,07,5
206,00,0
207,00,0
208,10,6
209,00,0
210,11,14
211,00,0
212,08,6
213,07,8
214,00,0
215,12,5
216,09,5
217,09,3
218,10,4
219,08,4
220,08,5
221,11,1
222,08,6
223,11,31
224,00,0
225,07,13
226,09,12
227,10,3
228,11,7
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,10,1
235,08,7
236,09,14
237,00,0
238,00,0
239,11,1
240,12,2
241,10,4
242,12,11
243,08,16
244,12,41
245,00,0
246,09,1
247,11,8
248,00,2
249,12,1
250,05,2
251,12,1
252,04,1
253,00,0
254,11,6
255,00,48
256,00,16
257,10,5
258,07,4
259,09,4
260,00,14
261,00,0
262,10,1
263,08,5
