p_id,ycount,gcount,hfcount,fcount,sum
1,0,0,0,0,0
2,0,0,0,0,0
3,0,4,0,0,4
4,475,0,0,0,475
5,0,0,0,0,0
6,0,0,0,0,0
7,507,852,0,0,1359
8,2,0,0,0,2
9,0,1,0,0,1
10,23,4,0,0,27
11,1,0,0,0,1
12,36,0,0,0,36
13,1714,0,0,0,1714
14,4,13,0,0,17
15,0,1,0,0,1
16,1,1,0,0,2
17,64,295,0,0,359
18,2,42,0,0,44
19,1,0,0,0,1
20,0,33,0,0,33
21,1,3,0,0,4
22,2,1,0,0,3
23,0,0,0,0,0
24,511,56,0,0,567
25,198,400,0,0,598
26,3,10,0,0,13
27,0,0,0,0,0
28,18,17,0,0,35
29,1,3,0,0,4
30,0,0,0,0,0
31,0,5,0,0,5
32,0,9,0,0,9
33,280,399,0,0,679
34,5,25,0,0,30
35,4,19,0,0,23
36,48,105,0,0,153
37,107,119,0,0,226
38,1,1,0,0,2
39,3,10,0,0,13
40,174,157,0,0,331
41,526,898,0,0,1424
42,306,740,0,0,1046
43,1960,133,0,0,2093
44,0,0,0,0,0
45,279,0,0,0,279
46,0,0,0,0,0
47,1,43,0,0,44
48,5080,0,0,0,5080
49,64,341,0,0,405
50,1704,0,0,0,1704
51,0,3,0,0,3
52,199,180,0,0,379
53,0,9,0,0,9
54,18,24,0,0,42
55,0,31,0,0,31
56,10,44,0,0,54
57,0,0,0,0,0
58,0,0,0,0,0
59,0,0,0,0,0
60,2,11,0,0,13
61,68,341,0,0,409
62,7,72,0,0,79
63,3,6,0,0,9
64,0,0,0,0,0
65,259,232,0,0,491
66,96,292,0,0,388
67,0,2,0,0,2
68,3610,0,0,0,3610
69,13,125,0,0,138
70,36,30,0,0,66
71,3,13,0,0,16
72,2,16,0,0,18
73,0,1,0,0,1
74,665,1158,0,0,1823
75,1150,978,0,0,2128
76,6,17,0,0,23
77,2,3,0,0,5
78,1,35,0,0,36
79,3863,0,0,0,3863
80,128,178,0,0,306
81,0,1,0,0,1
82,87,685,0,0,772
83,40,124,0,0,164
84,0,0,0,0,0
85,9,32,0,0,41
86,0,1,0,0,1
87,1172,0,0,0,1172
88,400,0,0,0,400
89,25,61,0,0,86
90,2896,0,0,0,2896
91,3,6,0,0,9
92,9,160,0,0,169
93,12,9,0,0,21
94,1,16,0,0,17
95,37,346,0,0,383
96,1,0,0,0,1
97,158,379,0,0,537
98,1,0,0,0,1
99,0,0,0,0,0
100,3142,0,0,0,3142
101,0,0,0,0,0
102,2,0,0,0,2
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,45,69,0,0,114
107,3614,0,0,0,3614
108,1,0,0,0,1
109,0,0,0,0,0
110,0,0,0,0,0
111,0,2,0,0,2
112,77,318,0,0,395
113,2522,0,0,0,2522
114,1726,0,0,0,1726
115,0,0,0,0,0
116,186,370,0,0,556
117,0,2,0,0,2
118,0,0,0,0,0
119,3,56,0,0,59
120,2,11,0,0,13
121,1,14,0,0,15
122,0,3,0,0,3
123,3,4,0,0,7
124,1,0,0,0,1
125,875,0,0,0,875
126,4,25,0,0,29
127,18,132,0,0,150
128,0,1,0,0,1
129,218,782,0,0,1000
130,14,197,0,0,211
131,1,1,0,0,2
132,3669,2,0,0,3671
133,11,8,0,0,19
134,9,115,0,0,124
135,3,7,0,0,10
136,1,41,0,0,42
137,2162,0,0,0,2162
138,5196,3,0,0,5199
139,0,1,0,0,1
140,3543,0,0,0,3543
141,4074,0,0,0,4074
142,3876,0,0,0,3876
143,1638,0,0,0,1638
144,1186,0,0,0,1186
145,191,329,0,0,520
146,182,91,0,0,273
147,2,36,0,0,38
148,1452,0,0,0,1452
149,2,3,0,0,5
150,0,6,0,0,6
151,1452,0,0,0,1452
152,147,169,0,0,316
153,1,19,0,0,20
154,0,0,0,0,0
155,0,3,0,0,3
156,0,5,0,0,5
157,12,15,0,0,27
158,2205,0,0,0,2205
159,12,133,0,0,145
160,8,5,0,0,13
161,4931,0,0,0,4931
162,4760,0,0,0,4760
163,4065,0,0,0,4065
164,3220,0,0,0,3220
165,3,5,0,0,8
166,667,591,0,0,1258
167,1,60,0,0,61
168,32,129,0,0,161
169,3,67,0,0,70
170,5249,0,0,0,5249
171,3,3,0,0,6
172,0,0,0,0,0
173,11,133,0,0,144
174,4,70,0,0,74
175,0,0,0,0,0
176,0,0,0,0,0
177,8,26,0,0,34
178,1,0,0,0,1
179,220,109,0,0,329
180,1,5,0,0,6
181,221,535,0,0,756
182,0,60,0,0,60
183,0,7,0,0,7
184,1,9,0,0,10
185,1,19,0,0,20
186,6043,0,0,0,6043
187,0,0,0,0,0
188,24,106,0,0,130
189,65,91,0,0,156
190,9,21,0,0,30
191,2,3,0,0,5
192,5,24,0,0,29
193,74,29,0,0,103
194,15,2,0,0,17
195,9,15,0,0,24
196,25,65,0,0,90
197,5,17,0,0,22
198,6,11,0,0,17
199,0,0,0,0,0
200,2,2,0,0,4
201,0,0,0,0,0
202,8,5,0,0,13
203,0,0,0,0,0
204,0,0,0,0,0
205,0,0,0,0,0
206,0,0,0,0,0
207,0,1,0,0,1
208,0,2,0,0,2
209,247,0,0,0,247
210,2,91,0,0,93
211,1046,0,0,0,1046
212,4,30,0,0,34
213,2,27,0,0,29
214,0,0,0,0,0
215,11,2,0,0,13
216,10,15,0,0,25
217,16,19,0,0,35
218,0,2,0,0,2
219,10,1,0,0,11
220,1,37,0,0,38
221,0,0,0,0,0
222,0,0,0,0,0
223,220,337,0,0,557
224,586,0,0,0,586
225,23,117,0,0,140
226,442,249,0,0,691
227,7,7,0,0,14
228,40,103,0,0,143
229,3037,0,0,0,3037
230,4798,0,0,0,4798
231,2898,0,0,0,2898
232,288,0,0,0,288
233,2194,0,0,0,2194
234,3866,0,0,0,3866
235,5,43,0,0,48
236,6386,54,0,0,6440
237,6748,0,0,0,6748
238,3022,0,0,0,3022
239,3359,0,0,0,3359
240,0,2,0,0,2
241,1,31,0,0,32
242,2,39,0,0,41
243,39,194,0,0,233
244,191,462,0,0,653
245,0,0,0,0,0
246,1889,0,0,0,1889
247,25,137,0,0,162
248,1,25,0,0,26
249,2886,0,0,0,2886
250,4,26,0,0,30
251,0,0,0,0,0
252,1,1,0,0,2
253,1,2,0,0,3
254,2,8,0,0,10
255,275,824,0,0,1099
256,201,296,0,0,497
257,13,22,0,0,35
258,7,6,0,0,13
259,2,2,0,0,4
260,158,407,0,0,565
261,668,0,0,0,668
262,2420,2,0,0,2422
263,2909,12,0,0,2921
