p_id,p_hour,ycount,gcount,hfcount,fcount,sum
1,00,0,0,0,2,2
1,01,0,0,0,1,1
1,02,0,0,0,0,0
1,03,0,0,0,0,0
1,04,0,0,0,3,3
1,05,0,0,0,0,0
1,06,0,0,0,4,4
1,07,0,0,0,3,3
1,08,0,0,0,0,0
1,09,0,0,0,3,3
1,10,0,0,0,3,3
1,11,0,0,0,7,7
1,12,0,0,0,3,3
2,00,0,0,0,0,0
2,01,0,0,0,0,0
2,02,0,0,0,0,0
2,03,0,0,0,0,0
2,04,0,0,0,0,0
2,05,0,0,0,0,0
2,06,0,0,0,0,0
2,07,0,0,0,0,0
2,08,0,0,0,0,0
2,09,0,0,0,0,0
2,10,0,0,0,0,0
2,11,0,0,0,0,0
2,12,0,0,0,1,1
3,00,0,0,0,18,18
3,01,0,0,0,17,17
3,02,0,0,0,16,16
3,03,0,0,0,7,7
3,04,0,0,0,4,4
3,05,0,0,0,22,22
3,06,0,0,0,35,35
3,07,0,3,0,57,60
3,08,0,1,0,48,49
3,09,0,0,0,47,47
3,10,2,2,0,38,42
3,11,0,3,0,38,41
3,12,1,1,0,36,38
4,00,27,0,0,93,120
4,01,13,0,0,61,74
4,02,13,0,0,34,47
4,03,8,0,0,24,32
4,04,7,0,0,34,41
4,05,10,0,0,52,62
4,06,20,0,0,102,122
4,07,19,0,0,181,200
4,08,47,0,0,251,298
4,09,45,0,0,222,267
4,10,30,0,0,131,161
4,11,20,0,0,84,104
4,12,22,0,0,97,119
5,00,0,0,0,1,1
5,01,0,0,0,0,0
5,02,0,0,0,2,2
5,03,0,0,0,1,1
5,04,0,0,0,2,2
5,05,0,0,0,2,2
5,06,0,0,0,3,3
5,07,0,0,0,5,5
5,08,0,0,0,6,6
5,09,0,0,0,3,3
5,10,0,0,0,2,2
5,11,0,0,0,5,5
5,12,0,0,0,6,6
6,00,0,0,0,3,3
6,01,0,0,0,2,2
6,02,0,0,0,0,0
6,03,0,0,0,3,3
6,04,0,0,0,1,1
6,05,0,0,0,2,2
6,06,0,0,0,3,3
6,07,0,0,0,4,4
6,08,0,0,0,11,11
6,09,0,0,0,9,9
6,10,0,0,0,4,4
6,11,0,0,0,6,6
6,12,0,0,0,13,13
7,00,22,63,0,222,307
7,01,23,43,0,119,185
7,02,21,17,0,90,128
7,03,12,23,0,77,112
7,04,21,15,0,110,146
7,05,20,6,0,126,152
7,06,31,15,0,159,205
7,07,36,35,0,199,270
7,08,20,41,0,270,331
7,09,17,55,0,240,312
7,10,12,67,0,209,288
7,11,15,53,0,176,244
7,12,18,49,0,174,241
8,00,0,0,0,0,0
8,01,0,0,0,0,0
8,02,0,0,0,1,1
8,03,0,0,0,1,1
8,04,0,0,0,1,1
8,05,0,0,0,0,0
8,06,0,0,0,2,2
8,07,1,0,0,0,1
8,08,1,0,0,3,4
8,09,0,0,0,2,2
8,10,0,0,0,1,1
8,11,2,0,0,2,4
8,12,0,0,0,2,2
9,00,0,0,0,22,22
9,01,0,0,0,19,19
9,02,0,0,0,17,17
9,03,0,0,0,6,6
9,04,0,0,0,5,5
9,05,0,0,0,12,12
9,06,0,0,0,14,14
9,07,0,0,0,20,20
9,08,0,0,0,13,13
9,09,0,0,0,14,14
9,10,0,1,0,16,17
9,11,0,0,0,21,21
9,12,0,0,0,22,22
10,00,1,0,0,35,36
10,01,0,0,0,20,20
10,02,1,0,0,14,15
10,03,0,0,0,11,11
10,04,0,0,0,27,27
10,05,2,1,0,43,46
10,06,3,1,0,46,50
10,07,4,0,0,72,76
10,08,2,0,0,85,87
10,09,5,1,0,72,78
10,10,2,0,0,69,71
10,11,2,1,0,58,61
10,12,0,1,0,55,56
11,00,0,0,0,9,9
11,01,0,0,0,10,10
11,02,0,0,0,0,0
11,03,0,0,0,4,4
11,04,0,0,0,3,3
11,05,0,0,0,6,6
11,06,0,0,0,20,20
11,07,0,1,0,30,31
11,08,0,0,0,44,44
11,09,0,1,0,37,38
11,10,0,0,0,32,32
11,11,1,1,0,23,25
11,12,1,1,0,21,23
12,00,1,0,0,3,4
12,01,0,0,0,1,1
12,02,0,0,0,0,0
12,03,0,0,0,0,0
12,04,0,0,0,0,0
12,05,0,0,0,0,0
12,06,0,0,0,0,0
12,07,0,0,0,5,5
12,08,6,0,0,0,6
12,09,3,0,0,1,4
12,10,5,0,0,1,6
12,11,13,0,0,6,19
12,12,7,0,0,7,14
13,00,45,0,0,93,138
13,01,27,0,0,71,98
13,02,21,0,0,141,162
13,03,15,0,0,83,98
13,04,14,0,0,38,52
13,05,22,0,0,47,69
13,06,89,0,0,94,183
13,07,177,0,0,142,319
13,08,208,0,0,227,435
13,09,208,0,0,171,379
13,10,153,0,0,120,273
13,11,148,0,0,123,271
13,12,161,0,0,157,318
14,00,1,0,0,67,68
14,01,1,1,0,46,48
14,02,0,0,0,26,26
14,03,0,0,0,28,28
14,04,3,0,0,29,32
14,05,0,0,0,46,46
14,06,0,0,0,79,79
14,07,0,1,0,134,135
14,08,0,3,0,174,177
14,09,0,6,0,145,151
14,10,0,6,0,112,118
