p_id,p_hour,fcount
1,12,5
2,00,1
3,11,63
4,00,254
5,00,12
6,09,18
7,00,410
8,09,5
9,11,41
10,08,91
11,11,43
12,00,13
13,12,206
14,12,231
15,00,31
16,02,113
17,00,388
18,11,150
19,09,28
20,11,92
21,09,107
22,11,113
23,11,40
24,10,81
25,00,306
26,09,54
27,00,3
28,11,67
29,08,62
30,02,2
31,09,22
32,09,70
33,11,213
34,00,54
35,08,210
36,00,677
37,00,755
38,09,29
39,11,252
40,00,166
41,00,284
42,09,353
43,12,164
44,00,16
45,00,167
46,01,10
47,12,113
48,00,820
49,00,324
50,12,272
51,11,101
52,12,71
53,08,45
54,11,43
55,09,71
56,09,141
57,07,8
58,08,9
59,10,8
60,12,72
61,00,605
62,09,126
63,09,116
64,11,26
65,12,239
66,00,194
67,12,72
68,00,485
69,09,202
70,09,95
71,10,149
72,11,198
73,09,46
74,10,255
75,11,255
76,12,290
77,09,95
78,10,117
79,00,1417
80,03,766
81,08,84
82,11,218
83,09,81
84,02,26
85,09,104
86,11,33
87,00,353
88,00,148
89,10,341
90,00,368
91,11,156
92,00,194
93,00,40
94,00,62
95,12,171
96,12,9
97,00,348
98,12,48
99,02,4
100,00,343
101,12,24
102,09,93
103,00,0
104,00,0
105,00,0
106,00,159
107,00,535
108,12,62
109,00,22
110,00,0
111,11,4
112,00,564
113,00,399
114,00,590
115,10,33
116,09,207
117,10,30
118,12,28
119,08,133
120,00,21
121,00,116
122,09,40
123,12,65
124,10,40
125,11,115
126,09,76
127,00,177
128,00,10
129,09,257
130,00,184
131,11,50
132,00,598
133,10,74
134,08,56
135,08,63
136,09,98
137,00,385
138,00,538
139,09,55
140,12,263
141,12,359
142,00,325
143,11,265
144,00,437
145,11,385
146,12,147
147,12,64
148,02,1272
149,12,60
150,12,38
151,11,159
152,11,113
153,00,21
154,00,4
155,12,90
156,08,37
157,09,108
158,00,392
159,09,125
160,09,86
161,00,368
162,12,336
163,00,309
164,00,632
165,09,87
166,12,210
167,08,126
168,09,155
169,09,202
170,00,442
171,08,64
172,11,25
173,09,106
174,09,129
175,09,36
176,10,13
177,00,161
178,08,17
179,10,135
180,10,45
181,00,462
182,09,87
183,11,42
184,01,10
185,10,84
186,12,295
187,11,24
188,09,277
189,00,211
190,12,58
191,09,90
192,11,46
193,10,52
194,12,14
195,10,105
196,12,78
197,08,116
198,00,263
199,00,0
200,12,66
201,00,13
202,10,36
203,10,52
204,00,12
205,12,103
206,12,63
207,10,2
208,00,100
209,00,134
210,00,104
211,00,248
212,09,65
213,08,154
214,09,28
215,09,97
216,12,151
217,00,48
218,09,81
219,08,53
220,12,107
221,11,55
222,09,42
223,00,223
224,10,176
225,00,395
226,10,266
227,09,83
228,12,202
229,11,302
230,00,579
231,00,533
232,11,205
233,00,343
234,00,662
235,09,179
236,12,358
237,12,305
238,12,314
239,12,312
240,00,60
241,09,139
242,00,101
243,00,218
244,00,287
245,00,27
246,00,425
247,09,207
248,11,74
249,00,850
250,08,67
251,12,29
252,09,45
253,00,1
254,09,160
255,00,1038
256,00,655
257,12,72
258,08,118
259,10,92
260,12,156
261,12,156
262,12,270
263,11,314
