p_id,p_hour,fcount
1,12,4
2,00,1
3,00,71
4,08,201
5,01,8
6,00,15
7,00,313
8,00,6
9,12,23
10,08,114
11,08,44
12,12,19
13,08,161
14,09,174
15,09,27
16,00,64
17,00,479
18,08,146
19,08,26
20,08,76
21,08,106
22,08,109
23,09,24
24,09,76
25,00,143
26,09,191
27,00,7
28,08,78
29,00,69
30,02,3
31,08,13
32,08,78
33,00,189
34,10,21
35,00,236
36,00,580
37,00,615
38,07,31
39,00,332
40,00,69
41,00,197
42,00,270
43,12,132
44,12,11
45,12,87
46,00,13
47,08,122
48,08,389
49,00,289
50,09,203
51,00,88
52,09,38
53,09,47
54,08,30
55,00,226
56,08,128
57,09,6
58,00,14
59,00,11
60,08,91
61,00,641
62,08,125
63,00,125
64,09,29
65,00,156
66,00,174
67,08,64
68,09,273
69,00,173
70,09,68
71,00,208
72,00,269
73,08,53
74,08,241
75,08,204
76,00,339
77,00,124
78,08,139
79,00,561
80,00,439
81,08,105
82,00,166
83,00,74
84,00,18
85,00,92
86,10,44
87,08,177
88,12,55
89,00,296
90,08,197
91,08,193
92,00,169
93,00,13
94,00,61
95,08,163
96,00,12
97,00,203
98,08,39
99,00,1
100,11,199
101,07,25
102,08,85
103,00,0
104,00,0
105,00,0
106,00,69
107,09,297
108,08,58
109,07,14
110,01,1
111,00,2
112,00,721
113,09,129
114,00,119
115,09,35
116,00,164
117,00,42
118,08,19
119,08,149
120,08,19
121,08,60
122,08,39
123,08,79
124,00,37
125,12,99
126,00,76
127,00,137
128,00,20
129,08,228
130,00,181
131,09,46
132,00,615
133,08,76
134,09,62
135,08,76
136,08,84
137,08,314
138,10,457
139,09,46
140,08,321
141,08,288
142,08,237
143,08,303
144,12,187
145,00,685
146,00,112
147,08,87
148,00,336
149,09,70
150,00,85
151,08,145
152,00,97
153,00,21
154,12,7
155,08,110
156,08,42
157,08,99
158,09,134
159,08,131
160,08,76
161,12,306
162,12,241
163,12,210
164,11,269
165,09,121
166,08,152
167,08,134
168,08,151
169,00,177
170,08,330
171,08,76
172,08,18
173,00,73
174,08,113
175,08,39
176,00,15
177,00,206
178,09,52
179,00,121
180,08,49
181,00,271
182,08,91
183,10,33
184,00,14
185,08,103
186,10,195
187,08,16
188,00,262
189,00,117
190,00,31
191,08,91
192,12,51
193,00,52
194,12,6
195,00,66
196,12,70
197,08,142
198,00,211
199,00,0
200,08,46
201,00,32
202,00,37
203,07,55
204,10,7
205,08,119
206,08,57
207,12,2
208,00,116
209,00,59
210,08,117
211,12,119
212,08,101
213,00,171
214,09,24
215,08,131
216,00,189
217,10,56
218,08,66
219,00,63
220,08,99
221,08,53
222,07,63
223,08,157
224,08,179
225,00,452
226,08,185
227,00,75
228,00,131
229,08,242
230,11,277
231,12,242
232,09,212
233,08,255
234,12,245
235,08,186
236,08,236
237,12,228
238,08,317
239,08,243
240,00,44
241,08,112
242,08,100
243,00,205
244,00,243
245,08,18
246,08,288
247,00,153
248,00,87
249,08,198
250,09,77
251,00,24
252,08,40
253,02,4
254,00,151
255,00,948
256,00,567
257,08,48
258,00,116
259,00,107
260,00,106
261,12,117
262,08,367
263,08,307
