p_id,p_hour,gcount
1,00,0
2,00,0
3,00,0
4,00,0
5,00,0
6,00,0
7,00,215
8,01,1
9,00,0
10,03,1
11,00,0
12,00,0
13,00,0
14,01,4
15,00,0
16,03,4
17,01,77
18,03,6
19,11,1
20,00,8
21,11,2
22,02,1
23,06,1
24,12,15
25,00,98
26,11,3
27,00,0
28,01,4
29,00,0
30,00,0
31,11,2
32,11,3
33,12,69
34,11,2
35,12,6
36,03,62
37,02,102
38,00,0
39,07,3
40,00,34
41,12,162
42,11,110
43,12,25
44,00,0
45,00,0
46,00,0
47,10,7
48,00,0
49,00,93
50,00,0
51,01,1
52,12,33
53,00,0
54,00,4
55,00,4
56,11,9
57,00,0
58,04,1
59,12,1
60,10,2
61,00,102
62,00,16
63,03,2
64,00,0
65,00,46
66,12,44
67,11,1
68,00,0
69,00,9
70,10,8
71,01,4
72,02,6
73,03,1
74,11,143
75,11,120
76,11,14
77,00,3
78,00,5
79,00,0
80,01,136
81,01,1
82,04,116
83,00,33
84,00,0
85,01,12
86,00,0
87,00,0
88,00,0
89,01,19
90,00,0
91,00,3
92,00,31
93,08,1
94,08,3
95,00,89
96,01,1
97,00,122
98,03,1
99,00,0
100,00,0
101,00,0
102,00,1
103,00,0
104,00,0
105,00,0
106,01,36
107,00,0
108,00,1
109,00,0
110,00,0
111,00,1
112,00,181
113,00,0
114,00,0
115,00,0
116,10,62
117,00,0
118,00,0
119,00,6
120,06,2
121,04,1
122,05,1
123,01,2
124,00,0
125,00,0
126,01,4
127,01,24
128,00,2
129,02,137
130,00,44
131,01,2
132,00,1
133,00,5
134,01,23
135,12,2
136,09,6
137,00,0
138,12,1
139,00,1
140,00,0
141,00,0
142,00,0
143,00,0
144,00,0
145,00,62
146,01,30
147,00,5
148,00,0
149,12,2
150,10,1
151,00,0
152,12,42
153,10,4
154,11,1
155,00,1
156,08,1
157,00,5
158,00,0
159,10,12
160,00,2
161,00,0
162,00,0
163,00,0
164,00,0
165,01,3
166,12,111
167,00,5
168,01,18
169,09,9
170,00,0
171,00,1
172,00,0
173,01,23
174,09,5
175,04,1
176,00,0
177,10,7
178,02,1
179,02,30
180,00,1
181,00,191
182,00,4
183,09,1
184,09,3
185,07,4
186,00,0
187,00,0
188,00,19
189,00,43
190,12,10
191,01,2
192,00,2
193,00,9
194,01,1
195,01,10
196,12,29
197,04,4
198,00,8
199,00,0
200,10,2
201,00,0
202,11,5
203,02,1
204,00,0
205,02,1
206,03,1
207,00,0
208,06,3
209,00,0
210,02,8
211,00,0
212,01,6
213,09,4
214,00,0
215,00,2
216,00,2
217,01,9
218,01,1
219,00,0
220,10,6
221,00,0
222,12,1
223,00,70
224,00,0
225,00,37
226,12,46
227,00,3
228,04,44
229,00,0
230,00,0
231,00,0
232,00,0
233,00,0
234,00,0
235,01,6
236,09,4
237,00,0
238,00,0
239,00,0
240,00,1
241,00,5
242,00,6
243,12,27
244,09,71
245,00,0
246,00,0
247,12,21
248,08,4
249,00,0
250,05,4
251,00,0
252,04,1
253,00,0
254,00,2
255,02,481
256,02,297
257,00,5
258,09,2
259,04,1
260,00,70
261,00,0
262,12,1
263,09,3
