p_id,ycount,gcount,hfcount,fcount,sum
1,1,0,0,25,26
2,0,0,0,0,0
3,1,18,0,386,405
4,244,0,0,1345,1589
5,0,0,0,45,45
6,0,0,0,82,82
7,238,339,0,1954,2531
8,0,1,0,22,23
9,0,1,0,203,204
10,25,10,0,688,723
11,1,8,0,302,311
12,52,0,0,37,89
13,1304,0,0,1378,2682
14,10,38,0,1158,1206
15,2,4,0,181,187
16,1,7,0,447,455
17,21,63,0,1830,1914
18,1,27,0,895,923
19,1,7,0,136,144
20,0,9,0,483,492
21,2,18,0,638,658
22,8,14,0,779,801
23,0,0,0,233,233
24,397,40,0,421,858
25,116,163,0,1120,1399
26,7,24,0,1206,1237
27,0,0,0,4,4
28,12,18,0,527,557
29,3,25,0,391,419
30,0,0,0,4,4
31,0,1,0,95,96
32,3,15,0,481,499
33,153,249,0,989,1391
34,3,2,0,117,122
35,7,47,0,1364,1418
36,9,25,0,1535,1569
37,25,36,0,2191,2252
38,1,4,0,196,201
39,13,41,0,2039,2093
40,110,57,0,526,693
41,485,505,0,1387,2377
42,277,401,0,2059,2737
43,1483,98,0,616,2197
44,0,0,0,37,37
45,208,1,0,495,704
46,0,0,0,13,13
47,2,13,0,672,687
48,4555,1,0,3318,7874
49,43,135,0,1538,1716
50,1137,0,0,1455,2592
51,4,27,0,609,640
52,125,107,0,285,517
53,0,2,0,319,321
54,7,4,0,190,201
55,2,29,0,523,554
56,5,21,0,775,801
57,2,0,0,35,37
58,0,0,0,56,56
59,0,0,0,40,40
60,0,5,0,430,435
61,26,114,0,3407,3547
62,6,30,0,995,1031
63,6,9,0,751,766
64,0,3,0,137,140
65,205,168,0,1029,1402
66,54,171,0,706,931
67,0,9,0,433,442
68,2914,1,0,2554,5469
69,15,41,0,1181,1237
70,24,13,0,600,637
71,6,30,0,1076,1112
72,8,32,0,1443,1483
73,1,1,0,283,285
74,557,771,0,1609,2937
75,949,645,0,1471,3065
76,11,61,0,2336,2408
77,4,21,0,681,706
78,2,17,0,797,816
79,2647,0,0,3650,6297
80,32,50,0,1513,1595
81,4,10,0,556,570
82,40,289,0,1236,1565
83,12,55,0,421,488
84,0,0,0,55,55
85,6,19,0,727,752
86,2,2,0,233,237
87,951,0,0,1412,2363
88,442,0,0,411,853
89,19,44,0,1911,1974
90,2120,0,0,1757,3877
91,3,45,0,1356,1404
92,8,74,0,1109,1191
93,7,4,0,69,80
94,0,8,0,351,359
95,32,210,0,1170,1412
96,0,2,0,49,51
97,97,179,0,1368,1644
98,3,4,0,238,245
99,0,0,0,10,10
100,3398,0,0,1641,5039
101,1,1,0,178,180
102,1,3,0,480,484
103,0,0,0,0,0
104,0,0,0,0,0
105,0,0,0,0,0
106,12,12,0,367,391
107,2983,0,0,2461,5444
108,1,15,0,363,379
109,0,0,0,93,93
110,0,0,0,0,0
111,2,0,0,14,16
112,39,51,0,1889,1979
113,1878,0,0,1535,3413
114,1033,1,0,1374,2408
115,0,0,0,144,144
116,167,199,0,1096,1462
117,0,2,0,193,195
118,0,0,0,129,129
119,1,13,0,729,743
120,2,0,0,96,98
121,1,19,0,621,641
122,0,7,0,251,258
123,1,21,0,770,792
124,2,4,0,270,276
125,740,0,0,828,1568
126,4,15,0,485,504
127,11,48,0,627,686
128,2,1,0,49,52
129,92,231,0,1810,2133
130,12,116,0,1110,1238
131,3,11,0,387,401
