p_id,p_hour,sum
1,12,7
2,01,1
3,08,66
4,08,301
5,09,12
6,09,21
7,08,379
8,07,3
9,08,31
10,08,118
11,08,50
12,12,33
13,08,459
14,08,180
15,09,29
16,08,61
17,09,248
18,08,151
19,09,25
20,12,82
21,08,120
22,08,145
23,10,26
24,09,123
25,09,187
26,09,195
27,08,3
28,08,84
29,08,77
30,11,2
31,08,24
32,08,83
33,08,253
34,11,33
35,08,213
36,00,182
37,08,255
38,07,29
39,08,350
40,08,132
41,08,367
42,08,436
43,12,412
44,09,6
45,09,126
46,00,9
47,08,144
48,08,881
49,09,259
50,08,435
51,08,97
52,08,92
53,08,46
54,08,32
55,08,92
56,08,123
57,08,10
58,07,9
59,10,8
60,08,95
61,09,465
62,08,149
63,07,102
64,08,22
65,12,182
66,08,184
67,08,69
68,08,634
69,08,225
70,08,117
71,08,166
72,08,241
73,08,42
74,08,426
75,08,451
76,08,354
77,08,111
78,08,159
79,08,758
80,00,355
81,08,119
82,12,188
83,09,67
84,10,9
85,08,104
86,09,41
87,08,355
88,12,141
89,08,289
90,09,504
91,08,206
92,08,124
93,00,19
94,08,85
95,08,210
96,08,9
97,09,260
98,08,40
99,07,1
100,12,557
101,08,23
102,08,92
103,00,0
104,00,0
105,00,0
106,12,49
107,08,876
108,09,57
109,09,14
110,00,0
111,09,8
112,08,293
113,08,488
114,09,254
115,08,48
116,08,240
117,07,30
118,12,26
119,08,159
120,08,15
121,08,86
122,07,49
123,08,137
124,09,47
125,12,233
126,08,77
127,08,104
128,08,11
129,08,271
130,11,160
131,08,49
132,00,1013
133,08,97
134,12,76
135,09,78
136,08,97
137,08,641
138,09,1100
139,08,50
140,08,834
141,08,926
142,08,753
143,08,602
144,12,318
145,08,206
146,08,80
147,08,97
148,00,343
149,09,102
150,12,48
151,08,337
152,08,127
153,09,26
154,08,5
155,08,119
156,08,33
157,08,96
158,09,355
159,08,145
160,08,83
161,12,1101
162,12,856
163,12,619
164,09,624
165,08,133
166,08,311
167,08,144
168,08,191
169,08,162
170,08,1086
171,08,74
172,12,11
173,09,78
174,08,125
175,08,45
176,08,11
177,08,143
178,09,68
179,08,130
180,08,38
181,08,325
182,08,125
183,08,40
184,00,4
185,08,101
186,08,870
187,08,24
188,09,261
189,08,95
190,12,25
191,09,94
192,09,61
193,08,54
194,12,8
195,11,65
196,12,79
197,08,135
198,08,184
199,08,1
200,08,69
201,11,12
202,08,26
203,07,58
204,08,7
205,08,133
206,08,58
207,11,3
208,08,111
209,09,85
210,08,126
211,12,259
212,08,107
213,08,162
214,09,21
215,08,123
216,08,196
217,11,56
218,08,67
219,08,68
220,08,121
221,08,47
222,08,84
223,08,193
224,08,301
225,08,314
226,08,245
227,08,86
228,12,146
229,08,747
230,12,645
231,08,614
232,08,290
233,08,614
234,12,773
235,08,183
236,08,1161
237,12,1097
238,08,736
239,08,696
240,09,25
241,08,143
242,12,114
243,08,179
244,08,281
245,08,20
246,08,607
247,08,153
248,08,109
249,08,563
250,08,86
251,12,14
252,09,40
253,00,9
254,07,141
255,00,245
256,00,291
257,08,55
258,08,102
259,09,99
260,08,116
261,12,215
262,08,730
263,08,664
