p_id,p_hour,sum
1,00,1
2,00,0
3,07,17
4,09,125
5,09,2
6,10,7
7,08,107
8,08,1
9,07,12
10,07,29
11,09,15
12,12,3
13,08,135
14,08,95
15,08,7
16,07,20
17,09,74
18,08,24
19,08,9
20,11,14
21,08,32
22,07,49
23,08,11
24,08,37
25,08,61
26,10,67
27,04,1
28,09,32
29,08,17
30,05,1
31,09,3
32,07,10
33,09,68
34,10,8
35,08,43
36,08,90
37,07,115
38,08,7
39,08,71
40,08,36
41,07,83
42,07,88
43,08,42
44,10,1
45,09,32
46,00,1
47,07,14
48,08,262
49,09,82
50,08,187
51,07,31
52,08,29
53,07,13
54,09,17
55,08,13
56,08,48
57,05,4
58,08,4
59,08,2
60,07,15
61,08,120
62,09,43
63,07,30
64,09,8
65,09,56
66,09,40
67,08,27
68,08,246
69,09,28
70,08,50
71,08,37
72,08,43
73,08,16
74,09,61
75,07,89
76,07,56
77,07,18
78,10,17
79,08,328
80,09,66
81,08,51
82,08,48
83,07,25
84,00,0
85,08,21
86,08,4
87,07,84
88,10,28
89,07,75
90,09,164
91,08,49
92,08,31
93,02,2
94,07,10
95,08,65
96,00,5
97,10,63
98,10,8
99,12,2
100,09,102
101,08,7
102,08,59
103,00,0
104,00,0
105,00,0
106,09,31
107,08,266
108,08,21
109,00,2
110,00,0
111,09,2
112,09,137
113,08,142
114,09,88
115,08,4
116,08,46
117,07,5
118,07,6
119,08,27
120,07,3
121,08,24
122,08,14
123,08,55
124,00,14
125,08,62
126,08,15
127,08,22
128,06,3
129,07,127
130,09,32
131,08,21
132,00,256
133,08,34
134,08,32
135,08,26
136,07,38
137,08,179
138,00,255
139,07,10
140,08,287
141,08,400
142,08,244
143,08,237
144,09,97
145,08,50
146,09,34
147,08,14
148,09,124
149,08,31
150,08,13
151,07,104
152,08,22
153,08,6
154,09,2
155,08,31
156,07,9
157,08,49
158,09,181
159,07,22
160,08,41
161,12,233
162,11,147
163,11,153
164,09,146
165,08,45
166,12,53
167,08,21
168,10,23
169,08,19
170,08,275
171,09,20
172,07,7
173,07,46
174,08,26
175,07,12
176,08,2
177,07,39
178,09,18
179,08,49
180,08,17
181,08,154
182,07,16
183,07,7
184,01,1
185,08,22
186,09,223
187,09,13
188,07,62
189,08,42
190,06,5
191,08,22
192,08,16
193,07,10
194,00,0
195,09,24
196,08,30
197,07,51
198,08,121
199,00,0
200,08,30
201,01,2
202,09,8
203,08,15
204,00,1
205,08,25
206,08,11
207,00,0
208,08,16
209,08,33
210,08,26
211,09,107
212,09,11
213,08,22
214,07,6
215,07,22
216,08,42
217,10,15
218,08,16
219,06,9
220,08,38
221,09,10
222,08,16
223,07,75
224,08,123
225,07,74
226,08,85
227,09,32
228,12,51
229,08,248
230,11,148
231,08,246
232,09,90
233,08,158
234,12,168
235,07,32
236,08,346
237,08,288
238,08,291
239,08,309
240,09,7
241,07,98
242,11,18
243,08,68
244,09,79
245,07,3
246,08,204
247,08,22
248,08,18
249,09,211
250,08,12
251,10,6
252,09,11
253,02,1
254,08,45
255,08,99
256,00,80
257,08,52
258,07,32
259,08,19
260,08,53
261,12,40
262,08,398
263,08,320
