p_id,p_hour,fcount
1,05,3
2,00,0
3,11,20
4,00,113
5,03,2
6,10,6
7,00,209
8,06,1
9,02,12
10,00,23
11,12,11
12,12,9
13,12,119
14,00,78
15,08,4
16,00,28
17,01,243
18,01,40
19,00,7
20,03,25
21,12,23
22,00,38
23,00,9
24,01,43
25,00,132
26,10,44
27,01,1
28,00,30
29,00,21
30,00,0
31,01,7
32,00,18
33,11,101
34,01,11
35,00,33
36,01,280
37,00,302
38,11,7
39,00,60
40,00,72
41,00,124
42,00,103
43,12,38
44,00,5
45,01,56
46,01,4
47,01,10
48,00,305
49,00,160
50,12,108
51,10,40
52,00,39
53,00,22
54,00,15
55,02,11
56,00,52
57,00,58
58,02,4
59,08,1
60,01,8
61,00,272
62,00,52
63,11,28
64,00,8
65,12,72
66,00,62
67,12,30
68,01,258
69,01,34
70,12,50
71,00,35
72,00,45
73,11,12
74,00,73
75,11,63
76,00,57
77,12,17
78,11,20
79,01,803
80,00,218
81,10,40
82,00,78
83,11,31
84,02,9
85,01,20
86,08,2
87,00,128
88,01,38
89,00,93
90,00,173
91,00,39
92,00,195
93,00,205
94,01,13
95,00,83
96,08,4
97,00,108
98,01,8
99,02,3
100,00,97
101,07,2
102,00,45
103,00,0
104,00,0
105,10,1
106,00,110
107,00,212
108,09,14
109,01,6
110,00,0
111,00,2
112,01,187
113,00,226
114,00,440
115,10,5
116,00,71
117,00,6
118,11,4
119,00,28
120,01,1
121,01,17
122,02,9
123,00,37
124,00,19
125,00,110
126,01,9
127,01,40
128,00,1
129,00,106
130,00,48
131,12,18
132,12,202
133,12,32
134,09,27
135,10,21
136,00,37
137,00,134
138,12,205
139,12,9
140,11,88
141,11,127
142,00,128
143,11,100
144,00,278
145,00,142
146,00,48
147,00,14
148,02,665
149,12,27
150,02,14
151,12,55
152,00,32
153,01,9
154,00,2
155,00,23
156,01,11
157,01,43
158,01,425
159,00,19
160,00,38
161,00,176
162,00,148
163,00,154
164,00,248
165,10,32
166,11,74
167,01,15
168,01,25
169,00,27
170,00,266
171,00,29
172,12,11
173,00,119
174,01,14
175,01,8
176,00,3
177,01,35
178,12,17
179,00,43
180,00,14
181,00,231
182,00,12
183,01,8
184,12,2
185,12,16
186,00,138
187,11,9
188,12,78
189,01,92
190,12,20
191,00,15
192,09,19
193,11,12
194,12,6
195,00,66
196,12,33
197,04,44
198,00,151
199,00,0
200,10,27
201,00,3
202,11,10
203,02,9
204,06,1
205,12,20
206,00,9
207,00,1
208,01,21
209,12,50
210,00,25
211,00,253
212,01,15
213,00,12
214,09,6
215,09,15
216,00,31
217,00,12
218,09,13
219,10,13
220,11,29
221,11,7
222,09,12
223,00,89
224,11,58
225,00,165
226,12,95
227,12,34
228,11,74
229,00,126
230,00,268
231,00,305
232,00,109
233,12,95
234,00,314
235,01,27
236,12,161
237,12,155
238,10,133
239,12,135
240,10,6
241,00,75
242,00,15
243,01,64
244,00,86
245,02,9
246,00,301
247,00,21
248,09,12
249,00,544
250,00,9
251,00,7
252,12,14
253,00,112
254,11,33
255,00,437
256,00,339
257,11,64
258,11,22
259,11,19
260,00,56
261,11,60
262,12,92
263,00,106
