p_id,p_hour,ycount
1,01,1
2,11,1
3,01,1
4,08,37
5,00,0
6,12,1
7,06,24
8,00,0
9,11,1
10,07,6
11,00,0
12,12,13
13,08,190
14,10,5
15,00,0
16,04,1
17,02,5
18,05,1
19,00,1
20,00,0
21,09,1
22,00,1
23,00,0
24,09,46
25,07,11
26,10,3
27,00,0
28,07,2
29,08,1
30,00,0
31,00,0
32,07,1
33,07,30
34,00,0
35,07,2
36,02,3
37,00,4
38,07,1
39,10,3
40,08,23
41,08,55
42,08,27
43,11,274
44,00,0
45,12,32
46,00,0
47,07,2
48,07,419
49,07,4
50,08,156
51,09,2
52,08,25
53,05,1
54,08,2
55,00,1
56,06,1
57,01,1
58,00,0
59,00,0
60,01,1
61,09,4
62,04,2
63,05,1
64,10,3
65,08,24
66,07,16
67,10,1
68,10,300
69,00,2
70,07,3
71,09,4
72,06,2
73,00,0
74,07,64
75,08,123
76,05,4
77,10,2
78,02,1
79,00,293
80,00,10
81,12,2
82,00,4
83,05,3
84,00,0
85,05,2
86,10,1
87,08,121
88,11,66
89,07,4
90,08,226
91,04,1
92,06,2
93,00,4
94,00,0
95,06,4
96,00,0
97,08,20
98,06,2
99,00,0
100,07,445
101,06,2
102,07,1
103,00,0
104,00,0
105,00,0
106,00,6
107,09,369
108,07,1
109,00,0
110,00,0
111,00,0
112,00,5
113,09,219
114,00,150
115,02,1
116,07,21
117,00,0
118,00,0
119,10,2
120,00,0
121,09,1
122,07,3
123,02,1
124,11,1
125,12,102
126,00,0
127,09,3
128,07,1
129,03,9
130,08,2
131,12,1
132,07,298
133,08,2
134,10,3
135,09,2
136,02,1
137,08,241
138,11,478
139,09,2
140,08,415
141,08,429
142,12,359
143,08,218
144,00,108
145,12,8
146,08,12
147,05,1
148,00,216
149,12,2
150,00,0
151,08,172
152,12,13
153,02,1
154,00,0
155,06,2
156,00,0
157,08,1
158,00,138
159,04,4
160,00,0
161,12,672
162,08,523
163,12,452
164,12,403
165,08,2
166,12,81
167,02,1
168,06,4
169,11,3
170,09,596
171,06,1
172,00,0
173,04,2
174,12,2
175,08,1
176,00,0
177,00,1
178,08,2
179,06,9
180,06,1
181,00,16
182,05,2
183,00,0
184,00,0
185,07,1
186,07,650
187,00,0
188,08,6
189,08,12
190,08,1
191,11,2
192,06,1
193,06,8
194,06,2
195,00,1
196,08,4
197,12,2
198,00,1
199,00,0
200,07,1
201,10,1
202,00,0
203,11,2
204,00,0
205,07,2
206,12,1
207,12,2
208,07,1
209,12,38
210,06,2
211,12,100
212,04,1
213,08,4
214,00,0
215,06,4
216,11,3
217,03,2
218,07,4
219,07,2
220,11,3
221,00,0
222,07,1
223,07,12
224,07,61
225,07,4
226,07,41
227,00,1
228,08,4
229,08,363
230,12,419
231,12,230
232,12,27
233,08,237
234,12,434
235,00,1
236,09,614
237,12,661
238,08,333
239,12,348
240,09,1
241,07,2
242,11,2
243,08,4
244,12,21
245,00,0
246,09,177
247,09,3
248,04,1
249,00,269
250,08,2
251,00,0
252,08,1
253,00,0
254,05,3
255,00,21
256,01,24
257,01,1
258,07,2
259,12,2
260,06,15
261,12,103
262,08,349
263,08,355
