p_id,p_hour,fcount
1,06,4
2,00,0
3,08,59
4,10,108
5,09,8
6,08,15
7,12,274
8,10,2
9,12,28
10,09,95
11,09,44
12,12,15
13,12,134
14,12,151
15,12,26
16,02,85
17,10,238
18,08,149
19,08,28
20,12,81
21,08,95
22,09,117
23,12,34
24,10,55
25,12,148
26,10,200
27,00,3
28,10,58
29,08,64
30,00,3
31,12,25
32,08,71
33,12,115
34,12,13
35,08,163
36,00,207
37,00,249
38,12,30
39,08,216
40,11,63
41,12,181
42,00,215
43,12,151
44,00,9
45,12,93
46,00,8
47,08,126
48,12,371
49,12,170
50,12,156
51,00,137
52,12,33
53,08,43
54,11,20
55,12,68
56,08,123
57,08,11
58,09,12
59,08,6
60,08,56
61,00,349
62,09,122
63,08,96
64,08,18
65,12,138
66,12,71
67,08,62
68,12,243
69,08,181
70,08,77
71,08,118
72,09,153
73,10,42
74,11,207
75,12,199
76,12,255
77,08,77
78,09,130
79,00,416
80,00,275
81,11,69
82,00,317
83,04,72
84,03,16
85,12,74
86,08,43
87,12,170
88,12,45
89,09,195
90,12,149
91,09,140
92,00,188
93,00,10
94,12,56
95,12,161
96,11,8
97,12,183
98,09,29
99,01,2
100,12,176
101,10,27
102,08,69
103,00,0
104,00,0
105,00,0
106,11,60
107,12,217
108,09,55
109,00,22
110,00,0
111,06,2
112,11,196
113,12,144
114,00,179
115,07,24
116,00,123
117,08,35
118,00,37
119,08,140
120,01,19
121,10,59
122,09,34
123,09,121
124,08,33
125,10,60
126,12,78
127,01,155
128,08,8
129,09,210
130,00,149
131,12,41
132,00,454
133,09,77
134,10,55
135,09,69
136,00,90
137,12,178
138,10,314
139,11,43
140,12,194
141,12,207
142,12,197
143,12,176
144,12,198
145,11,155
146,12,91
147,08,79
148,00,271
149,09,93
150,00,44
151,12,124
152,08,52
153,12,22
154,00,3
155,11,104
156,08,40
157,08,86
158,12,115
159,08,121
160,10,66
161,12,357
162,12,231
163,11,186
164,00,276
165,09,137
166,11,121
167,08,143
168,08,150
169,08,163
170,11,210
171,12,58
172,10,20
173,00,94
174,08,115
175,12,25
176,09,11
177,00,110
178,08,76
179,10,102
180,11,33
181,12,249
182,12,87
183,09,34
184,12,6
185,12,85
186,12,166
187,08,23
188,09,225
189,00,103
190,09,22
191,08,86
192,11,44
193,10,40
194,12,4
195,12,44
196,12,89
197,09,115
198,12,181
199,00,0
200,12,47
201,00,14
202,09,22
203,08,51
204,00,5
205,08,105
206,09,50
207,12,3
208,09,70
209,00,38
210,08,95
211,12,142
212,08,76
213,08,148
214,12,21
215,07,82
216,08,136
217,10,56
218,08,54
219,08,56
220,00,101
221,09,38
222,07,37
223,09,131
224,11,83
225,12,226
226,11,163
227,11,61
228,12,104
229,11,180
230,00,339
231,12,242
232,09,128
233,10,192
234,00,272
235,09,178
236,12,255
237,11,226
238,12,217
239,11,200
240,00,33
241,08,120
242,08,97
243,01,181
244,00,218
245,01,41
246,10,163
247,00,162
248,08,85
249,00,230
250,12,57
251,11,17
252,12,37
253,07,1
254,08,122
255,00,230
256,00,168
257,09,49
258,12,86
259,09,85
260,12,107
261,12,116
262,08,161
263,12,180
